State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.624,3.905,4.098,3.92,U.S Dollar,US Gallon,2025-12-15
Alabama,AL,2.614,3.061,3.442,3.388,U.S Dollar,US Gallon,2025-12-15
Arkansas,AR,2.499,2.947,3.317,3.327,U.S Dollar,US Gallon,2025-12-15
Arizona,AZ,3.171,3.531,3.854,3.56,U.S Dollar,US Gallon,2025-12-15
California,CA,4.375,4.605,4.793,4.993,U.S Dollar,US Gallon,2025-12-15
Colorado,CO,2.459,2.843,3.162,3.163,U.S Dollar,US Gallon,2025-12-15
Connecticut,CT,3.022,3.645,4.016,3.823,U.S Dollar,US Gallon,2025-12-15
District of Columbia,DC,3.199,3.786,4.218,3.918,U.S Dollar,US Gallon,2025-12-15
Delaware,DE,2.787,3.382,3.641,3.681,U.S Dollar,US Gallon,2025-12-15
Florida,FL,2.79,3.23,3.562,3.562,U.S Dollar,US Gallon,2025-12-15
Georgia,GA,2.755,3.181,3.594,3.543,U.S Dollar,US Gallon,2025-12-15
Hawaii,HI,4.43,4.668,4.915,5.178,U.S Dollar,US Gallon,2025-12-15
Iowa,IA,2.468,2.781,3.301,3.402,U.S Dollar,US Gallon,2025-12-15
Idaho,ID,2.992,3.293,3.547,3.539,U.S Dollar,US Gallon,2025-12-15
Illinois,IL,3.048,3.632,4.095,3.752,U.S Dollar,US Gallon,2025-12-15
Indiana,IN,2.676,3.222,3.712,3.817,U.S Dollar,US Gallon,2025-12-15
Kansas,KS,2.558,2.892,3.247,3.386,U.S Dollar,US Gallon,2025-12-15
Kentucky,KY,2.559,3.101,3.511,3.425,U.S Dollar,US Gallon,2025-12-15
Louisiana,LA,2.538,2.97,3.352,3.247,U.S Dollar,US Gallon,2025-12-15
Massachusetts,MA,3.002,3.63,3.994,3.852,U.S Dollar,US Gallon,2025-12-15
Maryland,MD,2.832,3.43,3.708,3.715,U.S Dollar,US Gallon,2025-12-15
Maine,ME,2.973,3.511,3.967,3.996,U.S Dollar,US Gallon,2025-12-15
Michigan,MI,2.842,3.453,4.015,3.68,U.S Dollar,US Gallon,2025-12-15
Minnesota,MN,2.749,3.224,3.699,3.679,U.S Dollar,US Gallon,2025-12-15
Missouri,MO,2.561,2.945,3.253,3.342,U.S Dollar,US Gallon,2025-12-15
Mississippi,MS,2.522,2.963,3.33,3.244,U.S Dollar,US Gallon,2025-12-15
Montana,MT,2.885,3.182,3.502,3.341,U.S Dollar,US Gallon,2025-12-15
North Carolina,NC,2.727,3.173,3.566,3.459,U.S Dollar,US Gallon,2025-12-15
North Dakota,ND,2.641,2.993,3.342,3.534,U.S Dollar,US Gallon,2025-12-15
Nebraska,NE,2.621,2.878,3.358,3.357,U.S Dollar,US Gallon,2025-12-15
New Hampshire,NH,2.914,3.509,3.95,3.843,U.S Dollar,US Gallon,2025-12-15
New Jersey,NJ,2.927,3.497,3.765,3.736,U.S Dollar,US Gallon,2025-12-15
New Mexico,NM,2.645,3.046,3.357,3.409,U.S Dollar,US Gallon,2025-12-15
Nevada,NV,3.509,3.782,4.073,3.76,U.S Dollar,US Gallon,2025-12-15
New York,NY,3.097,3.62,3.996,3.922,U.S Dollar,US Gallon,2025-12-15
Ohio,OH,2.804,3.341,3.845,3.631,U.S Dollar,US Gallon,2025-12-15
Oklahoma,OK,2.296,2.693,2.986,3.093,U.S Dollar,US Gallon,2025-12-15
Oregon,OR,3.616,3.855,4.141,4.201,U.S Dollar,US Gallon,2025-12-15
Pennsylvania,PA,3.157,3.609,3.989,4.049,U.S Dollar,US Gallon,2025-12-15
Rhode Island,RI,2.941,3.721,4.125,3.833,U.S Dollar,US Gallon,2025-12-15
South Carolina,SC,2.62,3.05,3.426,3.328,U.S Dollar,US Gallon,2025-12-15
South Dakota,SD,2.656,2.868,3.325,3.391,U.S Dollar,US Gallon,2025-12-15
Tennessee,TN,2.57,3.023,3.415,3.373,U.S Dollar,US Gallon,2025-12-15
Texas,TX,2.482,2.934,3.302,3.11,U.S Dollar,US Gallon,2025-12-15
Utah,UT,2.802,3.069,3.31,3.439,U.S Dollar,US Gallon,2025-12-15
Virginia,VA,2.783,3.253,3.632,3.64,U.S Dollar,US Gallon,2025-12-15
Vermont,VT,3.092,3.65,4.074,3.91,U.S Dollar,US Gallon,2025-12-15
Washington,WA,4.017,4.263,4.535,4.802,U.S Dollar,US Gallon,2025-12-15
Wisconsin,WI,2.533,3.058,3.621,3.473,U.S Dollar,US Gallon,2025-12-15
West Virginia,WV,2.818,3.231,3.658,3.66,U.S Dollar,US Gallon,2025-12-15
Wyoming,WY,2.62,2.893,3.2,3.413,U.S Dollar,US Gallon,2025-12-15
