State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.561,3.809,4.048,3.629,U.S Dollar,US Gallon,2024-11-10
Alabama,AL,2.793,3.219,3.603,3.357,U.S Dollar,US Gallon,2024-11-10
Arkansas,AR,2.73,3.131,3.517,3.222,U.S Dollar,US Gallon,2024-11-10
Arizona,AZ,3.209,3.53,3.852,3.533,U.S Dollar,US Gallon,2024-11-10
California,CA,4.511,4.733,4.907,4.902,U.S Dollar,US Gallon,2024-11-10
Colorado,CO,3.105,3.493,3.804,3.48,U.S Dollar,US Gallon,2024-11-10
Connecticut,CT,3.049,3.69,4.035,3.676,U.S Dollar,US Gallon,2024-11-10
District of Columbia,DC,3.268,3.828,4.252,3.744,U.S Dollar,US Gallon,2024-11-10
Delaware,DE,2.958,3.54,3.84,3.514,U.S Dollar,US Gallon,2024-11-10
Florida,FL,3.112,3.555,3.875,3.46,U.S Dollar,US Gallon,2024-11-10
Georgia,GA,2.932,3.365,3.762,3.443,U.S Dollar,US Gallon,2024-11-10
Hawaii,HI,4.575,4.798,5.063,5.323,U.S Dollar,US Gallon,2024-11-10
Iowa,IA,2.827,3.147,3.59,3.322,U.S Dollar,US Gallon,2024-11-10
Idaho,ID,3.216,3.45,3.673,3.59,U.S Dollar,US Gallon,2024-11-10
Illinois,IL,3.193,3.775,4.219,3.627,U.S Dollar,US Gallon,2024-11-10
Indiana,IN,2.897,3.442,3.953,3.669,U.S Dollar,US Gallon,2024-11-10
Kansas,KS,2.734,3.042,3.349,3.243,U.S Dollar,US Gallon,2024-11-10
Kentucky,KY,2.751,3.262,3.684,3.315,U.S Dollar,US Gallon,2024-11-10
Louisiana,LA,2.784,3.236,3.614,3.243,U.S Dollar,US Gallon,2024-11-10
Massachusetts,MA,3.032,3.617,3.984,3.713,U.S Dollar,US Gallon,2024-11-10
Maryland,MD,3.048,3.669,3.994,3.592,U.S Dollar,US Gallon,2024-11-10
Maine,ME,3.044,3.552,4.029,3.761,U.S Dollar,US Gallon,2024-11-10
Michigan,MI,3.038,3.607,4.168,3.676,U.S Dollar,US Gallon,2024-11-10
Minnesota,MN,2.953,3.377,3.791,3.438,U.S Dollar,US Gallon,2024-11-10
Missouri,MO,2.713,3.054,3.361,3.175,U.S Dollar,US Gallon,2024-11-10
Mississippi,MS,2.686,3.101,3.472,3.168,U.S Dollar,US Gallon,2024-11-10
Montana,MT,3.089,3.369,3.688,3.503,U.S Dollar,US Gallon,2024-11-10
North Carolina,NC,2.915,3.359,3.745,3.467,U.S Dollar,US Gallon,2024-11-10
North Dakota,ND,2.982,3.303,3.651,3.485,U.S Dollar,US Gallon,2024-11-10
Nebraska,NE,2.86,3.087,3.513,3.252,U.S Dollar,US Gallon,2024-11-10
New Hampshire,NH,2.978,3.525,3.962,3.714,U.S Dollar,US Gallon,2024-11-10
New Jersey,NJ,2.918,3.512,3.775,3.466,U.S Dollar,US Gallon,2024-11-10
New Mexico,NM,2.929,3.312,3.626,3.353,U.S Dollar,US Gallon,2024-11-10
Nevada,NV,3.786,4.082,4.323,3.725,U.S Dollar,US Gallon,2024-11-10
New York,NY,3.17,3.672,4.06,3.89,U.S Dollar,US Gallon,2024-11-10
Ohio,OH,2.864,3.413,3.938,3.556,U.S Dollar,US Gallon,2024-11-10
Oklahoma,OK,2.596,2.941,3.208,3.01,U.S Dollar,US Gallon,2024-11-10
Oregon,OR,3.587,3.83,4.057,3.883,U.S Dollar,US Gallon,2024-11-10
Pennsylvania,PA,3.288,3.727,4.083,3.993,U.S Dollar,US Gallon,2024-11-10
Rhode Island,RI,2.951,3.637,3.967,3.714,U.S Dollar,US Gallon,2024-11-10
South Carolina,SC,2.831,3.267,3.636,3.325,U.S Dollar,US Gallon,2024-11-10
South Dakota,SD,2.902,3.159,3.563,3.238,U.S Dollar,US Gallon,2024-11-10
Tennessee,TN,2.758,3.18,3.569,3.328,U.S Dollar,US Gallon,2024-11-10
Texas,TX,2.658,3.092,3.446,3.05,U.S Dollar,US Gallon,2024-11-10
Utah,UT,3.188,3.436,3.662,3.486,U.S Dollar,US Gallon,2024-11-10
Virginia,VA,2.99,3.461,3.838,3.514,U.S Dollar,US Gallon,2024-11-10
Vermont,VT,3.121,3.668,4.066,3.582,U.S Dollar,US Gallon,2024-11-10
Washington,WA,4.011,4.264,4.494,4.386,U.S Dollar,US Gallon,2024-11-10
Wisconsin,WI,2.828,3.318,3.827,3.377,U.S Dollar,US Gallon,2024-11-10
West Virginia,WV,2.978,3.383,3.837,3.598,U.S Dollar,US Gallon,2024-11-10
Wyoming,WY,3.114,3.369,3.653,3.493,U.S Dollar,US Gallon,2024-11-10
