State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.571,4.824,5.035,5.546,U.S Dollar,US Gallon,2026-03-26
Alabama,AL,3.639,4.074,4.487,5.197,U.S Dollar,US Gallon,2026-03-26
Arkansas,AR,3.396,3.857,4.199,4.804,U.S Dollar,US Gallon,2026-03-26
Arizona,AZ,4.632,5.024,5.34,5.814,U.S Dollar,US Gallon,2026-03-26
California,CA,5.843,6.082,6.273,7.12,U.S Dollar,US Gallon,2026-03-26
Colorado,CO,3.91,4.31,4.636,4.935,U.S Dollar,US Gallon,2026-03-26
Connecticut,CT,3.932,4.478,4.872,5.807,U.S Dollar,US Gallon,2026-03-26
District of Columbia,DC,4.106,4.73,5.085,5.604,U.S Dollar,US Gallon,2026-03-26
Delaware,DE,3.856,4.441,4.733,5.686,U.S Dollar,US Gallon,2026-03-26
Florida,FL,3.879,4.323,4.659,5.508,U.S Dollar,US Gallon,2026-03-26
Georgia,GA,3.619,4.081,4.503,5.128,U.S Dollar,US Gallon,2026-03-26
Hawaii,HI,5.332,5.518,5.771,6.454,U.S Dollar,US Gallon,2026-03-26
Iowa,IA,3.314,3.543,4.14,4.867,U.S Dollar,US Gallon,2026-03-26
Idaho,ID,4.254,4.522,4.781,5.47,U.S Dollar,US Gallon,2026-03-26
Illinois,IL,4.237,4.82,5.293,5.173,U.S Dollar,US Gallon,2026-03-26
Indiana,IN,4.072,4.598,5.087,5.21,U.S Dollar,US Gallon,2026-03-26
Kansas,KS,3.273,3.607,3.923,4.548,U.S Dollar,US Gallon,2026-03-26
Kentucky,KY,3.738,4.283,4.716,5.03,U.S Dollar,US Gallon,2026-03-26
Louisiana,LA,3.592,4.026,4.42,5.025,U.S Dollar,US Gallon,2026-03-26
Massachusetts,MA,3.777,4.36,4.749,5.643,U.S Dollar,US Gallon,2026-03-26
Maryland,MD,3.998,4.565,4.894,5.7,U.S Dollar,US Gallon,2026-03-26
Maine,ME,3.835,4.393,4.866,5.691,U.S Dollar,US Gallon,2026-03-26
Michigan,MI,4.048,4.631,5.188,5.095,U.S Dollar,US Gallon,2026-03-26
Minnesota,MN,3.437,3.858,4.353,4.887,U.S Dollar,US Gallon,2026-03-26
Missouri,MO,3.429,3.851,4.158,4.617,U.S Dollar,US Gallon,2026-03-26
Mississippi,MS,3.566,3.994,4.381,5.042,U.S Dollar,US Gallon,2026-03-26
Montana,MT,3.699,4.027,4.347,4.758,U.S Dollar,US Gallon,2026-03-26
North Carolina,NC,3.769,4.219,4.615,5.47,U.S Dollar,US Gallon,2026-03-26
North Dakota,ND,3.437,3.799,4.183,4.594,U.S Dollar,US Gallon,2026-03-26
Nebraska,NE,3.38,3.577,4.04,4.619,U.S Dollar,US Gallon,2026-03-26
New Hampshire,NH,3.75,4.278,4.754,5.61,U.S Dollar,US Gallon,2026-03-26
New Jersey,NJ,3.88,4.398,4.674,5.681,U.S Dollar,US Gallon,2026-03-26
New Mexico,NM,3.8,4.228,4.532,5.104,U.S Dollar,US Gallon,2026-03-26
Nevada,NV,4.861,5.173,5.454,5.843,U.S Dollar,US Gallon,2026-03-26
New York,NY,3.92,4.41,4.796,5.718,U.S Dollar,US Gallon,2026-03-26
Ohio,OH,3.897,4.426,4.936,5.083,U.S Dollar,US Gallon,2026-03-26
Oklahoma,OK,3.256,3.671,3.954,4.498,U.S Dollar,US Gallon,2026-03-26
Oregon,OR,4.86,5.107,5.383,5.958,U.S Dollar,US Gallon,2026-03-26
Pennsylvania,PA,3.95,4.378,4.766,5.874,U.S Dollar,US Gallon,2026-03-26
Rhode Island,RI,3.802,4.46,4.854,5.615,U.S Dollar,US Gallon,2026-03-26
South Carolina,SC,3.672,4.115,4.517,5.349,U.S Dollar,US Gallon,2026-03-26
South Dakota,SD,3.41,3.595,4.071,4.635,U.S Dollar,US Gallon,2026-03-26
Tennessee,TN,3.636,4.099,4.506,5.292,U.S Dollar,US Gallon,2026-03-26
Texas,TX,3.606,4.079,4.455,4.943,U.S Dollar,US Gallon,2026-03-26
Utah,UT,4.165,4.428,4.678,5.46,U.S Dollar,US Gallon,2026-03-26
Virginia,VA,3.888,4.359,4.738,5.473,U.S Dollar,US Gallon,2026-03-26
Vermont,VT,3.906,4.383,4.85,5.715,U.S Dollar,US Gallon,2026-03-26
Washington,WA,5.3,5.561,5.805,6.527,U.S Dollar,US Gallon,2026-03-26
Wisconsin,WI,3.657,4.148,4.742,4.824,U.S Dollar,US Gallon,2026-03-26
West Virginia,WV,3.81,4.243,4.697,5.367,U.S Dollar,US Gallon,2026-03-26
Wyoming,WY,3.825,4.11,4.405,4.96,U.S Dollar,US Gallon,2026-03-26
