State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.722,4.959,5.199,5.329,U.S Dollar,US Gallon,2026-07-29
Alabama,AL,3.767,4.234,4.65,5.133,U.S Dollar,US Gallon,2026-07-29
Arkansas,AR,3.788,4.262,4.626,4.948,U.S Dollar,US Gallon,2026-07-29
Arizona,AZ,4.401,4.78,5.106,5.471,U.S Dollar,US Gallon,2026-07-29
California,CA,5.646,5.882,6.072,6.892,U.S Dollar,US Gallon,2026-07-29
Colorado,CO,4.067,4.467,4.813,5.116,U.S Dollar,US Gallon,2026-07-29
Connecticut,CT,4.215,4.792,5.189,5.517,U.S Dollar,US Gallon,2026-07-29
District of Columbia,DC,4.229,4.842,5.239,5.579,U.S Dollar,US Gallon,2026-07-29
Delaware,DE,4.156,4.71,5.016,5.361,U.S Dollar,US Gallon,2026-07-29
Florida,FL,3.921,4.378,4.72,5.415,U.S Dollar,US Gallon,2026-07-29
Georgia,GA,3.904,4.377,4.799,5.27,U.S Dollar,US Gallon,2026-07-29
Hawaii,HI,5.458,5.674,5.934,6.985,U.S Dollar,US Gallon,2026-07-29
Iowa,IA,3.747,4.029,4.573,4.972,U.S Dollar,US Gallon,2026-07-29
Idaho,ID,4.305,4.594,4.88,5.274,U.S Dollar,US Gallon,2026-07-29
Illinois,IL,4.317,4.913,5.429,5.224,U.S Dollar,US Gallon,2026-07-29
Indiana,IN,3.472,4.048,4.57,5.292,U.S Dollar,US Gallon,2026-07-29
Kansas,KS,3.769,4.117,4.457,4.829,U.S Dollar,US Gallon,2026-07-29
Kentucky,KY,3.713,4.239,4.688,4.919,U.S Dollar,US Gallon,2026-07-29
Louisiana,LA,3.689,4.14,4.527,4.996,U.S Dollar,US Gallon,2026-07-29
Massachusetts,MA,4.136,4.746,5.148,5.443,U.S Dollar,US Gallon,2026-07-29
Maryland,MD,4.168,4.766,5.091,5.434,U.S Dollar,US Gallon,2026-07-29
Maine,ME,4.144,4.706,5.167,5.526,U.S Dollar,US Gallon,2026-07-29
Michigan,MI,4.176,4.789,5.387,5.298,U.S Dollar,US Gallon,2026-07-29
Minnesota,MN,4.002,4.437,4.931,5.076,U.S Dollar,US Gallon,2026-07-29
Missouri,MO,3.831,4.198,4.546,4.831,U.S Dollar,US Gallon,2026-07-29
Mississippi,MS,3.675,4.121,4.51,4.998,U.S Dollar,US Gallon,2026-07-29
Montana,MT,4.284,4.614,4.958,5.047,U.S Dollar,US Gallon,2026-07-29
North Carolina,NC,3.773,4.229,4.636,5.272,U.S Dollar,US Gallon,2026-07-29
North Dakota,ND,3.909,4.278,4.641,4.91,U.S Dollar,US Gallon,2026-07-29
Nebraska,NE,3.968,4.156,4.665,4.917,U.S Dollar,US Gallon,2026-07-29
New Hampshire,NH,4.095,4.659,5.112,5.405,U.S Dollar,US Gallon,2026-07-29
New Jersey,NJ,4.169,4.736,5.021,5.447,U.S Dollar,US Gallon,2026-07-29
New Mexico,NM,4.023,4.463,4.773,5.215,U.S Dollar,US Gallon,2026-07-29
Nevada,NV,4.807,5.131,5.407,5.689,U.S Dollar,US Gallon,2026-07-29
New York,NY,4.234,4.761,5.157,5.606,U.S Dollar,US Gallon,2026-07-29
Ohio,OH,3.857,4.397,4.926,5.155,U.S Dollar,US Gallon,2026-07-29
Oklahoma,OK,3.757,4.178,4.473,4.725,U.S Dollar,US Gallon,2026-07-29
Oregon,OR,4.64,4.909,5.188,5.486,U.S Dollar,US Gallon,2026-07-29
Pennsylvania,PA,4.213,4.669,5.053,5.577,U.S Dollar,US Gallon,2026-07-29
Rhode Island,RI,4.117,4.821,5.238,5.367,U.S Dollar,US Gallon,2026-07-29
South Carolina,SC,3.725,4.192,4.587,5.167,U.S Dollar,US Gallon,2026-07-29
South Dakota,SD,4.015,4.229,4.707,4.881,U.S Dollar,US Gallon,2026-07-29
Tennessee,TN,3.683,4.137,4.553,5.003,U.S Dollar,US Gallon,2026-07-29
Texas,TX,3.655,4.149,4.522,5.013,U.S Dollar,US Gallon,2026-07-29
Utah,UT,4.279,4.562,4.814,5.293,U.S Dollar,US Gallon,2026-07-29
Virginia,VA,3.958,4.449,4.836,5.295,U.S Dollar,US Gallon,2026-07-29
Vermont,VT,4.217,4.743,5.21,5.427,U.S Dollar,US Gallon,2026-07-29
Washington,WA,5.119,5.405,5.657,6.137,U.S Dollar,US Gallon,2026-07-29
Wisconsin,WI,3.872,4.441,5.036,5.04,U.S Dollar,US Gallon,2026-07-29
West Virginia,WV,3.877,4.307,4.751,4.973,U.S Dollar,US Gallon,2026-07-29
Wyoming,WY,4.151,4.451,4.74,5.034,U.S Dollar,US Gallon,2026-07-29
