State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.63,3.85,4.098,3.651,U.S Dollar,US Gallon,2024-10-17
Alabama,AL,2.879,3.314,3.704,3.405,U.S Dollar,US Gallon,2024-10-17
Arkansas,AR,2.861,3.279,3.656,3.324,U.S Dollar,US Gallon,2024-10-17
Arizona,AZ,3.33,3.653,3.978,3.568,U.S Dollar,US Gallon,2024-10-17
California,CA,4.663,4.885,5.057,4.956,U.S Dollar,US Gallon,2024-10-17
Colorado,CO,3.238,3.615,3.931,3.515,U.S Dollar,US Gallon,2024-10-17
Connecticut,CT,3.1,3.717,4.071,3.709,U.S Dollar,US Gallon,2024-10-17
District of Columbia,DC,3.306,3.906,4.316,3.837,U.S Dollar,US Gallon,2024-10-17
Delaware,DE,3.126,3.672,3.99,3.539,U.S Dollar,US Gallon,2024-10-17
Florida,FL,3.099,3.527,3.862,3.45,U.S Dollar,US Gallon,2024-10-17
Georgia,GA,2.715,3.155,3.551,3.276,U.S Dollar,US Gallon,2024-10-17
Hawaii,HI,4.605,4.825,5.079,5.382,U.S Dollar,US Gallon,2024-10-17
Iowa,IA,3.016,3.312,3.78,3.443,U.S Dollar,US Gallon,2024-10-17
Idaho,ID,3.425,3.676,3.922,3.632,U.S Dollar,US Gallon,2024-10-17
Illinois,IL,3.448,4.036,4.472,3.716,U.S Dollar,US Gallon,2024-10-17
Indiana,IN,3.155,3.705,4.207,3.741,U.S Dollar,US Gallon,2024-10-17
Kansas,KS,2.839,3.145,3.451,3.321,U.S Dollar,US Gallon,2024-10-17
Kentucky,KY,2.901,3.43,3.845,3.386,U.S Dollar,US Gallon,2024-10-17
Louisiana,LA,2.825,3.261,3.634,3.29,U.S Dollar,US Gallon,2024-10-17
Massachusetts,MA,3.075,3.665,4.03,3.752,U.S Dollar,US Gallon,2024-10-17
Maryland,MD,3.201,3.813,4.119,3.621,U.S Dollar,US Gallon,2024-10-17
Maine,ME,3.107,3.639,4.089,3.795,U.S Dollar,US Gallon,2024-10-17
Michigan,MI,3.337,3.887,4.446,3.714,U.S Dollar,US Gallon,2024-10-17
Minnesota,MN,3.109,3.529,3.927,3.514,U.S Dollar,US Gallon,2024-10-17
Missouri,MO,2.862,3.207,3.518,3.279,U.S Dollar,US Gallon,2024-10-17
Mississippi,MS,2.751,3.162,3.535,3.228,U.S Dollar,US Gallon,2024-10-17
Montana,MT,3.225,3.525,3.834,3.632,U.S Dollar,US Gallon,2024-10-17
North Carolina,NC,2.995,3.44,3.822,3.493,U.S Dollar,US Gallon,2024-10-17
North Dakota,ND,3.101,3.423,3.754,3.534,U.S Dollar,US Gallon,2024-10-17
Nebraska,NE,3.039,3.247,3.693,3.357,U.S Dollar,US Gallon,2024-10-17
New Hampshire,NH,3.039,3.59,4.017,3.735,U.S Dollar,US Gallon,2024-10-17
New Jersey,NJ,2.985,3.587,3.842,3.523,U.S Dollar,US Gallon,2024-10-17
New Mexico,NM,2.994,3.371,3.681,3.392,U.S Dollar,US Gallon,2024-10-17
Nevada,NV,3.907,4.203,4.431,3.79,U.S Dollar,US Gallon,2024-10-17
New York,NY,3.237,3.76,4.132,3.945,U.S Dollar,US Gallon,2024-10-17
Ohio,OH,3.064,3.621,4.143,3.669,U.S Dollar,US Gallon,2024-10-17
Oklahoma,OK,2.8,3.153,3.406,3.204,U.S Dollar,US Gallon,2024-10-17
Oregon,OR,3.68,3.905,4.153,3.948,U.S Dollar,US Gallon,2024-10-17
Pennsylvania,PA,3.363,3.801,4.158,4.041,U.S Dollar,US Gallon,2024-10-17
Rhode Island,RI,3.002,3.71,4.028,3.729,U.S Dollar,US Gallon,2024-10-17
South Carolina,SC,2.933,3.376,3.738,3.372,U.S Dollar,US Gallon,2024-10-17
South Dakota,SD,3.086,3.288,3.706,3.323,U.S Dollar,US Gallon,2024-10-17
Tennessee,TN,2.83,3.256,3.638,3.364,U.S Dollar,US Gallon,2024-10-17
Texas,TX,2.807,3.256,3.608,3.15,U.S Dollar,US Gallon,2024-10-17
Utah,UT,3.483,3.734,3.944,3.646,U.S Dollar,US Gallon,2024-10-17
Virginia,VA,3.111,3.581,3.957,3.568,U.S Dollar,US Gallon,2024-10-17
Vermont,VT,3.189,3.737,4.154,3.616,U.S Dollar,US Gallon,2024-10-17
Washington,WA,4.073,4.345,4.563,4.415,U.S Dollar,US Gallon,2024-10-17
Wisconsin,WI,3.003,3.512,3.998,3.43,U.S Dollar,US Gallon,2024-10-17
West Virginia,WV,3.125,3.551,3.986,3.646,U.S Dollar,US Gallon,2024-10-17
Wyoming,WY,3.227,3.48,3.79,3.575,U.S Dollar,US Gallon,2024-10-17
