State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.7787,4.9936,5.2132,5.4394,U.S Dollar,US Gallon,2026-08-07
Alabama,AL,3.6628,4.1293,4.548,5.1046,U.S Dollar,US Gallon,2026-08-07
Arkansas,AR,3.6615,4.1506,4.5198,4.9201,U.S Dollar,US Gallon,2026-08-07
Arizona,AZ,4.3611,4.7363,5.0603,5.5285,U.S Dollar,US Gallon,2026-08-07
California,CA,5.6093,5.8538,6.0341,6.877,U.S Dollar,US Gallon,2026-08-07
Colorado,CO,4.0275,4.4294,4.7698,5.139,U.S Dollar,US Gallon,2026-08-07
Connecticut,CT,4.1387,4.7537,5.1462,5.5285,U.S Dollar,US Gallon,2026-08-07
District of Columbia,DC,4.2209,4.8374,5.2385,5.6061,U.S Dollar,US Gallon,2026-08-07
Delaware,DE,4.0331,4.6465,4.942,5.2673,U.S Dollar,US Gallon,2026-08-07
Florida,FL,3.9296,4.4022,4.7388,5.3471,U.S Dollar,US Gallon,2026-08-07
Georgia,GA,3.8,4.2746,4.6994,5.2963,U.S Dollar,US Gallon,2026-08-07
Hawaii,HI,5.4663,5.7236,5.9711,7.0224,U.S Dollar,US Gallon,2026-08-07
Iowa,IA,3.7506,4.0286,4.5969,5.0398,U.S Dollar,US Gallon,2026-08-07
Idaho,ID,4.3585,4.655,4.9381,5.3613,U.S Dollar,US Gallon,2026-08-07
Illinois,IL,4.2813,4.878,5.3932,5.2946,U.S Dollar,US Gallon,2026-08-07
Indiana,IN,3.5225,4.1047,4.6326,5.3395,U.S Dollar,US Gallon,2026-08-07
Kansas,KS,3.7122,4.0562,4.4033,4.8247,U.S Dollar,US Gallon,2026-08-07
Kentucky,KY,3.6111,4.156,4.5921,4.9314,U.S Dollar,US Gallon,2026-08-07
Louisiana,LA,3.6091,4.0743,4.4655,4.9761,U.S Dollar,US Gallon,2026-08-07
Massachusetts,MA,4.0695,4.7089,5.1008,5.4476,U.S Dollar,US Gallon,2026-08-07
Maryland,MD,4.0584,4.6937,5.0122,5.4122,U.S Dollar,US Gallon,2026-08-07
Maine,ME,4.0592,4.6153,5.0997,5.5191,U.S Dollar,US Gallon,2026-08-07
Michigan,MI,4.1978,4.8374,5.4337,5.3688,U.S Dollar,US Gallon,2026-08-07
Minnesota,MN,3.8705,4.3022,4.7948,5.097,U.S Dollar,US Gallon,2026-08-07
Missouri,MO,3.7032,4.0785,4.423,4.8437,U.S Dollar,US Gallon,2026-08-07
Mississippi,MS,3.6191,4.0605,4.4656,4.9849,U.S Dollar,US Gallon,2026-08-07
Montana,MT,4.2477,4.5696,4.9261,5.0813,U.S Dollar,US Gallon,2026-08-07
North Carolina,NC,3.7118,4.1795,4.5787,5.2468,U.S Dollar,US Gallon,2026-08-07
North Dakota,ND,3.8606,4.2055,4.6167,4.9533,U.S Dollar,US Gallon,2026-08-07
Nebraska,NE,3.8683,4.0726,4.5898,4.9161,U.S Dollar,US Gallon,2026-08-07
New Hampshire,NH,4.0181,4.6032,5.0591,5.3962,U.S Dollar,US Gallon,2026-08-07
New Jersey,NJ,4.049,4.6554,4.924,5.393,U.S Dollar,US Gallon,2026-08-07
New Mexico,NM,3.8913,4.3073,4.6326,5.1312,U.S Dollar,US Gallon,2026-08-07
Nevada,NV,4.7687,5.097,5.3894,5.6856,U.S Dollar,US Gallon,2026-08-07
New York,NY,4.18,4.7262,5.1124,5.6091,U.S Dollar,US Gallon,2026-08-07
Ohio,OH,3.9535,4.5206,5.0468,5.2442,U.S Dollar,US Gallon,2026-08-07
Oklahoma,OK,3.6212,4.0293,4.3299,4.7468,U.S Dollar,US Gallon,2026-08-07
Oregon,OR,4.676,4.9311,5.2295,5.5062,U.S Dollar,US Gallon,2026-08-07
Pennsylvania,PA,4.1404,4.6137,4.9935,5.5621,U.S Dollar,US Gallon,2026-08-07
Rhode Island,RI,4.0022,4.7466,5.1498,5.3395,U.S Dollar,US Gallon,2026-08-07
South Carolina,SC,3.5885,4.0432,4.4495,5.13,U.S Dollar,US Gallon,2026-08-07
South Dakota,SD,3.9762,4.1574,4.677,4.9216,U.S Dollar,US Gallon,2026-08-07
Tennessee,TN,3.5974,4.0557,4.4651,5.0133,U.S Dollar,US Gallon,2026-08-07
Texas,TX,3.6039,4.1062,4.4817,4.9454,U.S Dollar,US Gallon,2026-08-07
Utah,UT,4.3394,4.6327,4.8841,5.3852,U.S Dollar,US Gallon,2026-08-07
Virginia,VA,3.85,4.3502,4.7378,5.2894,U.S Dollar,US Gallon,2026-08-07
Vermont,VT,4.1552,4.707,5.154,5.4682,U.S Dollar,US Gallon,2026-08-07
Washington,WA,5.1391,5.4258,5.6804,6.1704,U.S Dollar,US Gallon,2026-08-07
Wisconsin,WI,3.8897,4.4744,5.0821,5.0958,U.S Dollar,US Gallon,2026-08-07
West Virginia,WV,3.8492,4.284,4.7355,5.0302,U.S Dollar,US Gallon,2026-08-07
Wyoming,WY,4.1426,4.4423,4.7335,5.1384,U.S Dollar,US Gallon,2026-08-07
