State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.85,4.126,4.348,4.077,U.S Dollar,US Gallon,2025-10-06
Alabama,AL,2.765,3.199,3.597,3.419,U.S Dollar,US Gallon,2025-10-06
Arkansas,AR,2.719,3.146,3.521,3.352,U.S Dollar,US Gallon,2025-10-06
Arizona,AZ,3.526,3.901,4.225,3.631,U.S Dollar,US Gallon,2025-10-06
California,CA,4.657,4.884,5.067,5.154,U.S Dollar,US Gallon,2025-10-06
Colorado,CO,2.945,3.327,3.653,3.401,U.S Dollar,US Gallon,2025-10-06
Connecticut,CT,3.116,3.72,4.087,3.762,U.S Dollar,US Gallon,2025-10-06
District of Columbia,DC,3.232,3.794,4.163,3.824,U.S Dollar,US Gallon,2025-10-06
Delaware,DE,2.95,3.53,3.811,3.639,U.S Dollar,US Gallon,2025-10-06
Florida,FL,3.024,3.465,3.782,3.585,U.S Dollar,US Gallon,2025-10-06
Georgia,GA,2.893,3.319,3.728,3.518,U.S Dollar,US Gallon,2025-10-06
Hawaii,HI,4.488,4.719,4.969,5.24,U.S Dollar,US Gallon,2025-10-06
Iowa,IA,2.813,3.107,3.606,3.437,U.S Dollar,US Gallon,2025-10-06
Idaho,ID,3.468,3.748,4.015,3.79,U.S Dollar,US Gallon,2025-10-06
Illinois,IL,3.304,3.889,4.359,3.73,U.S Dollar,US Gallon,2025-10-06
Indiana,IN,2.994,3.549,4.043,3.827,U.S Dollar,US Gallon,2025-10-06
Kansas,KS,2.803,3.127,3.469,3.411,U.S Dollar,US Gallon,2025-10-06
Kentucky,KY,2.795,3.343,3.757,3.391,U.S Dollar,US Gallon,2025-10-06
Louisiana,LA,2.723,3.144,3.527,3.308,U.S Dollar,US Gallon,2025-10-06
Massachusetts,MA,3.062,3.67,4.04,3.835,U.S Dollar,US Gallon,2025-10-06
Maryland,MD,3.023,3.607,3.899,3.659,U.S Dollar,US Gallon,2025-10-06
Maine,ME,3.075,3.602,4.071,3.862,U.S Dollar,US Gallon,2025-10-06
Michigan,MI,3.071,3.656,4.205,3.712,U.S Dollar,US Gallon,2025-10-06
Minnesota,MN,2.907,3.301,3.75,3.583,U.S Dollar,US Gallon,2025-10-06
Missouri,MO,2.783,3.131,3.46,3.375,U.S Dollar,US Gallon,2025-10-06
Mississippi,MS,2.677,3.107,3.484,3.271,U.S Dollar,US Gallon,2025-10-06
Montana,MT,3.107,3.392,3.754,3.586,U.S Dollar,US Gallon,2025-10-06
North Carolina,NC,2.829,3.282,3.672,3.482,U.S Dollar,US Gallon,2025-10-06
North Dakota,ND,2.873,3.215,3.598,3.458,U.S Dollar,US Gallon,2025-10-06
Nebraska,NE,2.819,3.082,3.536,3.359,U.S Dollar,US Gallon,2025-10-06
New Hampshire,NH,3.003,3.575,4.01,3.797,U.S Dollar,US Gallon,2025-10-06
New Jersey,NJ,3.041,3.597,3.847,3.572,U.S Dollar,US Gallon,2025-10-06
New Mexico,NM,2.902,3.307,3.62,3.495,U.S Dollar,US Gallon,2025-10-06
Nevada,NV,3.908,4.177,4.464,3.932,U.S Dollar,US Gallon,2025-10-06
New York,NY,3.179,3.69,4.073,3.89,U.S Dollar,US Gallon,2025-10-06
Ohio,OH,2.974,3.512,4.021,3.649,U.S Dollar,US Gallon,2025-10-06
Oklahoma,OK,2.589,2.985,3.268,3.185,U.S Dollar,US Gallon,2025-10-06
Oregon,OR,4.135,4.385,4.681,4.459,U.S Dollar,US Gallon,2025-10-06
Pennsylvania,PA,3.269,3.719,4.096,3.981,U.S Dollar,US Gallon,2025-10-06
Rhode Island,RI,3.032,3.756,4.16,3.791,U.S Dollar,US Gallon,2025-10-06
South Carolina,SC,2.794,3.231,3.611,3.384,U.S Dollar,US Gallon,2025-10-06
South Dakota,SD,2.855,3.044,3.549,3.343,U.S Dollar,US Gallon,2025-10-06
Tennessee,TN,2.752,3.208,3.599,3.395,U.S Dollar,US Gallon,2025-10-06
Texas,TX,2.748,3.219,3.58,3.226,U.S Dollar,US Gallon,2025-10-06
Utah,UT,3.356,3.624,3.859,3.691,U.S Dollar,US Gallon,2025-10-06
Virginia,VA,2.966,3.445,3.823,3.608,U.S Dollar,US Gallon,2025-10-06
Vermont,VT,3.165,3.693,4.131,3.814,U.S Dollar,US Gallon,2025-10-06
Washington,WA,4.518,4.776,5.006,5.048,U.S Dollar,US Gallon,2025-10-06
Wisconsin,WI,2.777,3.303,3.797,3.462,U.S Dollar,US Gallon,2025-10-06
West Virginia,WV,2.974,3.385,3.826,3.589,U.S Dollar,US Gallon,2025-10-06
Wyoming,WY,3.048,3.297,3.585,3.528,U.S Dollar,US Gallon,2025-10-06
