State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.693,3.943,4.184,3.709,U.S Dollar,US Gallon,2024-09-23
Alabama,AL,2.769,3.185,3.574,3.335,U.S Dollar,US Gallon,2024-09-23
Arkansas,AR,2.813,3.2,3.594,3.279,U.S Dollar,US Gallon,2024-09-23
Arizona,AZ,3.379,3.686,4.014,3.608,U.S Dollar,US Gallon,2024-09-23
California,CA,4.742,4.942,5.125,4.932,U.S Dollar,US Gallon,2024-09-23
Colorado,CO,3.442,3.831,4.151,3.439,U.S Dollar,US Gallon,2024-09-23
Connecticut,CT,3.137,3.76,4.126,3.718,U.S Dollar,US Gallon,2024-09-23
District of Columbia,DC,3.344,3.826,4.258,3.914,U.S Dollar,US Gallon,2024-09-23
Delaware,DE,2.982,3.566,3.847,3.302,U.S Dollar,US Gallon,2024-09-23
Florida,FL,3.099,3.535,3.865,3.432,U.S Dollar,US Gallon,2024-09-23
Georgia,GA,2.939,3.359,3.765,3.481,U.S Dollar,US Gallon,2024-09-23
Hawaii,HI,4.613,4.828,5.069,5.361,U.S Dollar,US Gallon,2024-09-23
Iowa,IA,3.023,3.365,3.772,3.351,U.S Dollar,US Gallon,2024-09-23
Idaho,ID,3.541,3.801,4.025,3.619,U.S Dollar,US Gallon,2024-09-23
Illinois,IL,3.459,4.05,4.471,3.663,U.S Dollar,US Gallon,2024-09-23
Indiana,IN,3.167,3.711,4.211,3.698,U.S Dollar,US Gallon,2024-09-23
Kansas,KS,2.909,3.215,3.525,3.303,U.S Dollar,US Gallon,2024-09-23
Kentucky,KY,2.852,3.384,3.778,3.305,U.S Dollar,US Gallon,2024-09-23
Louisiana,LA,2.789,3.207,3.582,3.235,U.S Dollar,US Gallon,2024-09-23
Massachusetts,MA,3.14,3.729,4.099,3.796,U.S Dollar,US Gallon,2024-09-23
Maryland,MD,3.068,3.691,4.013,3.451,U.S Dollar,US Gallon,2024-09-23
Maine,ME,3.144,3.651,4.131,3.812,U.S Dollar,US Gallon,2024-09-23
Michigan,MI,3.364,3.905,4.459,3.652,U.S Dollar,US Gallon,2024-09-23
Minnesota,MN,3.084,3.503,3.914,3.475,U.S Dollar,US Gallon,2024-09-23
Missouri,MO,2.867,3.202,3.508,3.231,U.S Dollar,US Gallon,2024-09-23
Mississippi,MS,2.702,3.103,3.467,3.198,U.S Dollar,US Gallon,2024-09-23
Montana,MT,3.325,3.624,3.932,3.629,U.S Dollar,US Gallon,2024-09-23
North Carolina,NC,2.891,3.325,3.712,3.486,U.S Dollar,US Gallon,2024-09-23
North Dakota,ND,3.136,3.483,3.808,3.521,U.S Dollar,US Gallon,2024-09-23
Nebraska,NE,2.999,3.255,3.637,3.308,U.S Dollar,US Gallon,2024-09-23
New Hampshire,NH,3.061,3.61,4.043,3.784,U.S Dollar,US Gallon,2024-09-23
New Jersey,NJ,3.041,3.651,3.907,3.44,U.S Dollar,US Gallon,2024-09-23
New Mexico,NM,3.031,3.427,3.729,3.385,U.S Dollar,US Gallon,2024-09-23
Nevada,NV,3.966,4.265,4.497,3.745,U.S Dollar,US Gallon,2024-09-23
New York,NY,3.302,3.809,4.201,3.997,U.S Dollar,US Gallon,2024-09-23
Ohio,OH,3.091,3.626,4.145,3.591,U.S Dollar,US Gallon,2024-09-23
Oklahoma,OK,2.752,3.097,3.364,3.136,U.S Dollar,US Gallon,2024-09-23
Oregon,OR,3.71,3.922,4.17,3.9,U.S Dollar,US Gallon,2024-09-23
Pennsylvania,PA,3.336,3.779,4.131,4.016,U.S Dollar,US Gallon,2024-09-23
Rhode Island,RI,3.022,3.677,4.033,3.753,U.S Dollar,US Gallon,2024-09-23
South Carolina,SC,2.77,3.189,3.554,3.289,U.S Dollar,US Gallon,2024-09-23
South Dakota,SD,3.069,3.276,3.714,3.28,U.S Dollar,US Gallon,2024-09-23
Tennessee,TN,2.766,3.172,3.551,3.306,U.S Dollar,US Gallon,2024-09-23
Texas,TX,2.778,3.207,3.557,3.074,U.S Dollar,US Gallon,2024-09-23
Utah,UT,3.539,3.787,4.001,3.516,U.S Dollar,US Gallon,2024-09-23
Virginia,VA,2.983,3.454,3.838,3.537,U.S Dollar,US Gallon,2024-09-23
Vermont,VT,3.233,3.793,4.191,3.63,U.S Dollar,US Gallon,2024-09-23
Washington,WA,4.108,4.357,4.587,4.373,U.S Dollar,US Gallon,2024-09-23
Wisconsin,WI,3.034,3.528,4.015,3.42,U.S Dollar,US Gallon,2024-09-23
West Virginia,WV,3.062,3.463,3.905,3.605,U.S Dollar,US Gallon,2024-09-23
Wyoming,WY,3.294,3.533,3.815,3.561,U.S Dollar,US Gallon,2024-09-23
