State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.516,4.772,5.018,5.425,U.S Dollar,US Gallon,2026-03-23
Alabama,AL,3.622,4.062,4.457,5.116,U.S Dollar,US Gallon,2026-03-23
Arkansas,AR,3.396,3.828,4.165,4.761,U.S Dollar,US Gallon,2026-03-23
Arizona,AZ,4.542,4.943,5.255,5.613,U.S Dollar,US Gallon,2026-03-23
California,CA,5.79,6.007,6.206,6.937,U.S Dollar,US Gallon,2026-03-23
Colorado,CO,3.929,4.328,4.659,4.964,U.S Dollar,US Gallon,2026-03-23
Connecticut,CT,3.88,4.403,4.806,5.628,U.S Dollar,US Gallon,2026-03-23
District of Columbia,DC,4.072,4.688,5.046,5.493,U.S Dollar,US Gallon,2026-03-23
Delaware,DE,3.786,4.382,4.663,5.202,U.S Dollar,US Gallon,2026-03-23
Florida,FL,3.934,4.365,4.697,5.515,U.S Dollar,US Gallon,2026-03-23
Georgia,GA,3.668,4.091,4.521,5.144,U.S Dollar,US Gallon,2026-03-23
Hawaii,HI,5.231,5.433,5.658,6.274,U.S Dollar,US Gallon,2026-03-23
Iowa,IA,3.311,3.574,4.189,4.802,U.S Dollar,US Gallon,2026-03-23
Idaho,ID,4.109,4.384,4.667,5.236,U.S Dollar,US Gallon,2026-03-23
Illinois,IL,4.172,4.734,5.207,5.14,U.S Dollar,US Gallon,2026-03-23
Indiana,IN,3.808,4.332,4.821,5.005,U.S Dollar,US Gallon,2026-03-23
Kansas,KS,3.264,3.591,3.913,4.532,U.S Dollar,US Gallon,2026-03-23
Kentucky,KY,3.745,4.279,4.71,5.009,U.S Dollar,US Gallon,2026-03-23
Louisiana,LA,3.58,3.996,4.399,4.977,U.S Dollar,US Gallon,2026-03-23
Massachusetts,MA,3.737,4.282,4.689,5.51,U.S Dollar,US Gallon,2026-03-23
Maryland,MD,3.875,4.441,4.767,5.372,U.S Dollar,US Gallon,2026-03-23
Maine,ME,3.796,4.319,4.797,5.581,U.S Dollar,US Gallon,2026-03-23
Michigan,MI,3.918,4.473,5.041,4.926,U.S Dollar,US Gallon,2026-03-23
Minnesota,MN,3.444,3.878,4.379,4.913,U.S Dollar,US Gallon,2026-03-23
Missouri,MO,3.431,3.839,4.143,4.596,U.S Dollar,US Gallon,2026-03-23
Mississippi,MS,3.551,3.98,4.362,4.991,U.S Dollar,US Gallon,2026-03-23
Montana,MT,3.591,3.924,4.239,4.639,U.S Dollar,US Gallon,2026-03-23
North Carolina,NC,3.726,4.178,4.569,5.344,U.S Dollar,US Gallon,2026-03-23
North Dakota,ND,3.405,3.748,4.181,4.597,U.S Dollar,US Gallon,2026-03-23
Nebraska,NE,3.367,3.558,4.051,4.629,U.S Dollar,US Gallon,2026-03-23
New Hampshire,NH,3.706,4.25,4.705,5.48,U.S Dollar,US Gallon,2026-03-23
New Jersey,NJ,3.88,4.371,4.652,5.405,U.S Dollar,US Gallon,2026-03-23
New Mexico,NM,3.829,4.267,4.576,5.092,U.S Dollar,US Gallon,2026-03-23
Nevada,NV,4.797,5.066,5.38,5.597,U.S Dollar,US Gallon,2026-03-23
New York,NY,3.855,4.341,4.733,5.531,U.S Dollar,US Gallon,2026-03-23
Ohio,OH,3.713,4.233,4.743,4.925,U.S Dollar,US Gallon,2026-03-23
Oklahoma,OK,3.25,3.666,3.971,4.479,U.S Dollar,US Gallon,2026-03-23
Oregon,OR,4.848,5.059,5.355,5.859,U.S Dollar,US Gallon,2026-03-23
Pennsylvania,PA,3.943,4.359,4.747,5.668,U.S Dollar,US Gallon,2026-03-23
Rhode Island,RI,3.767,4.417,4.825,5.495,U.S Dollar,US Gallon,2026-03-23
South Carolina,SC,3.652,4.073,4.475,5.252,U.S Dollar,US Gallon,2026-03-23
South Dakota,SD,3.38,3.579,4.092,4.633,U.S Dollar,US Gallon,2026-03-23
Tennessee,TN,3.646,4.102,4.501,5.173,U.S Dollar,US Gallon,2026-03-23
Texas,TX,3.624,4.099,4.476,4.939,U.S Dollar,US Gallon,2026-03-23
Utah,UT,3.941,4.203,4.461,5.27,U.S Dollar,US Gallon,2026-03-23
Virginia,VA,3.841,4.296,4.676,5.326,U.S Dollar,US Gallon,2026-03-23
Vermont,VT,3.864,4.301,4.782,5.672,U.S Dollar,US Gallon,2026-03-23
Washington,WA,5.274,5.499,5.761,6.405,U.S Dollar,US Gallon,2026-03-23
Wisconsin,WI,3.666,4.147,4.742,4.812,U.S Dollar,US Gallon,2026-03-23
West Virginia,WV,3.721,4.162,4.605,5.195,U.S Dollar,US Gallon,2026-03-23
Wyoming,WY,3.722,4.018,4.313,4.844,U.S Dollar,US Gallon,2026-03-23
