State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.74,3.97,4.216,4.05,U.S Dollar,US Gallon,2025-09-02
Alabama,AL,2.802,3.232,3.621,3.429,U.S Dollar,US Gallon,2025-09-02
Arkansas,AR,2.752,3.18,3.552,3.343,U.S Dollar,US Gallon,2025-09-02
Arizona,AZ,3.438,3.804,4.118,3.618,U.S Dollar,US Gallon,2025-09-02
California,CA,4.61,4.827,5.019,5.123,U.S Dollar,US Gallon,2025-09-02
Colorado,CO,3.144,3.547,3.87,3.535,U.S Dollar,US Gallon,2025-09-02
Connecticut,CT,3.137,3.709,4.079,3.739,U.S Dollar,US Gallon,2025-09-02
District of Columbia,DC,3.261,3.866,4.239,3.827,U.S Dollar,US Gallon,2025-09-02
Delaware,DE,3.108,3.675,3.97,3.785,U.S Dollar,US Gallon,2025-09-02
Florida,FL,3.035,3.469,3.79,3.591,U.S Dollar,US Gallon,2025-09-02
Georgia,GA,2.895,3.317,3.72,3.543,U.S Dollar,US Gallon,2025-09-02
Hawaii,HI,4.456,4.703,4.956,5.231,U.S Dollar,US Gallon,2025-09-02
Iowa,IA,2.842,3.165,3.642,3.51,U.S Dollar,US Gallon,2025-09-02
Idaho,ID,3.469,3.741,4.032,3.813,U.S Dollar,US Gallon,2025-09-02
Illinois,IL,3.503,4.09,4.556,3.759,U.S Dollar,US Gallon,2025-09-02
Indiana,IN,3.245,3.775,4.267,3.793,U.S Dollar,US Gallon,2025-09-02
Kansas,KS,2.87,3.204,3.55,3.448,U.S Dollar,US Gallon,2025-09-02
Kentucky,KY,2.959,3.512,3.924,3.407,U.S Dollar,US Gallon,2025-09-02
Louisiana,LA,2.76,3.192,3.568,3.305,U.S Dollar,US Gallon,2025-09-02
Massachusetts,MA,3.071,3.678,4.049,3.835,U.S Dollar,US Gallon,2025-09-02
Maryland,MD,3.126,3.693,3.994,3.819,U.S Dollar,US Gallon,2025-09-02
Maine,ME,3.122,3.662,4.114,3.893,U.S Dollar,US Gallon,2025-09-02
Michigan,MI,3.286,3.833,4.382,3.711,U.S Dollar,US Gallon,2025-09-02
Minnesota,MN,3.031,3.427,3.866,3.579,U.S Dollar,US Gallon,2025-09-02
Missouri,MO,2.852,3.208,3.531,3.431,U.S Dollar,US Gallon,2025-09-02
Mississippi,MS,2.713,3.147,3.508,3.276,U.S Dollar,US Gallon,2025-09-02
Montana,MT,3.24,3.547,3.893,3.648,U.S Dollar,US Gallon,2025-09-02
North Carolina,NC,2.862,3.298,3.694,3.481,U.S Dollar,US Gallon,2025-09-02
North Dakota,ND,2.899,3.221,3.605,3.443,U.S Dollar,US Gallon,2025-09-02
Nebraska,NE,2.942,3.185,3.707,3.431,U.S Dollar,US Gallon,2025-09-02
New Hampshire,NH,3.039,3.6,4.038,3.814,U.S Dollar,US Gallon,2025-09-02
New Jersey,NJ,3.06,3.592,3.841,3.645,U.S Dollar,US Gallon,2025-09-02
New Mexico,NM,3.029,3.454,3.745,3.52,U.S Dollar,US Gallon,2025-09-02
Nevada,NV,3.823,4.101,4.381,3.932,U.S Dollar,US Gallon,2025-09-02
New York,NY,3.177,3.677,4.062,3.893,U.S Dollar,US Gallon,2025-09-02
Ohio,OH,3.162,3.692,4.2,3.64,U.S Dollar,US Gallon,2025-09-02
Oklahoma,OK,2.745,3.141,3.436,3.283,U.S Dollar,US Gallon,2025-09-02
Oregon,OR,3.978,4.19,4.466,4.453,U.S Dollar,US Gallon,2025-09-02
Pennsylvania,PA,3.293,3.736,4.094,3.989,U.S Dollar,US Gallon,2025-09-02
Rhode Island,RI,3.095,3.797,4.216,3.821,U.S Dollar,US Gallon,2025-09-02
South Carolina,SC,2.819,3.247,3.624,3.404,U.S Dollar,US Gallon,2025-09-02
South Dakota,SD,2.988,3.206,3.672,3.363,U.S Dollar,US Gallon,2025-09-02
Tennessee,TN,2.778,3.24,3.63,3.427,U.S Dollar,US Gallon,2025-09-02
Texas,TX,2.77,3.232,3.591,3.204,U.S Dollar,US Gallon,2025-09-02
Utah,UT,3.279,3.554,3.79,3.61,U.S Dollar,US Gallon,2025-09-02
Virginia,VA,3.003,3.467,3.843,3.626,U.S Dollar,US Gallon,2025-09-02
Vermont,VT,3.124,3.656,4.066,3.813,U.S Dollar,US Gallon,2025-09-02
Washington,WA,4.394,4.629,4.867,5.008,U.S Dollar,US Gallon,2025-09-02
Wisconsin,WI,2.989,3.515,4.003,3.458,U.S Dollar,US Gallon,2025-09-02
West Virginia,WV,2.985,3.403,3.839,3.569,U.S Dollar,US Gallon,2025-09-02
Wyoming,WY,3.102,3.377,3.66,3.586,U.S Dollar,US Gallon,2025-09-02
