State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.824,4.079,4.316,4.07,U.S Dollar,US Gallon,2025-10-30
Alabama,AL,2.675,3.131,3.523,3.429,U.S Dollar,US Gallon,2025-10-30
Arkansas,AR,2.621,3.102,3.462,3.323,U.S Dollar,US Gallon,2025-10-30
Arizona,AZ,3.32,3.688,4.01,3.612,U.S Dollar,US Gallon,2025-10-30
California,CA,4.576,4.814,4.996,5.126,U.S Dollar,US Gallon,2025-10-30
Colorado,CO,2.923,3.324,3.652,3.612,U.S Dollar,US Gallon,2025-10-30
Connecticut,CT,3.033,3.676,4.032,3.754,U.S Dollar,US Gallon,2025-10-30
District of Columbia,DC,3.203,3.752,4.198,3.833,U.S Dollar,US Gallon,2025-10-30
Delaware,DE,2.9,3.477,3.777,3.595,U.S Dollar,US Gallon,2025-10-30
Florida,FL,2.924,3.399,3.725,3.61,U.S Dollar,US Gallon,2025-10-30
Georgia,GA,2.8,3.261,3.657,3.496,U.S Dollar,US Gallon,2025-10-30
Hawaii,HI,4.482,4.697,4.976,5.253,U.S Dollar,US Gallon,2025-10-30
Iowa,IA,2.787,3.062,3.582,3.522,U.S Dollar,US Gallon,2025-10-30
Idaho,ID,3.377,3.685,3.942,3.74,U.S Dollar,US Gallon,2025-10-30
Illinois,IL,3.224,3.821,4.287,3.744,U.S Dollar,US Gallon,2025-10-30
Indiana,IN,2.962,3.522,4.023,3.832,U.S Dollar,US Gallon,2025-10-30
Kansas,KS,2.719,3.041,3.407,3.457,U.S Dollar,US Gallon,2025-10-30
Kentucky,KY,2.698,3.258,3.681,3.43,U.S Dollar,US Gallon,2025-10-30
Louisiana,LA,2.63,3.091,3.468,3.274,U.S Dollar,US Gallon,2025-10-30
Massachusetts,MA,2.993,3.63,3.982,3.807,U.S Dollar,US Gallon,2025-10-30
Maryland,MD,2.949,3.548,3.847,3.652,U.S Dollar,US Gallon,2025-10-30
Maine,ME,3.003,3.548,4.015,3.853,U.S Dollar,US Gallon,2025-10-30
Michigan,MI,3.005,3.612,4.168,3.732,U.S Dollar,US Gallon,2025-10-30
Minnesota,MN,2.884,3.288,3.745,3.631,U.S Dollar,US Gallon,2025-10-30
Missouri,MO,2.695,3.055,3.38,3.401,U.S Dollar,US Gallon,2025-10-30
Mississippi,MS,2.601,3.066,3.43,3.246,U.S Dollar,US Gallon,2025-10-30
Montana,MT,3.033,3.346,3.658,3.523,U.S Dollar,US Gallon,2025-10-30
North Carolina,NC,2.801,3.275,3.66,3.479,U.S Dollar,US Gallon,2025-10-30
North Dakota,ND,2.841,3.185,3.513,3.471,U.S Dollar,US Gallon,2025-10-30
Nebraska,NE,2.847,3.052,3.541,3.426,U.S Dollar,US Gallon,2025-10-30
New Hampshire,NH,2.925,3.528,3.954,3.762,U.S Dollar,US Gallon,2025-10-30
New Jersey,NJ,2.949,3.558,3.798,3.564,U.S Dollar,US Gallon,2025-10-30
New Mexico,NM,2.84,3.252,3.556,3.522,U.S Dollar,US Gallon,2025-10-30
Nevada,NV,3.793,4.086,4.347,3.937,U.S Dollar,US Gallon,2025-10-30
New York,NY,3.107,3.646,4.013,3.882,U.S Dollar,US Gallon,2025-10-30
Ohio,OH,2.82,3.349,3.858,3.716,U.S Dollar,US Gallon,2025-10-30
Oklahoma,OK,2.595,3.01,3.298,3.241,U.S Dollar,US Gallon,2025-10-30
Oregon,OR,3.912,4.171,4.449,4.379,U.S Dollar,US Gallon,2025-10-30
Pennsylvania,PA,3.22,3.679,4.053,4.017,U.S Dollar,US Gallon,2025-10-30
Rhode Island,RI,2.915,3.696,4.087,3.773,U.S Dollar,US Gallon,2025-10-30
South Carolina,SC,2.721,3.192,3.571,3.42,U.S Dollar,US Gallon,2025-10-30
South Dakota,SD,2.856,3.04,3.482,3.351,U.S Dollar,US Gallon,2025-10-30
Tennessee,TN,2.662,3.154,3.536,3.393,U.S Dollar,US Gallon,2025-10-30
Texas,TX,2.59,3.074,3.439,3.202,U.S Dollar,US Gallon,2025-10-30
Utah,UT,3.239,3.506,3.742,3.641,U.S Dollar,US Gallon,2025-10-30
Virginia,VA,2.88,3.394,3.762,3.584,U.S Dollar,US Gallon,2025-10-30
Vermont,VT,3.092,3.659,4.074,3.819,U.S Dollar,US Gallon,2025-10-30
Washington,WA,4.309,4.605,4.845,4.987,U.S Dollar,US Gallon,2025-10-30
Wisconsin,WI,2.774,3.308,3.79,3.526,U.S Dollar,US Gallon,2025-10-30
West Virginia,WV,2.998,3.434,3.875,3.63,U.S Dollar,US Gallon,2025-10-30
Wyoming,WY,2.969,3.239,3.532,3.56,U.S Dollar,US Gallon,2025-10-30
