State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.628,3.813,4.061,3.617,U.S Dollar,US Gallon,2025-05-17
Alabama,AL,2.76,3.198,3.589,3.306,U.S Dollar,US Gallon,2025-05-17
Arkansas,AR,2.818,3.265,3.625,3.23,U.S Dollar,US Gallon,2025-05-17
Arizona,AZ,3.388,3.736,4.046,3.46,U.S Dollar,US Gallon,2025-05-17
California,CA,4.913,5.129,5.305,5.093,U.S Dollar,US Gallon,2025-05-17
Colorado,CO,3.138,3.531,3.848,3.381,U.S Dollar,US Gallon,2025-05-17
Connecticut,CT,3.104,3.684,4.044,3.754,U.S Dollar,US Gallon,2025-05-17
District of Columbia,DC,3.189,3.705,4.137,3.704,U.S Dollar,US Gallon,2025-05-17
Delaware,DE,3.004,3.579,3.853,3.56,U.S Dollar,US Gallon,2025-05-17
Florida,FL,3.074,3.526,3.84,3.388,U.S Dollar,US Gallon,2025-05-17
Georgia,GA,2.924,3.375,3.781,3.46,U.S Dollar,US Gallon,2025-05-17
Hawaii,HI,4.496,4.762,4.967,5.293,U.S Dollar,US Gallon,2025-05-17
Iowa,IA,2.959,3.231,3.727,3.348,U.S Dollar,US Gallon,2025-05-17
Idaho,ID,3.285,3.522,3.777,3.492,U.S Dollar,US Gallon,2025-05-17
Illinois,IL,3.385,3.943,4.415,3.525,U.S Dollar,US Gallon,2025-05-17
Indiana,IN,3.192,3.723,4.219,3.563,U.S Dollar,US Gallon,2025-05-17
Kansas,KS,2.866,3.2,3.531,3.274,U.S Dollar,US Gallon,2025-05-17
Kentucky,KY,2.886,3.424,3.843,3.236,U.S Dollar,US Gallon,2025-05-17
Louisiana,LA,2.729,3.164,3.559,3.165,U.S Dollar,US Gallon,2025-05-17
Massachusetts,MA,2.991,3.587,3.95,3.764,U.S Dollar,US Gallon,2025-05-17
Maryland,MD,3.118,3.723,4.027,3.631,U.S Dollar,US Gallon,2025-05-17
Maine,ME,3.003,3.565,4.028,3.813,U.S Dollar,US Gallon,2025-05-17
Michigan,MI,3.191,3.771,4.316,3.484,U.S Dollar,US Gallon,2025-05-17
Minnesota,MN,3.028,3.414,3.841,3.42,U.S Dollar,US Gallon,2025-05-17
Missouri,MO,2.874,3.23,3.546,3.209,U.S Dollar,US Gallon,2025-05-17
Mississippi,MS,2.669,3.121,3.479,3.148,U.S Dollar,US Gallon,2025-05-17
Montana,MT,3.184,3.495,3.809,3.458,U.S Dollar,US Gallon,2025-05-17
North Carolina,NC,2.862,3.315,3.696,3.391,U.S Dollar,US Gallon,2025-05-17
North Dakota,ND,2.936,3.299,3.703,3.346,U.S Dollar,US Gallon,2025-05-17
Nebraska,NE,3.004,3.182,3.709,3.315,U.S Dollar,US Gallon,2025-05-17
New Hampshire,NH,2.899,3.482,3.895,3.711,U.S Dollar,US Gallon,2025-05-17
New Jersey,NJ,2.996,3.548,3.801,3.543,U.S Dollar,US Gallon,2025-05-17
New Mexico,NM,2.979,3.383,3.691,3.338,U.S Dollar,US Gallon,2025-05-17
Nevada,NV,3.956,4.237,4.502,3.769,U.S Dollar,US Gallon,2025-05-17
New York,NY,3.128,3.638,4.021,3.889,U.S Dollar,US Gallon,2025-05-17
Ohio,OH,3.062,3.6,4.105,3.487,U.S Dollar,US Gallon,2025-05-17
Oklahoma,OK,2.826,3.238,3.529,3.128,U.S Dollar,US Gallon,2025-05-17
Oregon,OR,3.96,4.169,4.43,4.006,U.S Dollar,US Gallon,2025-05-17
Pennsylvania,PA,3.302,3.748,4.107,3.968,U.S Dollar,US Gallon,2025-05-17
Rhode Island,RI,2.997,3.733,4.1,3.77,U.S Dollar,US Gallon,2025-05-17
South Carolina,SC,2.782,3.225,3.597,3.266,U.S Dollar,US Gallon,2025-05-17
South Dakota,SD,3.021,3.211,3.693,3.23,U.S Dollar,US Gallon,2025-05-17
Tennessee,TN,2.713,3.163,3.562,3.275,U.S Dollar,US Gallon,2025-05-17
Texas,TX,2.799,3.266,3.619,3.112,U.S Dollar,US Gallon,2025-05-17
Utah,UT,3.283,3.54,3.766,3.414,U.S Dollar,US Gallon,2025-05-17
Virginia,VA,2.987,3.463,3.835,3.512,U.S Dollar,US Gallon,2025-05-17
Vermont,VT,3.079,3.634,4.055,3.777,U.S Dollar,US Gallon,2025-05-17
Washington,WA,4.344,4.611,4.829,4.556,U.S Dollar,US Gallon,2025-05-17
Wisconsin,WI,3.007,3.484,4.012,3.288,U.S Dollar,US Gallon,2025-05-17
West Virginia,WV,3.005,3.437,3.88,3.512,U.S Dollar,US Gallon,2025-05-17
Wyoming,WY,3.154,3.437,3.731,3.434,U.S Dollar,US Gallon,2025-05-17
