State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.721,4.93,5.161,5.349,U.S Dollar,US Gallon,2026-07-23
Alabama,AL,3.757,4.235,4.639,5.013,U.S Dollar,US Gallon,2026-07-23
Arkansas,AR,3.793,4.271,4.644,4.868,U.S Dollar,US Gallon,2026-07-23
Arizona,AZ,4.305,4.681,5.003,5.315,U.S Dollar,US Gallon,2026-07-23
California,CA,5.571,5.797,5.99,6.779,U.S Dollar,US Gallon,2026-07-23
Colorado,CO,4.134,4.537,4.879,5.004,U.S Dollar,US Gallon,2026-07-23
Connecticut,CT,4.165,4.736,5.15,5.401,U.S Dollar,US Gallon,2026-07-23
District of Columbia,DC,4.161,4.791,5.206,5.494,U.S Dollar,US Gallon,2026-07-23
Delaware,DE,4.149,4.7,5.0,5.342,U.S Dollar,US Gallon,2026-07-23
Florida,FL,3.936,4.408,4.741,5.213,U.S Dollar,US Gallon,2026-07-23
Georgia,GA,3.837,4.311,4.739,5.124,U.S Dollar,US Gallon,2026-07-23
Hawaii,HI,5.423,5.637,5.902,6.95,U.S Dollar,US Gallon,2026-07-23
Iowa,IA,3.806,4.086,4.651,4.932,U.S Dollar,US Gallon,2026-07-23
Idaho,ID,4.223,4.514,4.79,5.096,U.S Dollar,US Gallon,2026-07-23
Illinois,IL,4.253,4.834,5.357,5.074,U.S Dollar,US Gallon,2026-07-23
Indiana,IN,3.533,4.091,4.612,5.024,U.S Dollar,US Gallon,2026-07-23
Kansas,KS,3.742,4.083,4.426,4.685,U.S Dollar,US Gallon,2026-07-23
Kentucky,KY,3.727,4.276,4.713,4.783,U.S Dollar,US Gallon,2026-07-23
Louisiana,LA,3.673,4.149,4.535,4.911,U.S Dollar,US Gallon,2026-07-23
Massachusetts,MA,4.093,4.713,5.109,5.351,U.S Dollar,US Gallon,2026-07-23
Maryland,MD,4.171,4.742,5.067,5.395,U.S Dollar,US Gallon,2026-07-23
Maine,ME,4.067,4.609,5.091,5.416,U.S Dollar,US Gallon,2026-07-23
Michigan,MI,4.262,4.877,5.459,5.152,U.S Dollar,US Gallon,2026-07-23
Minnesota,MN,4.043,4.482,4.971,4.998,U.S Dollar,US Gallon,2026-07-23
Missouri,MO,3.844,4.193,4.549,4.729,U.S Dollar,US Gallon,2026-07-23
Mississippi,MS,3.645,4.106,4.497,4.894,U.S Dollar,US Gallon,2026-07-23
Montana,MT,4.26,4.6,4.942,4.939,U.S Dollar,US Gallon,2026-07-23
North Carolina,NC,3.813,4.275,4.676,5.153,U.S Dollar,US Gallon,2026-07-23
North Dakota,ND,3.894,4.278,4.654,4.785,U.S Dollar,US Gallon,2026-07-23
Nebraska,NE,3.995,4.172,4.688,4.816,U.S Dollar,US Gallon,2026-07-23
New Hampshire,NH,4.043,4.601,5.05,5.304,U.S Dollar,US Gallon,2026-07-23
New Jersey,NJ,4.155,4.725,4.999,5.376,U.S Dollar,US Gallon,2026-07-23
New Mexico,NM,4.049,4.467,4.793,5.052,U.S Dollar,US Gallon,2026-07-23
Nevada,NV,4.699,5.009,5.288,5.562,U.S Dollar,US Gallon,2026-07-23
New York,NY,4.2,4.722,5.116,5.523,U.S Dollar,US Gallon,2026-07-23
Ohio,OH,3.93,4.475,4.998,4.982,U.S Dollar,US Gallon,2026-07-23
Oklahoma,OK,3.766,4.197,4.495,4.622,U.S Dollar,US Gallon,2026-07-23
Oregon,OR,4.601,4.855,5.144,5.419,U.S Dollar,US Gallon,2026-07-23
Pennsylvania,PA,4.235,4.687,5.075,5.554,U.S Dollar,US Gallon,2026-07-23
Rhode Island,RI,4.102,4.792,5.192,5.271,U.S Dollar,US Gallon,2026-07-23
South Carolina,SC,3.795,4.279,4.675,5.133,U.S Dollar,US Gallon,2026-07-23
South Dakota,SD,4.023,4.214,4.685,4.821,U.S Dollar,US Gallon,2026-07-23
Tennessee,TN,3.705,4.182,4.585,4.896,U.S Dollar,US Gallon,2026-07-23
Texas,TX,3.708,4.214,4.587,4.886,U.S Dollar,US Gallon,2026-07-23
Utah,UT,4.181,4.468,4.717,5.1,U.S Dollar,US Gallon,2026-07-23
Virginia,VA,3.988,4.484,4.866,5.242,U.S Dollar,US Gallon,2026-07-23
Vermont,VT,4.194,4.737,5.188,5.361,U.S Dollar,US Gallon,2026-07-23
Washington,WA,5.075,5.359,5.605,6.047,U.S Dollar,US Gallon,2026-07-23
Wisconsin,WI,3.833,4.383,4.995,4.885,U.S Dollar,US Gallon,2026-07-23
West Virginia,WV,3.878,4.313,4.748,4.919,U.S Dollar,US Gallon,2026-07-23
Wyoming,WY,4.132,4.419,4.705,4.919,U.S Dollar,US Gallon,2026-07-23
