State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.486,3.728,3.981,3.812,U.S Dollar,US Gallon,2026-02-14
Alabama,AL,2.615,3.08,3.478,3.408,U.S Dollar,US Gallon,2026-02-14
Arkansas,AR,2.472,2.96,3.327,3.307,U.S Dollar,US Gallon,2026-02-14
Arizona,AZ,3.144,3.525,3.839,3.536,U.S Dollar,US Gallon,2026-02-14
California,CA,4.575,4.808,4.993,5.044,U.S Dollar,US Gallon,2026-02-14
Colorado,CO,2.791,3.186,3.52,3.437,U.S Dollar,US Gallon,2026-02-14
Connecticut,CT,2.901,3.55,3.942,3.968,U.S Dollar,US Gallon,2026-02-14
District of Columbia,DC,3.095,3.693,4.085,3.857,U.S Dollar,US Gallon,2026-02-14
Delaware,DE,2.873,3.464,3.769,3.855,U.S Dollar,US Gallon,2026-02-14
Florida,FL,2.892,3.362,3.691,3.514,U.S Dollar,US Gallon,2026-02-14
Georgia,GA,2.726,3.205,3.618,3.535,U.S Dollar,US Gallon,2026-02-14
Hawaii,HI,4.407,4.625,4.877,5.22,U.S Dollar,US Gallon,2026-02-14
Iowa,IA,2.484,2.75,3.337,3.435,U.S Dollar,US Gallon,2026-02-14
Idaho,ID,2.953,3.237,3.51,3.643,U.S Dollar,US Gallon,2026-02-14
Illinois,IL,3.028,3.629,4.091,3.692,U.S Dollar,US Gallon,2026-02-14
Indiana,IN,2.831,3.397,3.885,3.734,U.S Dollar,US Gallon,2026-02-14
Kansas,KS,2.477,2.827,3.168,3.345,U.S Dollar,US Gallon,2026-02-14
Kentucky,KY,2.624,3.193,3.611,3.322,U.S Dollar,US Gallon,2026-02-14
Louisiana,LA,2.508,2.948,3.343,3.22,U.S Dollar,US Gallon,2026-02-14
Massachusetts,MA,2.905,3.547,3.92,3.94,U.S Dollar,US Gallon,2026-02-14
Maryland,MD,2.931,3.542,3.856,3.776,U.S Dollar,US Gallon,2026-02-14
Maine,ME,2.901,3.439,3.923,4.354,U.S Dollar,US Gallon,2026-02-14
Michigan,MI,2.991,3.6,4.159,3.727,U.S Dollar,US Gallon,2026-02-14
Minnesota,MN,2.597,3.035,3.53,3.541,U.S Dollar,US Gallon,2026-02-14
Missouri,MO,2.522,2.926,3.232,3.32,U.S Dollar,US Gallon,2026-02-14
Mississippi,MS,2.489,2.962,3.331,3.238,U.S Dollar,US Gallon,2026-02-14
Montana,MT,2.746,3.068,3.388,3.241,U.S Dollar,US Gallon,2026-02-14
North Carolina,NC,2.708,3.18,3.57,3.454,U.S Dollar,US Gallon,2026-02-14
North Dakota,ND,2.549,2.892,3.203,3.482,U.S Dollar,US Gallon,2026-02-14
Nebraska,NE,2.581,2.783,3.266,3.367,U.S Dollar,US Gallon,2026-02-14
New Hampshire,NH,2.837,3.434,3.864,3.982,U.S Dollar,US Gallon,2026-02-14
New Jersey,NJ,2.946,3.535,3.791,3.918,U.S Dollar,US Gallon,2026-02-14
New Mexico,NM,2.672,3.098,3.418,3.387,U.S Dollar,US Gallon,2026-02-14
Nevada,NV,3.627,3.922,4.197,3.833,U.S Dollar,US Gallon,2026-02-14
New York,NY,2.996,3.535,3.917,3.987,U.S Dollar,US Gallon,2026-02-14
Ohio,OH,2.805,3.35,3.857,3.664,U.S Dollar,US Gallon,2026-02-14
Oklahoma,OK,2.334,2.753,3.046,3.141,U.S Dollar,US Gallon,2026-02-14
Oregon,OR,3.676,3.887,4.166,4.146,U.S Dollar,US Gallon,2026-02-14
Pennsylvania,PA,3.125,3.586,3.957,4.131,U.S Dollar,US Gallon,2026-02-14
Rhode Island,RI,2.87,3.658,4.055,3.934,U.S Dollar,US Gallon,2026-02-14
South Carolina,SC,2.605,3.077,3.466,3.364,U.S Dollar,US Gallon,2026-02-14
South Dakota,SD,2.611,2.788,3.248,3.362,U.S Dollar,US Gallon,2026-02-14
Tennessee,TN,2.526,2.999,3.396,3.348,U.S Dollar,US Gallon,2026-02-14
Texas,TX,2.532,3.038,3.41,3.218,U.S Dollar,US Gallon,2026-02-14
Utah,UT,2.745,3.036,3.273,3.631,U.S Dollar,US Gallon,2026-02-14
Virginia,VA,2.842,3.341,3.713,3.601,U.S Dollar,US Gallon,2026-02-14
Vermont,VT,2.998,3.555,3.968,4.1,U.S Dollar,US Gallon,2026-02-14
Washington,WA,4.132,4.393,4.636,4.799,U.S Dollar,US Gallon,2026-02-14
Wisconsin,WI,2.607,3.118,3.698,3.459,U.S Dollar,US Gallon,2026-02-14
West Virginia,WV,2.873,3.317,3.756,3.593,U.S Dollar,US Gallon,2026-02-14
Wyoming,WY,2.697,3.014,3.306,3.522,U.S Dollar,US Gallon,2026-02-14
