State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.86,4.133,4.329,4.096,U.S Dollar,US Gallon,2025-09-29
Alabama,AL,2.762,3.195,3.589,3.419,U.S Dollar,US Gallon,2025-09-29
Arkansas,AR,2.735,3.177,3.538,3.334,U.S Dollar,US Gallon,2025-09-29
Arizona,AZ,3.558,3.924,4.245,3.638,U.S Dollar,US Gallon,2025-09-29
California,CA,4.656,4.885,5.072,5.153,U.S Dollar,US Gallon,2025-09-29
Colorado,CO,3.038,3.423,3.75,3.446,U.S Dollar,US Gallon,2025-09-29
Connecticut,CT,3.145,3.739,4.096,3.78,U.S Dollar,US Gallon,2025-09-29
District of Columbia,DC,3.243,3.871,4.229,3.861,U.S Dollar,US Gallon,2025-09-29
Delaware,DE,3.054,3.602,3.886,3.659,U.S Dollar,US Gallon,2025-09-29
Florida,FL,2.973,3.432,3.751,3.555,U.S Dollar,US Gallon,2025-09-29
Georgia,GA,2.877,3.302,3.711,3.525,U.S Dollar,US Gallon,2025-09-29
Hawaii,HI,4.476,4.703,4.943,5.171,U.S Dollar,US Gallon,2025-09-29
Iowa,IA,2.839,3.131,3.628,3.466,U.S Dollar,US Gallon,2025-09-29
Idaho,ID,3.491,3.758,4.05,3.81,U.S Dollar,US Gallon,2025-09-29
Illinois,IL,3.377,3.971,4.435,3.748,U.S Dollar,US Gallon,2025-09-29
Indiana,IN,3.11,3.653,4.147,3.862,U.S Dollar,US Gallon,2025-09-29
Kansas,KS,2.84,3.18,3.526,3.433,U.S Dollar,US Gallon,2025-09-29
Kentucky,KY,2.772,3.309,3.733,3.418,U.S Dollar,US Gallon,2025-09-29
Louisiana,LA,2.709,3.129,3.504,3.284,U.S Dollar,US Gallon,2025-09-29
Massachusetts,MA,3.082,3.677,4.047,3.848,U.S Dollar,US Gallon,2025-09-29
Maryland,MD,3.09,3.675,3.954,3.67,U.S Dollar,US Gallon,2025-09-29
Maine,ME,3.103,3.642,4.104,3.878,U.S Dollar,US Gallon,2025-09-29
Michigan,MI,3.017,3.574,4.134,3.659,U.S Dollar,US Gallon,2025-09-29
Minnesota,MN,2.948,3.345,3.791,3.581,U.S Dollar,US Gallon,2025-09-29
Missouri,MO,2.821,3.174,3.499,3.393,U.S Dollar,US Gallon,2025-09-29
Mississippi,MS,2.675,3.094,3.472,3.258,U.S Dollar,US Gallon,2025-09-29
Montana,MT,3.134,3.442,3.768,3.625,U.S Dollar,US Gallon,2025-09-29
North Carolina,NC,2.863,3.311,3.702,3.513,U.S Dollar,US Gallon,2025-09-29
North Dakota,ND,2.891,3.24,3.607,3.454,U.S Dollar,US Gallon,2025-09-29
Nebraska,NE,2.879,3.112,3.586,3.394,U.S Dollar,US Gallon,2025-09-29
New Hampshire,NH,3.037,3.605,4.042,3.79,U.S Dollar,US Gallon,2025-09-29
New Jersey,NJ,3.092,3.635,3.894,3.605,U.S Dollar,US Gallon,2025-09-29
New Mexico,NM,2.888,3.281,3.59,3.461,U.S Dollar,US Gallon,2025-09-29
Nevada,NV,3.906,4.184,4.458,3.948,U.S Dollar,US Gallon,2025-09-29
New York,NY,3.204,3.721,4.099,3.897,U.S Dollar,US Gallon,2025-09-29
Ohio,OH,2.86,3.382,3.895,3.666,U.S Dollar,US Gallon,2025-09-29
Oklahoma,OK,2.599,2.97,3.274,3.221,U.S Dollar,US Gallon,2025-09-29
Oregon,OR,4.193,4.452,4.737,4.47,U.S Dollar,US Gallon,2025-09-29
Pennsylvania,PA,3.273,3.717,4.089,3.973,U.S Dollar,US Gallon,2025-09-29
Rhode Island,RI,3.064,3.763,4.197,3.801,U.S Dollar,US Gallon,2025-09-29
South Carolina,SC,2.826,3.267,3.638,3.422,U.S Dollar,US Gallon,2025-09-29
South Dakota,SD,2.912,3.1,3.601,3.36,U.S Dollar,US Gallon,2025-09-29
Tennessee,TN,2.732,3.19,3.587,3.414,U.S Dollar,US Gallon,2025-09-29
Texas,TX,2.699,3.15,3.515,3.161,U.S Dollar,US Gallon,2025-09-29
Utah,UT,3.363,3.627,3.867,3.711,U.S Dollar,US Gallon,2025-09-29
Virginia,VA,2.933,3.399,3.783,3.605,U.S Dollar,US Gallon,2025-09-29
Vermont,VT,3.179,3.716,4.157,3.821,U.S Dollar,US Gallon,2025-09-29
Washington,WA,4.558,4.812,5.042,5.052,U.S Dollar,US Gallon,2025-09-29
Wisconsin,WI,2.831,3.36,3.852,3.458,U.S Dollar,US Gallon,2025-09-29
West Virginia,WV,2.989,3.398,3.839,3.598,U.S Dollar,US Gallon,2025-09-29
Wyoming,WY,3.069,3.349,3.62,3.579,U.S Dollar,US Gallon,2025-09-29
