State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.622,3.835,4.101,3.662,U.S Dollar,US Gallon,2024-10-20
Alabama,AL,2.86,3.283,3.67,3.387,U.S Dollar,US Gallon,2024-10-20
Arkansas,AR,2.842,3.243,3.628,3.311,U.S Dollar,US Gallon,2024-10-20
Arizona,AZ,3.304,3.623,3.945,3.555,U.S Dollar,US Gallon,2024-10-20
California,CA,4.642,4.862,5.034,4.938,U.S Dollar,US Gallon,2024-10-20
Colorado,CO,3.193,3.566,3.882,3.481,U.S Dollar,US Gallon,2024-10-20
Connecticut,CT,3.092,3.718,4.063,3.703,U.S Dollar,US Gallon,2024-10-20
District of Columbia,DC,3.311,3.873,4.279,3.914,U.S Dollar,US Gallon,2024-10-20
Delaware,DE,3.076,3.646,3.921,3.497,U.S Dollar,US Gallon,2024-10-20
Florida,FL,3.09,3.523,3.853,3.445,U.S Dollar,US Gallon,2024-10-20
Georgia,GA,2.933,3.357,3.751,3.443,U.S Dollar,US Gallon,2024-10-20
Hawaii,HI,4.589,4.824,5.064,5.363,U.S Dollar,US Gallon,2024-10-20
Iowa,IA,2.978,3.313,3.749,3.442,U.S Dollar,US Gallon,2024-10-20
Idaho,ID,3.412,3.66,3.896,3.635,U.S Dollar,US Gallon,2024-10-20
Illinois,IL,3.407,3.995,4.435,3.696,U.S Dollar,US Gallon,2024-10-20
Indiana,IN,3.078,3.626,4.135,3.722,U.S Dollar,US Gallon,2024-10-20
Kansas,KS,2.822,3.129,3.439,3.306,U.S Dollar,US Gallon,2024-10-20
Kentucky,KY,2.856,3.381,3.789,3.359,U.S Dollar,US Gallon,2024-10-20
Louisiana,LA,2.81,3.232,3.616,3.279,U.S Dollar,US Gallon,2024-10-20
Massachusetts,MA,3.07,3.654,4.021,3.736,U.S Dollar,US Gallon,2024-10-20
Maryland,MD,3.159,3.753,4.07,3.598,U.S Dollar,US Gallon,2024-10-20
Maine,ME,3.096,3.623,4.081,3.79,U.S Dollar,US Gallon,2024-10-20
Michigan,MI,3.266,3.835,4.394,3.692,U.S Dollar,US Gallon,2024-10-20
Minnesota,MN,3.091,3.518,3.923,3.501,U.S Dollar,US Gallon,2024-10-20
Missouri,MO,2.84,3.177,3.496,3.261,U.S Dollar,US Gallon,2024-10-20
Mississippi,MS,2.736,3.148,3.533,3.209,U.S Dollar,US Gallon,2024-10-20
Montana,MT,3.216,3.515,3.822,3.598,U.S Dollar,US Gallon,2024-10-20
North Carolina,NC,2.964,3.401,3.79,3.475,U.S Dollar,US Gallon,2024-10-20
North Dakota,ND,3.092,3.412,3.746,3.526,U.S Dollar,US Gallon,2024-10-20
Nebraska,NE,3.024,3.253,3.679,3.349,U.S Dollar,US Gallon,2024-10-20
New Hampshire,NH,3.029,3.576,4.017,3.728,U.S Dollar,US Gallon,2024-10-20
New Jersey,NJ,2.973,3.564,3.828,3.512,U.S Dollar,US Gallon,2024-10-20
New Mexico,NM,2.946,3.329,3.634,3.363,U.S Dollar,US Gallon,2024-10-20
Nevada,NV,3.878,4.175,4.423,3.767,U.S Dollar,US Gallon,2024-10-20
New York,NY,3.228,3.733,4.123,3.937,U.S Dollar,US Gallon,2024-10-20
Ohio,OH,2.982,3.538,4.059,3.642,U.S Dollar,US Gallon,2024-10-20
Oklahoma,OK,2.752,3.107,3.373,3.172,U.S Dollar,US Gallon,2024-10-20
Oregon,OR,3.671,3.889,4.143,3.937,U.S Dollar,US Gallon,2024-10-20
Pennsylvania,PA,3.337,3.778,4.13,4.033,U.S Dollar,US Gallon,2024-10-20
Rhode Island,RI,2.997,3.69,4.01,3.728,U.S Dollar,US Gallon,2024-10-20
South Carolina,SC,2.89,3.316,3.676,3.339,U.S Dollar,US Gallon,2024-10-20
South Dakota,SD,3.064,3.282,3.72,3.325,U.S Dollar,US Gallon,2024-10-20
Tennessee,TN,2.8,3.209,3.594,3.351,U.S Dollar,US Gallon,2024-10-20
Texas,TX,2.76,3.196,3.551,3.118,U.S Dollar,US Gallon,2024-10-20
Utah,UT,3.448,3.694,3.913,3.634,U.S Dollar,US Gallon,2024-10-20
Virginia,VA,3.085,3.559,3.933,3.554,U.S Dollar,US Gallon,2024-10-20
Vermont,VT,3.184,3.755,4.155,3.619,U.S Dollar,US Gallon,2024-10-20
Washington,WA,4.068,4.324,4.554,4.404,U.S Dollar,US Gallon,2024-10-20
Wisconsin,WI,2.961,3.454,3.955,3.409,U.S Dollar,US Gallon,2024-10-20
West Virginia,WV,3.087,3.507,3.957,3.634,U.S Dollar,US Gallon,2024-10-20
Wyoming,WY,3.213,3.458,3.77,3.568,U.S Dollar,US Gallon,2024-10-20
