State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.493,3.758,3.984,3.619,U.S Dollar,US Gallon,2024-11-20
Alabama,AL,2.77,3.208,3.6,3.346,U.S Dollar,US Gallon,2024-11-20
Arkansas,AR,2.669,3.079,3.455,3.197,U.S Dollar,US Gallon,2024-11-20
Arizona,AZ,3.217,3.545,3.864,3.518,U.S Dollar,US Gallon,2024-11-20
California,CA,4.452,4.678,4.855,4.891,U.S Dollar,US Gallon,2024-11-20
Colorado,CO,2.964,3.349,3.667,3.381,U.S Dollar,US Gallon,2024-11-20
Connecticut,CT,3.041,3.676,4.035,3.679,U.S Dollar,US Gallon,2024-11-20
District of Columbia,DC,3.25,3.817,4.227,3.733,U.S Dollar,US Gallon,2024-11-20
Delaware,DE,3.118,3.632,3.914,3.553,U.S Dollar,US Gallon,2024-11-20
Florida,FL,3.07,3.518,3.833,3.453,U.S Dollar,US Gallon,2024-11-20
Georgia,GA,2.926,3.372,3.765,3.482,U.S Dollar,US Gallon,2024-11-20
Hawaii,HI,4.573,4.808,5.075,5.316,U.S Dollar,US Gallon,2024-11-20
Iowa,IA,2.747,3.033,3.502,3.296,U.S Dollar,US Gallon,2024-11-20
Idaho,ID,3.154,3.412,3.643,3.529,U.S Dollar,US Gallon,2024-11-20
Illinois,IL,3.193,3.782,4.224,3.596,U.S Dollar,US Gallon,2024-11-20
Indiana,IN,2.957,3.521,4.025,3.671,U.S Dollar,US Gallon,2024-11-20
Kansas,KS,2.717,3.037,3.339,3.229,U.S Dollar,US Gallon,2024-11-20
Kentucky,KY,2.819,3.348,3.765,3.324,U.S Dollar,US Gallon,2024-11-20
Louisiana,LA,2.731,3.166,3.551,3.214,U.S Dollar,US Gallon,2024-11-20
Massachusetts,MA,3.014,3.604,3.97,3.705,U.S Dollar,US Gallon,2024-11-20
Maryland,MD,3.199,3.779,4.07,3.615,U.S Dollar,US Gallon,2024-11-20
Maine,ME,3.053,3.583,4.04,3.765,U.S Dollar,US Gallon,2024-11-20
Michigan,MI,3.079,3.665,4.222,3.635,U.S Dollar,US Gallon,2024-11-20
Minnesota,MN,2.883,3.312,3.728,3.417,U.S Dollar,US Gallon,2024-11-20
Missouri,MO,2.697,3.04,3.347,3.153,U.S Dollar,US Gallon,2024-11-20
Mississippi,MS,2.638,3.062,3.434,3.153,U.S Dollar,US Gallon,2024-11-20
Montana,MT,3.008,3.309,3.611,3.424,U.S Dollar,US Gallon,2024-11-20
North Carolina,NC,2.883,3.33,3.711,3.431,U.S Dollar,US Gallon,2024-11-20
North Dakota,ND,2.928,3.243,3.574,3.479,U.S Dollar,US Gallon,2024-11-20
Nebraska,NE,2.78,3.003,3.416,3.22,U.S Dollar,US Gallon,2024-11-20
New Hampshire,NH,2.962,3.517,3.939,3.709,U.S Dollar,US Gallon,2024-11-20
New Jersey,NJ,2.899,3.49,3.743,3.449,U.S Dollar,US Gallon,2024-11-20
New Mexico,NM,2.883,3.28,3.589,3.346,U.S Dollar,US Gallon,2024-11-20
Nevada,NV,3.723,4.023,4.27,3.699,U.S Dollar,US Gallon,2024-11-20
New York,NY,3.145,3.655,4.04,3.878,U.S Dollar,US Gallon,2024-11-20
Ohio,OH,2.911,3.458,3.98,3.522,U.S Dollar,US Gallon,2024-11-20
Oklahoma,OK,2.568,2.936,3.196,3.002,U.S Dollar,US Gallon,2024-11-20
Oregon,OR,3.536,3.787,4.027,3.866,U.S Dollar,US Gallon,2024-11-20
Pennsylvania,PA,3.247,3.681,4.029,3.975,U.S Dollar,US Gallon,2024-11-20
Rhode Island,RI,2.925,3.624,3.968,3.713,U.S Dollar,US Gallon,2024-11-20
South Carolina,SC,2.74,3.161,3.543,3.284,U.S Dollar,US Gallon,2024-11-20
South Dakota,SD,2.86,3.077,3.494,3.217,U.S Dollar,US Gallon,2024-11-20
Tennessee,TN,2.74,3.183,3.557,3.298,U.S Dollar,US Gallon,2024-11-20
Texas,TX,2.675,3.12,3.474,3.071,U.S Dollar,US Gallon,2024-11-20
Utah,UT,3.126,3.376,3.591,3.399,U.S Dollar,US Gallon,2024-11-20
Virginia,VA,2.99,3.472,3.833,3.5,U.S Dollar,US Gallon,2024-11-20
Vermont,VT,3.106,3.666,4.062,3.562,U.S Dollar,US Gallon,2024-11-20
Washington,WA,3.979,4.254,4.466,4.373,U.S Dollar,US Gallon,2024-11-20
Wisconsin,WI,2.818,3.319,3.817,3.358,U.S Dollar,US Gallon,2024-11-20
West Virginia,WV,2.965,3.377,3.827,3.59,U.S Dollar,US Gallon,2024-11-20
Wyoming,WY,3.053,3.335,3.631,3.46,U.S Dollar,US Gallon,2024-11-20
