State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.385,3.615,3.826,3.54,U.S Dollar,US Gallon,2025-03-17
Alabama,AL,2.735,3.162,3.548,3.397,U.S Dollar,US Gallon,2025-03-17
Arkansas,AR,2.718,3.116,3.498,3.266,U.S Dollar,US Gallon,2025-03-17
Arizona,AZ,3.339,3.688,4.002,3.58,U.S Dollar,US Gallon,2025-03-17
California,CA,4.658,4.851,5.043,5.006,U.S Dollar,US Gallon,2025-03-17
Colorado,CO,2.934,3.308,3.629,3.261,U.S Dollar,US Gallon,2025-03-17
Connecticut,CT,3.002,3.61,3.971,3.835,U.S Dollar,US Gallon,2025-03-17
District of Columbia,DC,3.199,3.808,4.182,3.847,U.S Dollar,US Gallon,2025-03-17
Delaware,DE,2.865,3.434,3.715,3.579,U.S Dollar,US Gallon,2025-03-17
Florida,FL,3.097,3.535,3.853,3.661,U.S Dollar,US Gallon,2025-03-17
Georgia,GA,2.893,3.319,3.715,3.555,U.S Dollar,US Gallon,2025-03-17
Hawaii,HI,4.517,4.766,5.023,5.272,U.S Dollar,US Gallon,2025-03-17
Iowa,IA,2.877,3.162,3.63,3.303,U.S Dollar,US Gallon,2025-03-17
Idaho,ID,3.178,3.416,3.657,3.458,U.S Dollar,US Gallon,2025-03-17
Illinois,IL,3.244,3.809,4.257,3.592,U.S Dollar,US Gallon,2025-03-17
Indiana,IN,2.932,3.453,3.938,3.631,U.S Dollar,US Gallon,2025-03-17
Kansas,KS,2.789,3.095,3.401,3.265,U.S Dollar,US Gallon,2025-03-17
Kentucky,KY,2.679,3.179,3.582,3.287,U.S Dollar,US Gallon,2025-03-17
Louisiana,LA,2.713,3.133,3.506,3.257,U.S Dollar,US Gallon,2025-03-17
Massachusetts,MA,2.957,3.551,3.918,3.827,U.S Dollar,US Gallon,2025-03-17
Maryland,MD,3.02,3.607,3.94,3.678,U.S Dollar,US Gallon,2025-03-17
Maine,ME,3.026,3.57,4.014,3.962,U.S Dollar,US Gallon,2025-03-17
Michigan,MI,3.033,3.577,4.109,3.511,U.S Dollar,US Gallon,2025-03-17
Minnesota,MN,2.963,3.324,3.738,3.456,U.S Dollar,US Gallon,2025-03-17
Missouri,MO,2.792,3.147,3.457,3.232,U.S Dollar,US Gallon,2025-03-17
Mississippi,MS,2.634,3.049,3.424,3.247,U.S Dollar,US Gallon,2025-03-17
Montana,MT,3.114,3.421,3.738,3.372,U.S Dollar,US Gallon,2025-03-17
North Carolina,NC,2.751,3.169,3.56,3.474,U.S Dollar,US Gallon,2025-03-17
North Dakota,ND,2.988,3.274,3.615,3.436,U.S Dollar,US Gallon,2025-03-17
Nebraska,NE,2.929,3.162,3.603,3.274,U.S Dollar,US Gallon,2025-03-17
New Hampshire,NH,2.918,3.495,3.901,3.805,U.S Dollar,US Gallon,2025-03-17
New Jersey,NJ,2.906,3.478,3.727,3.67,U.S Dollar,US Gallon,2025-03-17
New Mexico,NM,2.832,3.221,3.522,3.386,U.S Dollar,US Gallon,2025-03-17
Nevada,NV,3.733,4.039,4.303,3.728,U.S Dollar,US Gallon,2025-03-17
New York,NY,3.11,3.618,3.997,3.945,U.S Dollar,US Gallon,2025-03-17
Ohio,OH,2.904,3.432,3.938,3.52,U.S Dollar,US Gallon,2025-03-17
Oklahoma,OK,2.664,3.022,3.326,3.094,U.S Dollar,US Gallon,2025-03-17
Oregon,OR,3.716,3.92,4.165,3.839,U.S Dollar,US Gallon,2025-03-17
Pennsylvania,PA,3.212,3.655,4.016,4.067,U.S Dollar,US Gallon,2025-03-17
Rhode Island,RI,2.915,3.618,3.995,3.787,U.S Dollar,US Gallon,2025-03-17
South Carolina,SC,2.722,3.138,3.504,3.358,U.S Dollar,US Gallon,2025-03-17
South Dakota,SD,2.932,3.15,3.588,3.266,U.S Dollar,US Gallon,2025-03-17
Tennessee,TN,2.701,3.107,3.494,3.372,U.S Dollar,US Gallon,2025-03-17
Texas,TX,2.653,3.077,3.435,3.144,U.S Dollar,US Gallon,2025-03-17
Utah,UT,3.032,3.276,3.493,3.392,U.S Dollar,US Gallon,2025-03-17
Virginia,VA,2.887,3.359,3.724,3.604,U.S Dollar,US Gallon,2025-03-17
Vermont,VT,3.133,3.695,4.083,3.83,U.S Dollar,US Gallon,2025-03-17
Washington,WA,4.079,4.309,4.547,4.379,U.S Dollar,US Gallon,2025-03-17
Wisconsin,WI,2.868,3.343,3.852,3.332,U.S Dollar,US Gallon,2025-03-17
West Virginia,WV,2.85,3.221,3.649,3.601,U.S Dollar,US Gallon,2025-03-17
Wyoming,WY,3.005,3.261,3.572,3.345,U.S Dollar,US Gallon,2025-03-17
