State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.819,5.0477,5.2873,5.5355,U.S Dollar,US Gallon,2026-08-24
Alabama,AL,3.7341,4.19,4.5974,5.3792,U.S Dollar,US Gallon,2026-08-24
Arkansas,AR,3.7816,4.229,4.6127,5.3048,U.S Dollar,US Gallon,2026-08-24
Arizona,AZ,4.5073,4.8924,5.2107,5.788,U.S Dollar,US Gallon,2026-08-24
California,CA,5.6202,5.8404,6.0436,7.1592,U.S Dollar,US Gallon,2026-08-24
Colorado,CO,4.4414,4.8315,5.1702,5.5162,U.S Dollar,US Gallon,2026-08-24
Connecticut,CT,4.1304,4.7297,5.1409,5.6488,U.S Dollar,US Gallon,2026-08-24
District of Columbia,DC,4.2224,4.8619,5.2426,5.6847,U.S Dollar,US Gallon,2026-08-24
Delaware,DE,3.9685,4.5677,4.8734,5.7389,U.S Dollar,US Gallon,2026-08-24
Florida,FL,3.8467,4.2903,4.6294,5.4724,U.S Dollar,US Gallon,2026-08-24
Georgia,GA,3.8122,4.2683,4.6965,5.4748,U.S Dollar,US Gallon,2026-08-24
Hawaii,HI,5.4116,5.676,5.9153,6.9986,U.S Dollar,US Gallon,2026-08-24
Iowa,IA,4.0744,4.3744,4.9264,5.4588,U.S Dollar,US Gallon,2026-08-24
Idaho,ID,4.4936,4.7757,5.046,5.4982,U.S Dollar,US Gallon,2026-08-24
Illinois,IL,4.3812,4.9633,5.4871,5.6178,U.S Dollar,US Gallon,2026-08-24
Indiana,IN,3.5094,4.0798,4.6065,5.6228,U.S Dollar,US Gallon,2026-08-24
Kansas,KS,3.8561,4.1934,4.5421,5.2065,U.S Dollar,US Gallon,2026-08-24
Kentucky,KY,3.6673,4.2337,4.6707,5.2478,U.S Dollar,US Gallon,2026-08-24
Louisiana,LA,3.6966,4.1527,4.5546,5.3117,U.S Dollar,US Gallon,2026-08-24
Massachusetts,MA,4.0731,4.707,5.098,5.587,U.S Dollar,US Gallon,2026-08-24
Maryland,MD,4.0068,4.6251,4.9502,5.7657,U.S Dollar,US Gallon,2026-08-24
Maine,ME,4.1076,4.6354,5.1146,5.6472,U.S Dollar,US Gallon,2026-08-24
Michigan,MI,4.1468,4.7534,5.3536,5.6409,U.S Dollar,US Gallon,2026-08-24
Minnesota,MN,4.1328,4.579,5.0607,5.4638,U.S Dollar,US Gallon,2026-08-24
Missouri,MO,3.876,4.2229,4.5794,5.2733,U.S Dollar,US Gallon,2026-08-24
Mississippi,MS,3.654,4.113,4.5146,5.2977,U.S Dollar,US Gallon,2026-08-24
Montana,MT,4.4024,4.7073,5.0565,5.4217,U.S Dollar,US Gallon,2026-08-24
North Carolina,NC,3.7531,4.2063,4.6056,5.5055,U.S Dollar,US Gallon,2026-08-24
North Dakota,ND,4.0074,4.3777,4.753,5.2795,U.S Dollar,US Gallon,2026-08-24
Nebraska,NE,4.0243,4.267,4.772,5.3357,U.S Dollar,US Gallon,2026-08-24
New Hampshire,NH,4.0424,4.6178,5.0662,5.5375,U.S Dollar,US Gallon,2026-08-24
New Jersey,NJ,4.0364,4.6132,4.9036,5.733,U.S Dollar,US Gallon,2026-08-24
New Mexico,NM,4.0637,4.4892,4.8031,5.4678,U.S Dollar,US Gallon,2026-08-24
Nevada,NV,4.7938,5.0985,5.4054,5.809,U.S Dollar,US Gallon,2026-08-24
New York,NY,4.1654,4.6965,5.0888,5.6993,U.S Dollar,US Gallon,2026-08-24
Ohio,OH,4.0242,4.5689,5.1058,5.7204,U.S Dollar,US Gallon,2026-08-24
Oklahoma,OK,3.8469,4.2505,4.5451,5.1561,U.S Dollar,US Gallon,2026-08-24
Oregon,OR,4.7705,4.9988,5.305,5.6632,U.S Dollar,US Gallon,2026-08-24
Pennsylvania,PA,4.1626,4.6113,4.9977,5.9098,U.S Dollar,US Gallon,2026-08-24
Rhode Island,RI,4.0484,4.8136,5.1998,5.5811,U.S Dollar,US Gallon,2026-08-24
South Carolina,SC,3.647,4.0773,4.4937,5.4122,U.S Dollar,US Gallon,2026-08-24
South Dakota,SD,4.0484,4.3145,4.8103,5.3073,U.S Dollar,US Gallon,2026-08-24
Tennessee,TN,3.6494,4.0943,4.4963,5.3356,U.S Dollar,US Gallon,2026-08-24
Texas,TX,3.6198,4.1032,4.4844,5.2535,U.S Dollar,US Gallon,2026-08-24
Utah,UT,4.3392,4.623,4.8718,5.3868,U.S Dollar,US Gallon,2026-08-24
Virginia,VA,3.9275,4.4138,4.8011,5.6949,U.S Dollar,US Gallon,2026-08-24
Vermont,VT,4.1567,4.7092,5.1764,5.6339,U.S Dollar,US Gallon,2026-08-24
Washington,WA,5.2602,5.5331,5.7688,6.3181,U.S Dollar,US Gallon,2026-08-24
Wisconsin,WI,3.9231,4.489,5.0805,5.318,U.S Dollar,US Gallon,2026-08-24
West Virginia,WV,3.9599,4.4026,4.842,5.3799,U.S Dollar,US Gallon,2026-08-24
Wyoming,WY,4.387,4.6752,4.9898,5.4992,U.S Dollar,US Gallon,2026-08-24
