State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.651,3.926,4.157,3.951,U.S Dollar,US Gallon,2025-12-09
Alabama,AL,2.642,3.094,3.477,3.42,U.S Dollar,US Gallon,2025-12-09
Arkansas,AR,2.517,2.973,3.349,3.368,U.S Dollar,US Gallon,2025-12-09
Arizona,AZ,3.227,3.592,3.905,3.609,U.S Dollar,US Gallon,2025-12-09
California,CA,4.448,4.693,4.874,5.064,U.S Dollar,US Gallon,2025-12-09
Colorado,CO,2.478,2.847,3.166,3.289,U.S Dollar,US Gallon,2025-12-09
Connecticut,CT,3.051,3.681,4.06,3.846,U.S Dollar,US Gallon,2025-12-09
District of Columbia,DC,3.198,3.723,4.155,3.88,U.S Dollar,US Gallon,2025-12-09
Delaware,DE,2.877,3.46,3.722,3.727,U.S Dollar,US Gallon,2025-12-09
Florida,FL,2.885,3.336,3.666,3.61,U.S Dollar,US Gallon,2025-12-09
Georgia,GA,2.778,3.217,3.617,3.571,U.S Dollar,US Gallon,2025-12-09
Hawaii,HI,4.441,4.666,4.943,5.239,U.S Dollar,US Gallon,2025-12-09
Iowa,IA,2.549,2.838,3.377,3.528,U.S Dollar,US Gallon,2025-12-09
Idaho,ID,3.096,3.401,3.652,3.634,U.S Dollar,US Gallon,2025-12-09
Illinois,IL,3.094,3.686,4.14,3.802,U.S Dollar,US Gallon,2025-12-09
Indiana,IN,2.785,3.343,3.836,3.861,U.S Dollar,US Gallon,2025-12-09
Kansas,KS,2.616,2.954,3.308,3.464,U.S Dollar,US Gallon,2025-12-09
Kentucky,KY,2.63,3.187,3.606,3.475,U.S Dollar,US Gallon,2025-12-09
Louisiana,LA,2.574,3.011,3.398,3.288,U.S Dollar,US Gallon,2025-12-09
Massachusetts,MA,3.019,3.65,4.011,3.858,U.S Dollar,US Gallon,2025-12-09
Maryland,MD,2.902,3.485,3.762,3.758,U.S Dollar,US Gallon,2025-12-09
Maine,ME,2.997,3.536,4.003,3.996,U.S Dollar,US Gallon,2025-12-09
Michigan,MI,2.844,3.455,4.016,3.727,U.S Dollar,US Gallon,2025-12-09
Minnesota,MN,2.792,3.279,3.739,3.727,U.S Dollar,US Gallon,2025-12-09
Missouri,MO,2.599,2.996,3.299,3.395,U.S Dollar,US Gallon,2025-12-09
Mississippi,MS,2.555,2.99,3.374,3.284,U.S Dollar,US Gallon,2025-12-09
Montana,MT,2.945,3.247,3.569,3.426,U.S Dollar,US Gallon,2025-12-09
North Carolina,NC,2.824,3.314,3.698,3.489,U.S Dollar,US Gallon,2025-12-09
North Dakota,ND,2.695,3.027,3.384,3.623,U.S Dollar,US Gallon,2025-12-09
Nebraska,NE,2.666,2.863,3.362,3.436,U.S Dollar,US Gallon,2025-12-09
New Hampshire,NH,2.931,3.527,3.94,3.851,U.S Dollar,US Gallon,2025-12-09
New Jersey,NJ,2.966,3.54,3.806,3.762,U.S Dollar,US Gallon,2025-12-09
New Mexico,NM,2.737,3.157,3.474,3.507,U.S Dollar,US Gallon,2025-12-09
Nevada,NV,3.586,3.891,4.166,3.823,U.S Dollar,US Gallon,2025-12-09
New York,NY,3.113,3.642,4.018,3.93,U.S Dollar,US Gallon,2025-12-09
Ohio,OH,2.677,3.208,3.714,3.68,U.S Dollar,US Gallon,2025-12-09
Oklahoma,OK,2.37,2.77,3.065,3.202,U.S Dollar,US Gallon,2025-12-09
Oregon,OR,3.696,3.955,4.224,4.28,U.S Dollar,US Gallon,2025-12-09
Pennsylvania,PA,3.166,3.618,3.984,4.071,U.S Dollar,US Gallon,2025-12-09
Rhode Island,RI,2.97,3.725,4.115,3.855,U.S Dollar,US Gallon,2025-12-09
South Carolina,SC,2.668,3.119,3.496,3.381,U.S Dollar,US Gallon,2025-12-09
South Dakota,SD,2.698,2.897,3.354,3.483,U.S Dollar,US Gallon,2025-12-09
Tennessee,TN,2.595,3.071,3.457,3.41,U.S Dollar,US Gallon,2025-12-09
Texas,TX,2.501,2.971,3.334,3.169,U.S Dollar,US Gallon,2025-12-09
Utah,UT,2.913,3.183,3.421,3.571,U.S Dollar,US Gallon,2025-12-09
Virginia,VA,2.852,3.335,3.715,3.66,U.S Dollar,US Gallon,2025-12-09
Vermont,VT,3.109,3.643,4.078,3.904,U.S Dollar,US Gallon,2025-12-09
Washington,WA,4.084,4.365,4.607,4.877,U.S Dollar,US Gallon,2025-12-09
Wisconsin,WI,2.585,3.121,3.663,3.542,U.S Dollar,US Gallon,2025-12-09
West Virginia,WV,2.863,3.271,3.712,3.686,U.S Dollar,US Gallon,2025-12-09
Wyoming,WY,2.695,2.986,3.272,3.487,U.S Dollar,US Gallon,2025-12-09
