State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.758,3.978,4.22,4.062,U.S Dollar,US Gallon,2025-08-25
Alabama,AL,2.75,3.182,3.567,3.415,U.S Dollar,US Gallon,2025-08-25
Arkansas,AR,2.786,3.221,3.596,3.357,U.S Dollar,US Gallon,2025-08-25
Arizona,AZ,3.333,3.699,4.019,3.605,U.S Dollar,US Gallon,2025-08-25
California,CA,4.559,4.773,4.967,5.108,U.S Dollar,US Gallon,2025-08-25
Colorado,CO,3.078,3.475,3.793,3.505,U.S Dollar,US Gallon,2025-08-25
Connecticut,CT,3.108,3.701,4.067,3.743,U.S Dollar,US Gallon,2025-08-25
District of Columbia,DC,3.273,3.964,4.269,3.822,U.S Dollar,US Gallon,2025-08-25
Delaware,DE,3.153,3.696,3.979,3.819,U.S Dollar,US Gallon,2025-08-25
Florida,FL,2.924,3.352,3.68,3.532,U.S Dollar,US Gallon,2025-08-25
Georgia,GA,2.891,3.322,3.731,3.539,U.S Dollar,US Gallon,2025-08-25
Hawaii,HI,4.453,4.668,4.931,5.231,U.S Dollar,US Gallon,2025-08-25
Iowa,IA,2.876,3.177,3.679,3.505,U.S Dollar,US Gallon,2025-08-25
Idaho,ID,3.492,3.754,4.043,3.873,U.S Dollar,US Gallon,2025-08-25
Illinois,IL,3.403,3.978,4.441,3.759,U.S Dollar,US Gallon,2025-08-25
Indiana,IN,3.136,3.677,4.171,3.801,U.S Dollar,US Gallon,2025-08-25
Kansas,KS,2.821,3.141,3.482,3.442,U.S Dollar,US Gallon,2025-08-25
Kentucky,KY,2.923,3.478,3.888,3.405,U.S Dollar,US Gallon,2025-08-25
Louisiana,LA,2.719,3.136,3.506,3.274,U.S Dollar,US Gallon,2025-08-25
Massachusetts,MA,3.056,3.678,4.043,3.855,U.S Dollar,US Gallon,2025-08-25
Maryland,MD,3.173,3.755,4.065,3.832,U.S Dollar,US Gallon,2025-08-25
Maine,ME,3.135,3.714,4.155,3.881,U.S Dollar,US Gallon,2025-08-25
Michigan,MI,3.291,3.834,4.383,3.692,U.S Dollar,US Gallon,2025-08-25
Minnesota,MN,2.971,3.376,3.819,3.584,U.S Dollar,US Gallon,2025-08-25
Missouri,MO,2.836,3.203,3.52,3.427,U.S Dollar,US Gallon,2025-08-25
Mississippi,MS,2.685,3.128,3.498,3.26,U.S Dollar,US Gallon,2025-08-25
Montana,MT,3.232,3.541,3.883,3.642,U.S Dollar,US Gallon,2025-08-25
North Carolina,NC,2.863,3.299,3.693,3.455,U.S Dollar,US Gallon,2025-08-25
North Dakota,ND,2.885,3.232,3.593,3.425,U.S Dollar,US Gallon,2025-08-25
Nebraska,NE,2.897,3.142,3.655,3.418,U.S Dollar,US Gallon,2025-08-25
New Hampshire,NH,3.034,3.623,4.044,3.802,U.S Dollar,US Gallon,2025-08-25
New Jersey,NJ,3.06,3.603,3.867,3.655,U.S Dollar,US Gallon,2025-08-25
New Mexico,NM,2.872,3.27,3.585,3.459,U.S Dollar,US Gallon,2025-08-25
Nevada,NV,3.774,4.056,4.328,3.907,U.S Dollar,US Gallon,2025-08-25
New York,NY,3.154,3.67,4.044,3.906,U.S Dollar,US Gallon,2025-08-25
Ohio,OH,3.324,3.854,4.36,3.655,U.S Dollar,US Gallon,2025-08-25
Oklahoma,OK,2.682,3.061,3.354,3.254,U.S Dollar,US Gallon,2025-08-25
Oregon,OR,3.973,4.195,4.468,4.451,U.S Dollar,US Gallon,2025-08-25
Pennsylvania,PA,3.286,3.735,4.093,3.995,U.S Dollar,US Gallon,2025-08-25
Rhode Island,RI,3.038,3.756,4.145,3.818,U.S Dollar,US Gallon,2025-08-25
South Carolina,SC,2.8,3.232,3.61,3.41,U.S Dollar,US Gallon,2025-08-25
South Dakota,SD,2.983,3.152,3.671,3.365,U.S Dollar,US Gallon,2025-08-25
Tennessee,TN,2.772,3.226,3.622,3.416,U.S Dollar,US Gallon,2025-08-25
Texas,TX,2.724,3.184,3.542,3.175,U.S Dollar,US Gallon,2025-08-25
Utah,UT,3.301,3.569,3.806,3.669,U.S Dollar,US Gallon,2025-08-25
Virginia,VA,3.062,3.54,3.912,3.646,U.S Dollar,US Gallon,2025-08-25
Vermont,VT,3.103,3.665,4.089,3.808,U.S Dollar,US Gallon,2025-08-25
Washington,WA,4.397,4.641,4.893,5.009,U.S Dollar,US Gallon,2025-08-25
Wisconsin,WI,3.067,3.56,4.067,3.472,U.S Dollar,US Gallon,2025-08-25
West Virginia,WV,3.003,3.427,3.873,3.592,U.S Dollar,US Gallon,2025-08-25
Wyoming,WY,3.097,3.354,3.658,3.59,U.S Dollar,US Gallon,2025-08-25
