State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.687,3.907,4.152,3.694,U.S Dollar,US Gallon,2024-09-26
Alabama,AL,2.803,3.242,3.635,3.375,U.S Dollar,US Gallon,2024-09-26
Arkansas,AR,2.863,3.271,3.654,3.292,U.S Dollar,US Gallon,2024-09-26
Arizona,AZ,3.346,3.667,3.988,3.596,U.S Dollar,US Gallon,2024-09-26
California,CA,4.715,4.932,5.105,4.95,U.S Dollar,US Gallon,2024-09-26
Colorado,CO,3.499,3.899,4.224,3.511,U.S Dollar,US Gallon,2024-09-26
Connecticut,CT,3.118,3.753,4.103,3.729,U.S Dollar,US Gallon,2024-09-26
District of Columbia,DC,3.318,3.895,4.291,3.815,U.S Dollar,US Gallon,2024-09-26
Delaware,DE,3.099,3.617,3.893,3.336,U.S Dollar,US Gallon,2024-09-26
Florida,FL,3.176,3.621,3.948,3.437,U.S Dollar,US Gallon,2024-09-26
Georgia,GA,2.975,3.442,3.83,3.514,U.S Dollar,US Gallon,2024-09-26
Hawaii,HI,4.604,4.822,5.089,5.407,U.S Dollar,US Gallon,2024-09-26
Iowa,IA,3.045,3.337,3.797,3.333,U.S Dollar,US Gallon,2024-09-26
Idaho,ID,3.518,3.782,4.022,3.611,U.S Dollar,US Gallon,2024-09-26
Illinois,IL,3.463,4.061,4.493,3.672,U.S Dollar,US Gallon,2024-09-26
Indiana,IN,3.21,3.744,4.244,3.695,U.S Dollar,US Gallon,2024-09-26
Kansas,KS,2.901,3.21,3.527,3.304,U.S Dollar,US Gallon,2024-09-26
Kentucky,KY,2.905,3.441,3.847,3.328,U.S Dollar,US Gallon,2024-09-26
Louisiana,LA,2.778,3.21,3.585,3.238,U.S Dollar,US Gallon,2024-09-26
Massachusetts,MA,3.118,3.718,4.074,3.779,U.S Dollar,US Gallon,2024-09-26
Maryland,MD,3.18,3.749,4.054,3.479,U.S Dollar,US Gallon,2024-09-26
Maine,ME,3.125,3.652,4.125,3.795,U.S Dollar,US Gallon,2024-09-26
Michigan,MI,3.408,3.949,4.495,3.684,U.S Dollar,US Gallon,2024-09-26
Minnesota,MN,3.072,3.48,3.885,3.473,U.S Dollar,US Gallon,2024-09-26
Missouri,MO,2.883,3.211,3.525,3.239,U.S Dollar,US Gallon,2024-09-26
Mississippi,MS,2.711,3.122,3.489,3.209,U.S Dollar,US Gallon,2024-09-26
Montana,MT,3.305,3.614,3.911,3.62,U.S Dollar,US Gallon,2024-09-26
North Carolina,NC,2.949,3.4,3.786,3.497,U.S Dollar,US Gallon,2024-09-26
North Dakota,ND,3.146,3.461,3.781,3.513,U.S Dollar,US Gallon,2024-09-26
Nebraska,NE,3.081,3.291,3.735,3.315,U.S Dollar,US Gallon,2024-09-26
New Hampshire,NH,3.04,3.61,4.029,3.762,U.S Dollar,US Gallon,2024-09-26
New Jersey,NJ,3.017,3.629,3.894,3.433,U.S Dollar,US Gallon,2024-09-26
New Mexico,NM,3.035,3.424,3.727,3.383,U.S Dollar,US Gallon,2024-09-26
Nevada,NV,3.952,4.236,4.472,3.748,U.S Dollar,US Gallon,2024-09-26
New York,NY,3.283,3.801,4.181,3.997,U.S Dollar,US Gallon,2024-09-26
Ohio,OH,3.128,3.681,4.201,3.586,U.S Dollar,US Gallon,2024-09-26
Oklahoma,OK,2.828,3.195,3.454,3.15,U.S Dollar,US Gallon,2024-09-26
Oregon,OR,3.68,3.911,4.176,3.902,U.S Dollar,US Gallon,2024-09-26
Pennsylvania,PA,3.343,3.782,4.141,4.014,U.S Dollar,US Gallon,2024-09-26
Rhode Island,RI,3.018,3.697,4.024,3.764,U.S Dollar,US Gallon,2024-09-26
South Carolina,SC,2.884,3.33,3.697,3.354,U.S Dollar,US Gallon,2024-09-26
South Dakota,SD,3.093,3.294,3.721,3.292,U.S Dollar,US Gallon,2024-09-26
Tennessee,TN,2.798,3.233,3.61,3.315,U.S Dollar,US Gallon,2024-09-26
Texas,TX,2.776,3.221,3.567,3.07,U.S Dollar,US Gallon,2024-09-26
Utah,UT,3.584,3.835,4.044,3.579,U.S Dollar,US Gallon,2024-09-26
Virginia,VA,3.022,3.501,3.872,3.524,U.S Dollar,US Gallon,2024-09-26
Vermont,VT,3.229,3.801,4.196,3.632,U.S Dollar,US Gallon,2024-09-26
Washington,WA,4.08,4.363,4.575,4.385,U.S Dollar,US Gallon,2024-09-26
Wisconsin,WI,3.036,3.525,4.032,3.423,U.S Dollar,US Gallon,2024-09-26
West Virginia,WV,3.056,3.474,3.92,3.612,U.S Dollar,US Gallon,2024-09-26
Wyoming,WY,3.289,3.54,3.838,3.565,U.S Dollar,US Gallon,2024-09-26
