State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.138,5.392,5.597,5.681,U.S Dollar,US Gallon,2026-06-12
Alabama,AL,3.721,4.19,4.58,4.873,U.S Dollar,US Gallon,2026-06-12
Arkansas,AR,3.727,4.211,4.575,4.771,U.S Dollar,US Gallon,2026-06-12
Arizona,AZ,4.464,4.835,5.147,5.566,U.S Dollar,US Gallon,2026-06-12
California,CA,5.786,6.028,6.207,7.074,U.S Dollar,US Gallon,2026-06-12
Colorado,CO,4.166,4.563,4.885,4.939,U.S Dollar,US Gallon,2026-06-12
Connecticut,CT,4.27,4.861,5.252,5.55,U.S Dollar,US Gallon,2026-06-12
District of Columbia,DC,4.393,4.981,5.406,5.695,U.S Dollar,US Gallon,2026-06-12
Delaware,DE,3.863,4.461,4.766,4.98,U.S Dollar,US Gallon,2026-06-12
Florida,FL,3.9,4.374,4.714,4.964,U.S Dollar,US Gallon,2026-06-12
Georgia,GA,3.782,4.242,4.668,4.937,U.S Dollar,US Gallon,2026-06-12
Hawaii,HI,5.58,5.833,6.071,7.049,U.S Dollar,US Gallon,2026-06-12
Iowa,IA,3.752,4.058,4.58,4.835,U.S Dollar,US Gallon,2026-06-12
Idaho,ID,4.443,4.736,5.023,5.262,U.S Dollar,US Gallon,2026-06-12
Illinois,IL,4.422,5.012,5.497,5.552,U.S Dollar,US Gallon,2026-06-12
Indiana,IN,3.378,3.946,4.463,5.553,U.S Dollar,US Gallon,2026-06-12
Kansas,KS,3.755,4.118,4.439,4.745,U.S Dollar,US Gallon,2026-06-12
Kentucky,KY,3.67,4.22,4.653,4.886,U.S Dollar,US Gallon,2026-06-12
Louisiana,LA,3.676,4.119,4.522,4.739,U.S Dollar,US Gallon,2026-06-12
Massachusetts,MA,4.217,4.83,5.226,5.507,U.S Dollar,US Gallon,2026-06-12
Maryland,MD,3.878,4.479,4.795,5.045,U.S Dollar,US Gallon,2026-06-12
Maine,ME,4.191,4.78,5.259,5.587,U.S Dollar,US Gallon,2026-06-12
Michigan,MI,4.225,4.862,5.44,5.62,U.S Dollar,US Gallon,2026-06-12
Minnesota,MN,3.901,4.337,4.829,5.001,U.S Dollar,US Gallon,2026-06-12
Missouri,MO,3.78,4.185,4.511,4.829,U.S Dollar,US Gallon,2026-06-12
Mississippi,MS,3.701,4.152,4.531,4.765,U.S Dollar,US Gallon,2026-06-12
Montana,MT,4.266,4.614,4.963,5.051,U.S Dollar,US Gallon,2026-06-12
North Carolina,NC,3.735,4.202,4.604,4.922,U.S Dollar,US Gallon,2026-06-12
North Dakota,ND,3.872,4.246,4.665,4.814,U.S Dollar,US Gallon,2026-06-12
Nebraska,NE,3.918,4.132,4.591,4.795,U.S Dollar,US Gallon,2026-06-12
New Hampshire,NH,4.193,4.767,5.222,5.5,U.S Dollar,US Gallon,2026-06-12
New Jersey,NJ,4.152,4.746,5.019,5.252,U.S Dollar,US Gallon,2026-06-12
New Mexico,NM,3.958,4.37,4.682,5.104,U.S Dollar,US Gallon,2026-06-12
Nevada,NV,4.947,5.277,5.55,5.813,U.S Dollar,US Gallon,2026-06-12
New York,NY,4.389,4.905,5.288,5.761,U.S Dollar,US Gallon,2026-06-12
Ohio,OH,4.123,4.677,5.192,5.478,U.S Dollar,US Gallon,2026-06-12
Oklahoma,OK,3.603,4.008,4.314,4.558,U.S Dollar,US Gallon,2026-06-12
Oregon,OR,5.033,5.3,5.596,5.899,U.S Dollar,US Gallon,2026-06-12
Pennsylvania,PA,4.251,4.708,5.094,5.645,U.S Dollar,US Gallon,2026-06-12
Rhode Island,RI,4.099,4.802,5.234,5.256,U.S Dollar,US Gallon,2026-06-12
South Carolina,SC,3.72,4.198,4.6,4.872,U.S Dollar,US Gallon,2026-06-12
South Dakota,SD,3.995,4.205,4.677,4.715,U.S Dollar,US Gallon,2026-06-12
Tennessee,TN,3.661,4.127,4.541,4.871,U.S Dollar,US Gallon,2026-06-12
Texas,TX,3.563,4.048,4.413,4.665,U.S Dollar,US Gallon,2026-06-12
Utah,UT,4.341,4.63,4.879,5.196,U.S Dollar,US Gallon,2026-06-12
Virginia,VA,3.86,4.376,4.754,5.097,U.S Dollar,US Gallon,2026-06-12
Vermont,VT,4.336,4.881,5.334,5.559,U.S Dollar,US Gallon,2026-06-12
Washington,WA,5.545,5.831,6.088,6.506,U.S Dollar,US Gallon,2026-06-12
Wisconsin,WI,3.898,4.478,5.044,5.157,U.S Dollar,US Gallon,2026-06-12
West Virginia,WV,4.066,4.461,4.922,5.216,U.S Dollar,US Gallon,2026-06-12
Wyoming,WY,4.25,4.54,4.833,5.148,U.S Dollar,US Gallon,2026-06-12
