State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.476,3.72,3.963,3.795,U.S Dollar,US Gallon,2026-01-19
Alabama,AL,2.486,2.906,3.315,3.256,U.S Dollar,US Gallon,2026-01-19
Arkansas,AR,2.431,2.893,3.255,3.187,U.S Dollar,US Gallon,2026-01-19
Arizona,AZ,2.949,3.313,3.633,3.395,U.S Dollar,US Gallon,2026-01-19
California,CA,4.211,4.444,4.633,4.851,U.S Dollar,US Gallon,2026-01-19
Colorado,CO,2.514,2.921,3.237,3.047,U.S Dollar,US Gallon,2026-01-19
Connecticut,CT,2.854,3.532,3.919,3.751,U.S Dollar,US Gallon,2026-01-19
District of Columbia,DC,3.108,3.741,4.155,3.78,U.S Dollar,US Gallon,2026-01-19
Delaware,DE,2.923,3.485,3.765,3.595,U.S Dollar,US Gallon,2026-01-19
Florida,FL,2.766,3.216,3.544,3.439,U.S Dollar,US Gallon,2026-01-19
Georgia,GA,2.637,3.081,3.49,3.413,U.S Dollar,US Gallon,2026-01-19
Hawaii,HI,4.395,4.623,4.852,5.174,U.S Dollar,US Gallon,2026-01-19
Iowa,IA,2.478,2.787,3.347,3.214,U.S Dollar,US Gallon,2026-01-19
Idaho,ID,2.759,3.039,3.332,3.166,U.S Dollar,US Gallon,2026-01-19
Illinois,IL,2.896,3.479,3.942,3.598,U.S Dollar,US Gallon,2026-01-19
Indiana,IN,2.806,3.356,3.848,3.632,U.S Dollar,US Gallon,2026-01-19
Kansas,KS,2.427,2.782,3.114,3.209,U.S Dollar,US Gallon,2026-01-19
Kentucky,KY,2.576,3.165,3.562,3.28,U.S Dollar,US Gallon,2026-01-19
Louisiana,LA,2.427,2.826,3.213,3.109,U.S Dollar,US Gallon,2026-01-19
Massachusetts,MA,2.895,3.528,3.903,3.785,U.S Dollar,US Gallon,2026-01-19
Maryland,MD,2.969,3.549,3.861,3.562,U.S Dollar,US Gallon,2026-01-19
Maine,ME,2.886,3.447,3.91,3.951,U.S Dollar,US Gallon,2026-01-19
Michigan,MI,2.948,3.553,4.112,3.469,U.S Dollar,US Gallon,2026-01-19
Minnesota,MN,2.628,3.097,3.58,3.502,U.S Dollar,US Gallon,2026-01-19
Missouri,MO,2.467,2.859,3.172,3.158,U.S Dollar,US Gallon,2026-01-19
Mississippi,MS,2.423,2.849,3.239,3.141,U.S Dollar,US Gallon,2026-01-19
Montana,MT,2.74,3.067,3.389,3.144,U.S Dollar,US Gallon,2026-01-19
North Carolina,NC,2.671,3.126,3.516,3.405,U.S Dollar,US Gallon,2026-01-19
North Dakota,ND,2.525,2.893,3.194,3.419,U.S Dollar,US Gallon,2026-01-19
Nebraska,NE,2.548,2.764,3.306,3.139,U.S Dollar,US Gallon,2026-01-19
New Hampshire,NH,2.817,3.426,3.848,3.804,U.S Dollar,US Gallon,2026-01-19
New Jersey,NJ,2.763,3.345,3.617,3.64,U.S Dollar,US Gallon,2026-01-19
New Mexico,NM,2.602,3.041,3.348,3.282,U.S Dollar,US Gallon,2026-01-19
Nevada,NV,3.348,3.637,3.922,3.61,U.S Dollar,US Gallon,2026-01-19
New York,NY,2.979,3.516,3.889,3.85,U.S Dollar,US Gallon,2026-01-19
Ohio,OH,2.735,3.26,3.763,3.441,U.S Dollar,US Gallon,2026-01-19
Oklahoma,OK,2.313,2.728,3.024,2.948,U.S Dollar,US Gallon,2026-01-19
Oregon,OR,3.333,3.565,3.851,3.964,U.S Dollar,US Gallon,2026-01-19
Pennsylvania,PA,3.035,3.507,3.883,3.952,U.S Dollar,US Gallon,2026-01-19
Rhode Island,RI,2.826,3.583,4.015,3.775,U.S Dollar,US Gallon,2026-01-19
South Carolina,SC,2.503,2.943,3.335,3.316,U.S Dollar,US Gallon,2026-01-19
South Dakota,SD,2.596,2.812,3.305,3.155,U.S Dollar,US Gallon,2026-01-19
Tennessee,TN,2.49,2.952,3.338,3.268,U.S Dollar,US Gallon,2026-01-19
Texas,TX,2.41,2.885,3.256,3.05,U.S Dollar,US Gallon,2026-01-19
Utah,UT,2.567,2.84,3.08,3.114,U.S Dollar,US Gallon,2026-01-19
Virginia,VA,2.76,3.244,3.617,3.513,U.S Dollar,US Gallon,2026-01-19
Vermont,VT,2.988,3.546,3.959,3.808,U.S Dollar,US Gallon,2026-01-19
Washington,WA,3.811,4.045,4.319,4.602,U.S Dollar,US Gallon,2026-01-19
Wisconsin,WI,2.481,2.995,3.581,3.291,U.S Dollar,US Gallon,2026-01-19
West Virginia,WV,2.849,3.302,3.741,3.506,U.S Dollar,US Gallon,2026-01-19
Wyoming,WY,2.453,2.753,3.043,3.134,U.S Dollar,US Gallon,2026-01-19
