State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.607,4.863,5.09,5.626,U.S Dollar,US Gallon,2026-03-30
Alabama,AL,3.646,4.07,4.481,5.214,U.S Dollar,US Gallon,2026-03-30
Arkansas,AR,3.409,3.865,4.219,4.83,U.S Dollar,US Gallon,2026-03-30
Arizona,AZ,4.677,5.084,5.392,5.997,U.S Dollar,US Gallon,2026-03-30
California,CA,5.877,6.101,6.302,7.364,U.S Dollar,US Gallon,2026-03-30
Colorado,CO,3.904,4.295,4.622,4.92,U.S Dollar,US Gallon,2026-03-30
Connecticut,CT,3.939,4.46,4.88,5.832,U.S Dollar,US Gallon,2026-03-30
District of Columbia,DC,4.176,4.696,5.114,5.661,U.S Dollar,US Gallon,2026-03-30
Delaware,DE,3.87,4.456,4.752,5.727,U.S Dollar,US Gallon,2026-03-30
Florida,FL,3.954,4.392,4.723,5.618,U.S Dollar,US Gallon,2026-03-30
Georgia,GA,3.581,4.022,4.444,5.086,U.S Dollar,US Gallon,2026-03-30
Hawaii,HI,5.418,5.622,5.856,6.604,U.S Dollar,US Gallon,2026-03-30
Iowa,IA,3.281,3.549,4.158,4.877,U.S Dollar,US Gallon,2026-03-30
Idaho,ID,4.261,4.544,4.799,5.501,U.S Dollar,US Gallon,2026-03-30
Illinois,IL,4.209,4.792,5.266,5.151,U.S Dollar,US Gallon,2026-03-30
Indiana,IN,3.992,4.54,5.028,5.192,U.S Dollar,US Gallon,2026-03-30
Kansas,KS,3.256,3.584,3.916,4.553,U.S Dollar,US Gallon,2026-03-30
Kentucky,KY,3.716,4.261,4.699,5.029,U.S Dollar,US Gallon,2026-03-30
Louisiana,LA,3.606,4.007,4.414,5.089,U.S Dollar,US Gallon,2026-03-30
Massachusetts,MA,3.807,4.364,4.766,5.697,U.S Dollar,US Gallon,2026-03-30
Maryland,MD,4.006,4.568,4.902,5.763,U.S Dollar,US Gallon,2026-03-30
Maine,ME,3.836,4.367,4.841,5.721,U.S Dollar,US Gallon,2026-03-30
Michigan,MI,3.944,4.534,5.098,5.025,U.S Dollar,US Gallon,2026-03-30
Minnesota,MN,3.417,3.852,4.351,4.884,U.S Dollar,US Gallon,2026-03-30
Missouri,MO,3.414,3.853,4.155,4.606,U.S Dollar,US Gallon,2026-03-30
Mississippi,MS,3.583,4.023,4.401,5.072,U.S Dollar,US Gallon,2026-03-30
Montana,MT,3.704,4.015,4.365,4.789,U.S Dollar,US Gallon,2026-03-30
North Carolina,NC,3.759,4.201,4.6,5.493,U.S Dollar,US Gallon,2026-03-30
North Dakota,ND,3.429,3.776,4.216,4.583,U.S Dollar,US Gallon,2026-03-30
Nebraska,NE,3.334,3.548,4.023,4.613,U.S Dollar,US Gallon,2026-03-30
New Hampshire,NH,3.755,4.303,4.764,5.635,U.S Dollar,US Gallon,2026-03-30
New Jersey,NJ,3.878,4.39,4.675,5.72,U.S Dollar,US Gallon,2026-03-30
New Mexico,NM,3.86,4.305,4.611,5.251,U.S Dollar,US Gallon,2026-03-30
Nevada,NV,4.91,5.22,5.526,6.088,U.S Dollar,US Gallon,2026-03-30
New York,NY,3.93,4.417,4.813,5.75,U.S Dollar,US Gallon,2026-03-30
Ohio,OH,3.822,4.349,4.862,5.06,U.S Dollar,US Gallon,2026-03-30
Oklahoma,OK,3.256,3.675,3.97,4.481,U.S Dollar,US Gallon,2026-03-30
Oregon,OR,4.894,5.12,5.405,6.025,U.S Dollar,US Gallon,2026-03-30
Pennsylvania,PA,3.942,4.375,4.752,5.904,U.S Dollar,US Gallon,2026-03-30
Rhode Island,RI,3.827,4.501,4.896,5.705,U.S Dollar,US Gallon,2026-03-30
South Carolina,SC,3.647,4.059,4.468,5.34,U.S Dollar,US Gallon,2026-03-30
South Dakota,SD,3.388,3.62,4.106,4.617,U.S Dollar,US Gallon,2026-03-30
Tennessee,TN,3.632,4.081,4.494,5.287,U.S Dollar,US Gallon,2026-03-30
Texas,TX,3.61,4.069,4.446,4.957,U.S Dollar,US Gallon,2026-03-30
Utah,UT,4.195,4.474,4.719,5.482,U.S Dollar,US Gallon,2026-03-30
Virginia,VA,3.886,4.351,4.728,5.512,U.S Dollar,US Gallon,2026-03-30
Vermont,VT,3.912,4.395,4.862,5.712,U.S Dollar,US Gallon,2026-03-30
Washington,WA,5.33,5.55,5.803,6.56,U.S Dollar,US Gallon,2026-03-30
Wisconsin,WI,3.618,4.141,4.71,4.741,U.S Dollar,US Gallon,2026-03-30
West Virginia,WV,3.809,4.262,4.713,5.364,U.S Dollar,US Gallon,2026-03-30
Wyoming,WY,3.827,4.132,4.428,4.986,U.S Dollar,US Gallon,2026-03-30
