State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.762,3.979,4.23,4.08,U.S Dollar,US Gallon,2025-08-04
Alabama,AL,2.777,3.215,3.61,3.466,U.S Dollar,US Gallon,2025-08-04
Arkansas,AR,2.771,3.204,3.576,3.403,U.S Dollar,US Gallon,2025-08-04
Arizona,AZ,3.198,3.548,3.869,3.645,U.S Dollar,US Gallon,2025-08-04
California,CA,4.498,4.709,4.901,5.159,U.S Dollar,US Gallon,2025-08-04
Colorado,CO,3.003,3.393,3.72,3.506,U.S Dollar,US Gallon,2025-08-04
Connecticut,CT,3.123,3.694,4.084,3.783,U.S Dollar,US Gallon,2025-08-04
District of Columbia,DC,3.337,3.854,4.291,3.85,U.S Dollar,US Gallon,2025-08-04
Delaware,DE,3.164,3.727,4.001,3.859,U.S Dollar,US Gallon,2025-08-04
Florida,FL,2.938,3.365,3.691,3.577,U.S Dollar,US Gallon,2025-08-04
Georgia,GA,2.912,3.351,3.744,3.59,U.S Dollar,US Gallon,2025-08-04
Hawaii,HI,4.448,4.697,4.926,5.241,U.S Dollar,US Gallon,2025-08-04
Iowa,IA,2.98,3.255,3.788,3.595,U.S Dollar,US Gallon,2025-08-04
Idaho,ID,3.479,3.749,4.041,3.964,U.S Dollar,US Gallon,2025-08-04
Illinois,IL,3.436,4.02,4.481,3.788,U.S Dollar,US Gallon,2025-08-04
Indiana,IN,3.225,3.755,4.252,3.871,U.S Dollar,US Gallon,2025-08-04
Kansas,KS,2.853,3.185,3.539,3.48,U.S Dollar,US Gallon,2025-08-04
Kentucky,KY,2.858,3.409,3.811,3.439,U.S Dollar,US Gallon,2025-08-04
Louisiana,LA,2.766,3.189,3.577,3.365,U.S Dollar,US Gallon,2025-08-04
Massachusetts,MA,3.072,3.679,4.052,3.855,U.S Dollar,US Gallon,2025-08-04
Maryland,MD,3.189,3.757,4.075,3.864,U.S Dollar,US Gallon,2025-08-04
Maine,ME,3.113,3.65,4.122,3.912,U.S Dollar,US Gallon,2025-08-04
Michigan,MI,3.133,3.669,4.222,3.719,U.S Dollar,US Gallon,2025-08-04
Minnesota,MN,3.018,3.422,3.862,3.617,U.S Dollar,US Gallon,2025-08-04
Missouri,MO,2.85,3.22,3.536,3.482,U.S Dollar,US Gallon,2025-08-04
Mississippi,MS,2.708,3.144,3.519,3.305,U.S Dollar,US Gallon,2025-08-04
Montana,MT,3.244,3.552,3.894,3.646,U.S Dollar,US Gallon,2025-08-04
North Carolina,NC,2.877,3.319,3.712,3.545,U.S Dollar,US Gallon,2025-08-04
North Dakota,ND,2.909,3.264,3.635,3.442,U.S Dollar,US Gallon,2025-08-04
Nebraska,NE,2.917,3.141,3.644,3.484,U.S Dollar,US Gallon,2025-08-04
New Hampshire,NH,3.013,3.577,4.005,3.828,U.S Dollar,US Gallon,2025-08-04
New Jersey,NJ,3.085,3.625,3.874,3.715,U.S Dollar,US Gallon,2025-08-04
New Mexico,NM,2.929,3.325,3.629,3.523,U.S Dollar,US Gallon,2025-08-04
Nevada,NV,3.729,4.022,4.285,3.952,U.S Dollar,US Gallon,2025-08-04
New York,NY,3.173,3.685,4.066,3.916,U.S Dollar,US Gallon,2025-08-04
Ohio,OH,3.141,3.674,4.185,3.664,U.S Dollar,US Gallon,2025-08-04
Oklahoma,OK,2.725,3.107,3.4,3.324,U.S Dollar,US Gallon,2025-08-04
Oregon,OR,3.983,4.18,4.459,4.496,U.S Dollar,US Gallon,2025-08-04
Pennsylvania,PA,3.256,3.702,4.064,4.026,U.S Dollar,US Gallon,2025-08-04
Rhode Island,RI,3.05,3.8,4.185,3.834,U.S Dollar,US Gallon,2025-08-04
South Carolina,SC,2.809,3.247,3.624,3.454,U.S Dollar,US Gallon,2025-08-04
South Dakota,SD,3.04,3.233,3.741,3.413,U.S Dollar,US Gallon,2025-08-04
Tennessee,TN,2.766,3.22,3.617,3.44,U.S Dollar,US Gallon,2025-08-04
Texas,TX,2.754,3.204,3.562,3.265,U.S Dollar,US Gallon,2025-08-04
Utah,UT,3.354,3.622,3.863,3.725,U.S Dollar,US Gallon,2025-08-04
Virginia,VA,3.079,3.558,3.93,3.698,U.S Dollar,US Gallon,2025-08-04
Vermont,VT,3.111,3.65,4.081,3.826,U.S Dollar,US Gallon,2025-08-04
Washington,WA,4.392,4.637,4.876,5.059,U.S Dollar,US Gallon,2025-08-04
Wisconsin,WI,2.932,3.452,3.942,3.528,U.S Dollar,US Gallon,2025-08-04
West Virginia,WV,3.036,3.454,3.889,3.607,U.S Dollar,US Gallon,2025-08-04
Wyoming,WY,3.095,3.359,3.671,3.621,U.S Dollar,US Gallon,2025-08-04
