State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.684,3.871,4.064,3.695,U.S Dollar,US Gallon,2025-06-17
Alabama,AL,2.778,3.225,3.629,3.317,U.S Dollar,US Gallon,2025-06-17
Arkansas,AR,2.804,3.244,3.623,3.231,U.S Dollar,US Gallon,2025-06-17
Arizona,AZ,3.274,3.616,3.931,3.447,U.S Dollar,US Gallon,2025-06-17
California,CA,4.647,4.866,5.045,5.06,U.S Dollar,US Gallon,2025-06-17
Colorado,CO,3.131,3.533,3.854,3.399,U.S Dollar,US Gallon,2025-06-17
Connecticut,CT,3.11,3.689,4.045,3.732,U.S Dollar,US Gallon,2025-06-17
District of Columbia,DC,3.18,3.758,4.159,3.747,U.S Dollar,US Gallon,2025-06-17
Delaware,DE,3.093,3.617,3.901,3.572,U.S Dollar,US Gallon,2025-06-17
Florida,FL,3.087,3.538,3.861,3.494,U.S Dollar,US Gallon,2025-06-17
Georgia,GA,2.893,3.336,3.745,3.468,U.S Dollar,US Gallon,2025-06-17
Hawaii,HI,4.464,4.705,4.926,5.226,U.S Dollar,US Gallon,2025-06-17
Iowa,IA,3.002,3.205,3.806,3.462,U.S Dollar,US Gallon,2025-06-17
Idaho,ID,3.339,3.603,3.868,3.574,U.S Dollar,US Gallon,2025-06-17
Illinois,IL,3.436,4.016,4.482,3.55,U.S Dollar,US Gallon,2025-06-17
Indiana,IN,3.139,3.68,4.177,3.564,U.S Dollar,US Gallon,2025-06-17
Kansas,KS,2.866,3.2,3.531,3.272,U.S Dollar,US Gallon,2025-06-17
Kentucky,KY,2.857,3.4,3.815,3.233,U.S Dollar,US Gallon,2025-06-17
Louisiana,LA,2.756,3.184,3.561,3.186,U.S Dollar,US Gallon,2025-06-17
Massachusetts,MA,3.011,3.606,3.973,3.77,U.S Dollar,US Gallon,2025-06-17
Maryland,MD,3.136,3.686,3.979,3.628,U.S Dollar,US Gallon,2025-06-17
Maine,ME,3.036,3.591,4.039,3.803,U.S Dollar,US Gallon,2025-06-17
Michigan,MI,3.167,3.705,4.251,3.468,U.S Dollar,US Gallon,2025-06-17
Minnesota,MN,3.047,3.473,3.913,3.499,U.S Dollar,US Gallon,2025-06-17
Missouri,MO,2.837,3.199,3.524,3.221,U.S Dollar,US Gallon,2025-06-17
Mississippi,MS,2.67,3.117,3.478,3.128,U.S Dollar,US Gallon,2025-06-17
Montana,MT,3.226,3.531,3.863,3.478,U.S Dollar,US Gallon,2025-06-17
North Carolina,NC,2.858,3.297,3.684,3.378,U.S Dollar,US Gallon,2025-06-17
North Dakota,ND,2.915,3.257,3.63,3.321,U.S Dollar,US Gallon,2025-06-17
Nebraska,NE,2.963,3.159,3.683,3.241,U.S Dollar,US Gallon,2025-06-17
New Hampshire,NH,2.932,3.508,3.923,3.722,U.S Dollar,US Gallon,2025-06-17
New Jersey,NJ,3.077,3.612,3.857,3.558,U.S Dollar,US Gallon,2025-06-17
New Mexico,NM,2.895,3.289,3.596,3.345,U.S Dollar,US Gallon,2025-06-17
Nevada,NV,3.806,4.083,4.363,3.777,U.S Dollar,US Gallon,2025-06-17
New York,NY,3.133,3.638,4.015,3.869,U.S Dollar,US Gallon,2025-06-17
Ohio,OH,3.031,3.558,4.067,3.492,U.S Dollar,US Gallon,2025-06-17
Oklahoma,OK,2.787,3.19,3.493,3.11,U.S Dollar,US Gallon,2025-06-17
Oregon,OR,4.005,4.226,4.473,4.244,U.S Dollar,US Gallon,2025-06-17
Pennsylvania,PA,3.317,3.759,4.121,3.929,U.S Dollar,US Gallon,2025-06-17
Rhode Island,RI,2.995,3.691,4.107,3.77,U.S Dollar,US Gallon,2025-06-17
South Carolina,SC,2.862,3.309,3.684,3.325,U.S Dollar,US Gallon,2025-06-17
South Dakota,SD,2.97,3.167,3.641,3.282,U.S Dollar,US Gallon,2025-06-17
Tennessee,TN,2.784,3.243,3.644,3.293,U.S Dollar,US Gallon,2025-06-17
Texas,TX,2.765,3.21,3.571,3.106,U.S Dollar,US Gallon,2025-06-17
Utah,UT,3.308,3.57,3.804,3.446,U.S Dollar,US Gallon,2025-06-17
Virginia,VA,3.057,3.538,3.908,3.52,U.S Dollar,US Gallon,2025-06-17
Vermont,VT,3.081,3.64,4.064,3.749,U.S Dollar,US Gallon,2025-06-17
Washington,WA,4.392,4.644,4.881,4.736,U.S Dollar,US Gallon,2025-06-17
Wisconsin,WI,3.012,3.5,4.04,3.379,U.S Dollar,US Gallon,2025-06-17
West Virginia,WV,3.053,3.482,3.911,3.494,U.S Dollar,US Gallon,2025-06-17
Wyoming,WY,3.147,3.417,3.725,3.438,U.S Dollar,US Gallon,2025-06-17
