State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.419,3.65,3.859,3.54,U.S Dollar,US Gallon,2025-03-08
Alabama,AL,2.73,3.167,3.559,3.447,U.S Dollar,US Gallon,2025-03-08
Arkansas,AR,2.762,3.177,3.551,3.304,U.S Dollar,US Gallon,2025-03-08
Arizona,AZ,3.369,3.721,4.036,3.618,U.S Dollar,US Gallon,2025-03-08
California,CA,4.72,4.939,5.112,5.066,U.S Dollar,US Gallon,2025-03-08
Colorado,CO,2.961,3.343,3.665,3.305,U.S Dollar,US Gallon,2025-03-08
Connecticut,CT,3.04,3.664,4.008,3.856,U.S Dollar,US Gallon,2025-03-08
District of Columbia,DC,3.205,3.734,4.203,3.824,U.S Dollar,US Gallon,2025-03-08
Delaware,DE,2.829,3.414,3.693,3.591,U.S Dollar,US Gallon,2025-03-08
Florida,FL,3.102,3.556,3.871,3.661,U.S Dollar,US Gallon,2025-03-08
Georgia,GA,2.911,3.36,3.757,3.603,U.S Dollar,US Gallon,2025-03-08
Hawaii,HI,4.547,4.768,5.029,5.295,U.S Dollar,US Gallon,2025-03-08
Iowa,IA,2.973,3.209,3.72,3.395,U.S Dollar,US Gallon,2025-03-08
Idaho,ID,3.191,3.433,3.677,3.474,U.S Dollar,US Gallon,2025-03-08
Illinois,IL,3.214,3.769,4.222,3.626,U.S Dollar,US Gallon,2025-03-08
Indiana,IN,2.881,3.4,3.891,3.649,U.S Dollar,US Gallon,2025-03-08
Kansas,KS,2.812,3.141,3.431,3.291,U.S Dollar,US Gallon,2025-03-08
Kentucky,KY,2.677,3.18,3.598,3.319,U.S Dollar,US Gallon,2025-03-08
Louisiana,LA,2.709,3.136,3.507,3.304,U.S Dollar,US Gallon,2025-03-08
Massachusetts,MA,3.001,3.61,3.969,3.842,U.S Dollar,US Gallon,2025-03-08
Maryland,MD,2.946,3.559,3.871,3.706,U.S Dollar,US Gallon,2025-03-08
Maine,ME,3.074,3.624,4.058,4.014,U.S Dollar,US Gallon,2025-03-08
Michigan,MI,3.041,3.581,4.13,3.553,U.S Dollar,US Gallon,2025-03-08
Minnesota,MN,3.03,3.385,3.803,3.484,U.S Dollar,US Gallon,2025-03-08
Missouri,MO,2.834,3.191,3.504,3.275,U.S Dollar,US Gallon,2025-03-08
Mississippi,MS,2.637,3.064,3.444,3.284,U.S Dollar,US Gallon,2025-03-08
Montana,MT,3.144,3.444,3.757,3.395,U.S Dollar,US Gallon,2025-03-08
North Carolina,NC,2.756,3.191,3.583,3.51,U.S Dollar,US Gallon,2025-03-08
North Dakota,ND,3.024,3.329,3.63,3.484,U.S Dollar,US Gallon,2025-03-08
Nebraska,NE,3.019,3.201,3.646,3.31,U.S Dollar,US Gallon,2025-03-08
New Hampshire,NH,2.965,3.538,3.95,3.837,U.S Dollar,US Gallon,2025-03-08
New Jersey,NJ,2.964,3.545,3.795,3.721,U.S Dollar,US Gallon,2025-03-08
New Mexico,NM,2.938,3.332,3.627,3.477,U.S Dollar,US Gallon,2025-03-08
Nevada,NV,3.773,4.086,4.338,3.786,U.S Dollar,US Gallon,2025-03-08
New York,NY,3.143,3.655,4.035,3.968,U.S Dollar,US Gallon,2025-03-08
Ohio,OH,2.808,3.333,3.839,3.546,U.S Dollar,US Gallon,2025-03-08
Oklahoma,OK,2.762,3.149,3.438,3.144,U.S Dollar,US Gallon,2025-03-08
Oregon,OR,3.732,3.957,4.207,3.868,U.S Dollar,US Gallon,2025-03-08
Pennsylvania,PA,3.27,3.71,4.068,4.106,U.S Dollar,US Gallon,2025-03-08
Rhode Island,RI,2.951,3.673,4.013,3.802,U.S Dollar,US Gallon,2025-03-08
South Carolina,SC,2.73,3.164,3.533,3.407,U.S Dollar,US Gallon,2025-03-08
South Dakota,SD,2.989,3.191,3.618,3.31,U.S Dollar,US Gallon,2025-03-08
Tennessee,TN,2.69,3.111,3.499,3.423,U.S Dollar,US Gallon,2025-03-08
Texas,TX,2.711,3.163,3.519,3.226,U.S Dollar,US Gallon,2025-03-08
Utah,UT,3.024,3.277,3.496,3.408,U.S Dollar,US Gallon,2025-03-08
Virginia,VA,2.897,3.366,3.734,3.632,U.S Dollar,US Gallon,2025-03-08
Vermont,VT,3.153,3.692,4.106,3.832,U.S Dollar,US Gallon,2025-03-08
Washington,WA,4.104,4.374,4.599,4.405,U.S Dollar,US Gallon,2025-03-08
Wisconsin,WI,2.934,3.407,3.915,3.375,U.S Dollar,US Gallon,2025-03-08
West Virginia,WV,2.889,3.261,3.706,3.647,U.S Dollar,US Gallon,2025-03-08
Wyoming,WY,3.02,3.274,3.569,3.391,U.S Dollar,US Gallon,2025-03-08
