State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.596,3.838,4.071,3.61,U.S Dollar,US Gallon,2025-05-03
Alabama,AL,2.751,3.187,3.576,3.326,U.S Dollar,US Gallon,2025-05-03
Arkansas,AR,2.769,3.205,3.568,3.229,U.S Dollar,US Gallon,2025-05-03
Arizona,AZ,3.298,3.643,3.953,3.492,U.S Dollar,US Gallon,2025-05-03
California,CA,4.772,4.985,5.163,4.974,U.S Dollar,US Gallon,2025-05-03
Colorado,CO,3.084,3.472,3.789,3.341,U.S Dollar,US Gallon,2025-05-03
Connecticut,CT,3.072,3.674,4.03,3.77,U.S Dollar,US Gallon,2025-05-03
District of Columbia,DC,3.197,3.705,4.18,3.757,U.S Dollar,US Gallon,2025-05-03
Delaware,DE,3.044,3.577,3.873,3.575,U.S Dollar,US Gallon,2025-05-03
Florida,FL,3.123,3.577,3.888,3.403,U.S Dollar,US Gallon,2025-05-03
Georgia,GA,2.928,3.38,3.776,3.49,U.S Dollar,US Gallon,2025-05-03
Hawaii,HI,4.504,4.733,4.971,5.27,U.S Dollar,US Gallon,2025-05-03
Iowa,IA,2.955,3.215,3.702,3.322,U.S Dollar,US Gallon,2025-05-03
Idaho,ID,3.295,3.545,3.786,3.501,U.S Dollar,US Gallon,2025-05-03
Illinois,IL,3.383,3.945,4.415,3.55,U.S Dollar,US Gallon,2025-05-03
Indiana,IN,3.219,3.745,4.24,3.588,U.S Dollar,US Gallon,2025-05-03
Kansas,KS,2.841,3.172,3.475,3.269,U.S Dollar,US Gallon,2025-05-03
Kentucky,KY,2.863,3.4,3.812,3.253,U.S Dollar,US Gallon,2025-05-03
Louisiana,LA,2.72,3.137,3.535,3.148,U.S Dollar,US Gallon,2025-05-03
Massachusetts,MA,2.981,3.591,3.941,3.785,U.S Dollar,US Gallon,2025-05-03
Maryland,MD,3.162,3.736,4.048,3.651,U.S Dollar,US Gallon,2025-05-03
Maine,ME,2.995,3.54,4.006,3.854,U.S Dollar,US Gallon,2025-05-03
Michigan,MI,3.221,3.781,4.326,3.491,U.S Dollar,US Gallon,2025-05-03
Minnesota,MN,2.978,3.341,3.76,3.427,U.S Dollar,US Gallon,2025-05-03
Missouri,MO,2.84,3.197,3.517,3.213,U.S Dollar,US Gallon,2025-05-03
Mississippi,MS,2.659,3.096,3.459,3.152,U.S Dollar,US Gallon,2025-05-03
Montana,MT,3.173,3.47,3.788,3.449,U.S Dollar,US Gallon,2025-05-03
North Carolina,NC,2.901,3.352,3.738,3.426,U.S Dollar,US Gallon,2025-05-03
North Dakota,ND,2.974,3.323,3.615,3.367,U.S Dollar,US Gallon,2025-05-03
Nebraska,NE,3.016,3.206,3.621,3.297,U.S Dollar,US Gallon,2025-05-03
New Hampshire,NH,2.891,3.479,3.896,3.733,U.S Dollar,US Gallon,2025-05-03
New Jersey,NJ,3.004,3.584,3.822,3.581,U.S Dollar,US Gallon,2025-05-03
New Mexico,NM,2.869,3.266,3.571,3.313,U.S Dollar,US Gallon,2025-05-03
Nevada,NV,3.81,4.11,4.365,3.717,U.S Dollar,US Gallon,2025-05-03
New York,NY,3.103,3.62,3.998,3.905,U.S Dollar,US Gallon,2025-05-03
Ohio,OH,3.157,3.693,4.197,3.472,U.S Dollar,US Gallon,2025-05-03
Oklahoma,OK,2.796,3.193,3.484,3.135,U.S Dollar,US Gallon,2025-05-03
Oregon,OR,3.9,4.119,4.386,3.904,U.S Dollar,US Gallon,2025-05-03
Pennsylvania,PA,3.342,3.778,4.14,3.983,U.S Dollar,US Gallon,2025-05-03
Rhode Island,RI,2.962,3.675,4.076,3.759,U.S Dollar,US Gallon,2025-05-03
South Carolina,SC,2.798,3.239,3.611,3.309,U.S Dollar,US Gallon,2025-05-03
South Dakota,SD,3.08,3.254,3.686,3.246,U.S Dollar,US Gallon,2025-05-03
Tennessee,TN,2.724,3.164,3.564,3.293,U.S Dollar,US Gallon,2025-05-03
Texas,TX,2.75,3.205,3.565,3.135,U.S Dollar,US Gallon,2025-05-03
Utah,UT,3.294,3.538,3.755,3.442,U.S Dollar,US Gallon,2025-05-03
Virginia,VA,3.023,3.503,3.867,3.538,U.S Dollar,US Gallon,2025-05-03
Vermont,VT,3.084,3.662,4.068,3.792,U.S Dollar,US Gallon,2025-05-03
Washington,WA,4.26,4.53,4.741,4.45,U.S Dollar,US Gallon,2025-05-03
Wisconsin,WI,2.958,3.449,3.958,3.265,U.S Dollar,US Gallon,2025-05-03
West Virginia,WV,3.088,3.53,3.967,3.478,U.S Dollar,US Gallon,2025-05-03
Wyoming,WY,3.167,3.45,3.722,3.447,U.S Dollar,US Gallon,2025-05-03
