State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.646,4.87,5.123,5.912,U.S Dollar,US Gallon,2026-04-09
Alabama,AL,3.888,4.331,4.755,5.479,U.S Dollar,US Gallon,2026-04-09
Arkansas,AR,3.658,4.09,4.443,5.199,U.S Dollar,US Gallon,2026-04-09
Arizona,AZ,4.739,5.123,5.445,6.206,U.S Dollar,US Gallon,2026-04-09
California,CA,5.929,6.173,6.356,7.747,U.S Dollar,US Gallon,2026-04-09
Colorado,CO,3.798,4.192,4.516,5.105,U.S Dollar,US Gallon,2026-04-09
Connecticut,CT,4.111,4.633,5.022,5.947,U.S Dollar,US Gallon,2026-04-09
District of Columbia,DC,4.293,4.874,5.275,5.844,U.S Dollar,US Gallon,2026-04-09
Delaware,DE,4.055,4.622,4.937,5.931,U.S Dollar,US Gallon,2026-04-09
Florida,FL,4.128,4.583,4.915,5.762,U.S Dollar,US Gallon,2026-04-09
Georgia,GA,3.746,4.215,4.632,5.332,U.S Dollar,US Gallon,2026-04-09
Hawaii,HI,5.633,5.876,6.112,7.081,U.S Dollar,US Gallon,2026-04-09
Iowa,IA,3.695,3.827,4.512,5.121,U.S Dollar,US Gallon,2026-04-09
Idaho,ID,4.326,4.623,4.882,5.507,U.S Dollar,US Gallon,2026-04-09
Illinois,IL,4.42,4.996,5.469,5.425,U.S Dollar,US Gallon,2026-04-09
Indiana,IN,4.133,4.663,5.159,5.472,U.S Dollar,US Gallon,2026-04-09
Kansas,KS,3.485,3.801,4.131,4.778,U.S Dollar,US Gallon,2026-04-09
Kentucky,KY,4.071,4.615,5.045,5.391,U.S Dollar,US Gallon,2026-04-09
Louisiana,LA,3.803,4.24,4.631,5.342,U.S Dollar,US Gallon,2026-04-09
Massachusetts,MA,3.981,4.556,4.947,5.891,U.S Dollar,US Gallon,2026-04-09
Maryland,MD,4.199,4.767,5.092,5.966,U.S Dollar,US Gallon,2026-04-09
Maine,ME,4.086,4.616,5.107,5.936,U.S Dollar,US Gallon,2026-04-09
Michigan,MI,4.063,4.649,5.209,5.325,U.S Dollar,US Gallon,2026-04-09
Minnesota,MN,3.742,4.177,4.676,5.127,U.S Dollar,US Gallon,2026-04-09
Missouri,MO,3.665,4.073,4.381,4.908,U.S Dollar,US Gallon,2026-04-09
Mississippi,MS,3.775,4.21,4.605,5.316,U.S Dollar,US Gallon,2026-04-09
Montana,MT,3.918,4.246,4.578,5.057,U.S Dollar,US Gallon,2026-04-09
North Carolina,NC,3.949,4.392,4.792,5.801,U.S Dollar,US Gallon,2026-04-09
North Dakota,ND,3.6,3.988,4.375,4.877,U.S Dollar,US Gallon,2026-04-09
Nebraska,NE,3.626,3.795,4.256,4.938,U.S Dollar,US Gallon,2026-04-09
New Hampshire,NH,4.0,4.531,4.982,5.86,U.S Dollar,US Gallon,2026-04-09
New Jersey,NJ,4.082,4.612,4.878,5.905,U.S Dollar,US Gallon,2026-04-09
New Mexico,NM,4.073,4.511,4.82,5.583,U.S Dollar,US Gallon,2026-04-09
Nevada,NV,5.013,5.33,5.632,6.411,U.S Dollar,US Gallon,2026-04-09
New York,NY,4.144,4.629,5.012,5.966,U.S Dollar,US Gallon,2026-04-09
Ohio,OH,3.933,4.458,4.973,5.42,U.S Dollar,US Gallon,2026-04-09
Oklahoma,OK,3.477,3.894,4.181,4.806,U.S Dollar,US Gallon,2026-04-09
Oregon,OR,5.014,5.246,5.527,6.343,U.S Dollar,US Gallon,2026-04-09
Pennsylvania,PA,4.192,4.621,5.001,6.114,U.S Dollar,US Gallon,2026-04-09
Rhode Island,RI,4.016,4.697,5.114,5.861,U.S Dollar,US Gallon,2026-04-09
South Carolina,SC,3.882,4.33,4.72,5.687,U.S Dollar,US Gallon,2026-04-09
South Dakota,SD,3.691,3.835,4.326,4.85,U.S Dollar,US Gallon,2026-04-09
Tennessee,TN,3.937,4.407,4.796,5.497,U.S Dollar,US Gallon,2026-04-09
Texas,TX,3.868,4.347,4.722,5.373,U.S Dollar,US Gallon,2026-04-09
Utah,UT,4.26,4.547,4.789,5.398,U.S Dollar,US Gallon,2026-04-09
Virginia,VA,4.064,4.528,4.905,5.814,U.S Dollar,US Gallon,2026-04-09
Vermont,VT,4.128,4.608,5.051,5.905,U.S Dollar,US Gallon,2026-04-09
Washington,WA,5.402,5.673,5.904,6.938,U.S Dollar,US Gallon,2026-04-09
Wisconsin,WI,3.828,4.322,4.916,5.02,U.S Dollar,US Gallon,2026-04-09
West Virginia,WV,3.979,4.413,4.861,5.58,U.S Dollar,US Gallon,2026-04-09
Wyoming,WY,3.87,4.174,4.474,5.058,U.S Dollar,US Gallon,2026-04-09
