State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.0578,5.2727,5.5246,6.6082,U.S Dollar,US Gallon,2026-09-18
Alabama,AL,4.0097,4.4816,4.8939,6.1372,U.S Dollar,US Gallon,2026-09-18
Arkansas,AR,4.0757,4.5577,4.9554,6.1421,U.S Dollar,US Gallon,2026-09-18
Arizona,AZ,4.6667,5.0191,5.3443,6.4249,U.S Dollar,US Gallon,2026-09-18
California,CA,6.1139,6.3409,6.5335,8.3945,U.S Dollar,US Gallon,2026-09-18
Colorado,CO,4.3951,4.787,5.1279,6.1211,U.S Dollar,US Gallon,2026-09-18
Connecticut,CT,4.5047,5.0709,5.4885,6.4017,U.S Dollar,US Gallon,2026-09-18
District of Columbia,DC,4.4047,5.0614,5.4311,6.5183,U.S Dollar,US Gallon,2026-09-18
Delaware,DE,4.3707,4.9314,5.2703,6.3863,U.S Dollar,US Gallon,2026-09-18
Florida,FL,4.3326,4.7881,5.1154,6.3492,U.S Dollar,US Gallon,2026-09-18
Georgia,GA,4.0957,4.553,4.98,6.3521,U.S Dollar,US Gallon,2026-09-18
Hawaii,HI,5.4899,5.7194,6.0028,7.1115,U.S Dollar,US Gallon,2026-09-18
Iowa,IA,4.4033,4.6275,5.2204,6.1946,U.S Dollar,US Gallon,2026-09-18
Idaho,ID,4.861,5.151,5.4257,6.4087,U.S Dollar,US Gallon,2026-09-18
Illinois,IL,4.8554,5.4134,5.9576,6.5003,U.S Dollar,US Gallon,2026-09-18
Indiana,IN,3.9961,4.5352,5.0736,6.5301,U.S Dollar,US Gallon,2026-09-18
Kansas,KS,4.1419,4.4586,4.8309,6.1612,U.S Dollar,US Gallon,2026-09-18
Kentucky,KY,4.1737,4.723,5.1668,6.2088,U.S Dollar,US Gallon,2026-09-18
Louisiana,LA,3.9988,4.4708,4.868,6.0214,U.S Dollar,US Gallon,2026-09-18
Massachusetts,MA,4.4032,5.0078,5.4282,6.3218,U.S Dollar,US Gallon,2026-09-18
Maryland,MD,4.2197,4.8344,5.1767,6.4563,U.S Dollar,US Gallon,2026-09-18
Maine,ME,4.4255,4.977,5.4288,6.4493,U.S Dollar,US Gallon,2026-09-18
Michigan,MI,4.8933,5.4279,6.0231,6.6767,U.S Dollar,US Gallon,2026-09-18
Minnesota,MN,4.4044,4.8306,5.3538,6.2621,U.S Dollar,US Gallon,2026-09-18
Missouri,MO,4.1694,4.4765,4.8582,6.1711,U.S Dollar,US Gallon,2026-09-18
Mississippi,MS,3.9604,4.4081,4.8166,6.0465,U.S Dollar,US Gallon,2026-09-18
Montana,MT,4.5629,4.8869,5.2465,6.2235,U.S Dollar,US Gallon,2026-09-18
North Carolina,NC,4.163,4.6149,5.0087,6.2322,U.S Dollar,US Gallon,2026-09-18
North Dakota,ND,4.2335,4.6929,5.1857,6.1971,U.S Dollar,US Gallon,2026-09-18
Nebraska,NE,4.2767,4.5065,5.0393,6.1463,U.S Dollar,US Gallon,2026-09-18
New Hampshire,NH,4.3831,4.9307,5.3888,6.3477,U.S Dollar,US Gallon,2026-09-18
New Jersey,NJ,4.4314,4.9859,5.268,6.4323,U.S Dollar,US Gallon,2026-09-18
New Mexico,NM,4.4686,4.9081,5.2324,6.3624,U.S Dollar,US Gallon,2026-09-18
Nevada,NV,5.223,5.5072,5.817,6.7114,U.S Dollar,US Gallon,2026-09-18
New York,NY,4.474,4.9942,5.3888,6.4213,U.S Dollar,US Gallon,2026-09-18
Ohio,OH,4.5319,5.0575,5.5893,6.546,U.S Dollar,US Gallon,2026-09-18
Oklahoma,OK,4.0621,4.495,4.8013,5.9818,U.S Dollar,US Gallon,2026-09-18
Oregon,OR,5.1097,5.371,5.662,6.8335,U.S Dollar,US Gallon,2026-09-18
Pennsylvania,PA,4.558,4.9917,5.3815,6.5521,U.S Dollar,US Gallon,2026-09-18
Rhode Island,RI,4.4216,5.1341,5.5376,6.2743,U.S Dollar,US Gallon,2026-09-18
South Carolina,SC,4.1085,4.5766,4.975,6.1663,U.S Dollar,US Gallon,2026-09-18
South Dakota,SD,4.2708,4.4594,5.0402,6.1889,U.S Dollar,US Gallon,2026-09-18
Tennessee,TN,4.0777,4.545,4.9561,6.1695,U.S Dollar,US Gallon,2026-09-18
Texas,TX,3.9532,4.4594,4.835,5.9785,U.S Dollar,US Gallon,2026-09-18
Utah,UT,4.8156,5.0975,5.3462,6.3302,U.S Dollar,US Gallon,2026-09-18
Virginia,VA,4.1749,4.6534,5.0385,6.3524,U.S Dollar,US Gallon,2026-09-18
Vermont,VT,4.4561,4.972,5.4591,6.39,U.S Dollar,US Gallon,2026-09-18
Washington,WA,5.5724,5.8405,6.0983,7.4113,U.S Dollar,US Gallon,2026-09-18
Wisconsin,WI,4.4128,4.9194,5.5522,6.2376,U.S Dollar,US Gallon,2026-09-18
West Virginia,WV,4.3025,4.7477,5.1815,6.2641,U.S Dollar,US Gallon,2026-09-18
Wyoming,WY,4.4948,4.792,5.1066,6.0525,U.S Dollar,US Gallon,2026-09-18
