State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.621,3.84,4.101,3.657,U.S Dollar,US Gallon,2024-10-21
Alabama,AL,2.851,3.267,3.65,3.36,U.S Dollar,US Gallon,2024-10-21
Arkansas,AR,2.836,3.23,3.622,3.31,U.S Dollar,US Gallon,2024-10-21
Arizona,AZ,3.3,3.613,3.942,3.546,U.S Dollar,US Gallon,2024-10-21
California,CA,4.643,4.849,5.03,4.921,U.S Dollar,US Gallon,2024-10-21
Colorado,CO,3.178,3.547,3.868,3.465,U.S Dollar,US Gallon,2024-10-21
Connecticut,CT,3.092,3.708,4.059,3.692,U.S Dollar,US Gallon,2024-10-21
District of Columbia,DC,3.309,3.902,4.305,3.875,U.S Dollar,US Gallon,2024-10-21
Delaware,DE,3.073,3.636,3.922,3.495,U.S Dollar,US Gallon,2024-10-21
Florida,FL,3.087,3.515,3.846,3.435,U.S Dollar,US Gallon,2024-10-21
Georgia,GA,2.938,3.354,3.747,3.434,U.S Dollar,US Gallon,2024-10-21
Hawaii,HI,4.582,4.793,5.049,5.348,U.S Dollar,US Gallon,2024-10-21
Iowa,IA,2.965,3.34,3.735,3.441,U.S Dollar,US Gallon,2024-10-21
Idaho,ID,3.405,3.645,3.885,3.634,U.S Dollar,US Gallon,2024-10-21
Illinois,IL,3.398,3.985,4.421,3.691,U.S Dollar,US Gallon,2024-10-21
Indiana,IN,3.065,3.612,4.116,3.716,U.S Dollar,US Gallon,2024-10-21
Kansas,KS,2.816,3.114,3.418,3.299,U.S Dollar,US Gallon,2024-10-21
Kentucky,KY,2.847,3.37,3.781,3.347,U.S Dollar,US Gallon,2024-10-21
Louisiana,LA,2.804,3.215,3.608,3.267,U.S Dollar,US Gallon,2024-10-21
Massachusetts,MA,3.067,3.642,4.015,3.728,U.S Dollar,US Gallon,2024-10-21
Maryland,MD,3.155,3.751,4.075,3.595,U.S Dollar,US Gallon,2024-10-21
Maine,ME,3.094,3.617,4.079,3.795,U.S Dollar,US Gallon,2024-10-21
Michigan,MI,3.255,3.818,4.376,3.686,U.S Dollar,US Gallon,2024-10-21
Minnesota,MN,3.087,3.524,3.925,3.499,U.S Dollar,US Gallon,2024-10-21
Missouri,MO,2.835,3.176,3.49,3.251,U.S Dollar,US Gallon,2024-10-21
Mississippi,MS,2.732,3.127,3.518,3.198,U.S Dollar,US Gallon,2024-10-21
Montana,MT,3.205,3.502,3.835,3.592,U.S Dollar,US Gallon,2024-10-21
North Carolina,NC,2.957,3.39,3.778,3.473,U.S Dollar,US Gallon,2024-10-21
North Dakota,ND,3.091,3.417,3.77,3.535,U.S Dollar,US Gallon,2024-10-21
Nebraska,NE,3.003,3.253,3.688,3.345,U.S Dollar,US Gallon,2024-10-21
New Hampshire,NH,3.029,3.575,4.024,3.728,U.S Dollar,US Gallon,2024-10-21
New Jersey,NJ,2.972,3.546,3.821,3.508,U.S Dollar,US Gallon,2024-10-21
New Mexico,NM,2.937,3.323,3.625,3.353,U.S Dollar,US Gallon,2024-10-21
Nevada,NV,3.872,4.176,4.413,3.76,U.S Dollar,US Gallon,2024-10-21
New York,NY,3.224,3.72,4.119,3.922,U.S Dollar,US Gallon,2024-10-21
Ohio,OH,2.969,3.521,4.043,3.638,U.S Dollar,US Gallon,2024-10-21
Oklahoma,OK,2.736,3.072,3.352,3.165,U.S Dollar,US Gallon,2024-10-21
Oregon,OR,3.664,3.879,4.115,3.933,U.S Dollar,US Gallon,2024-10-21
Pennsylvania,PA,3.334,3.774,4.129,4.036,U.S Dollar,US Gallon,2024-10-21
Rhode Island,RI,2.993,3.691,4.016,3.737,U.S Dollar,US Gallon,2024-10-21
South Carolina,SC,2.88,3.293,3.659,3.322,U.S Dollar,US Gallon,2024-10-21
South Dakota,SD,3.057,3.284,3.739,3.321,U.S Dollar,US Gallon,2024-10-21
Tennessee,TN,2.795,3.184,3.572,3.343,U.S Dollar,US Gallon,2024-10-21
Texas,TX,2.755,3.182,3.537,3.104,U.S Dollar,US Gallon,2024-10-21
Utah,UT,3.439,3.685,3.9,3.63,U.S Dollar,US Gallon,2024-10-21
Virginia,VA,3.081,3.547,3.924,3.555,U.S Dollar,US Gallon,2024-10-21
Vermont,VT,3.179,3.754,4.145,3.609,U.S Dollar,US Gallon,2024-10-21
Washington,WA,4.072,4.296,4.537,4.391,U.S Dollar,US Gallon,2024-10-21
Wisconsin,WI,2.948,3.447,3.943,3.406,U.S Dollar,US Gallon,2024-10-21
West Virginia,WV,3.081,3.494,3.935,3.622,U.S Dollar,US Gallon,2024-10-21
Wyoming,WY,3.215,3.468,3.756,3.566,U.S Dollar,US Gallon,2024-10-21
