State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.702,3.921,4.185,3.728,U.S Dollar,US Gallon,2024-09-17
Alabama,AL,2.781,3.217,3.598,3.37,U.S Dollar,US Gallon,2024-09-17
Arkansas,AR,2.841,3.244,3.63,3.303,U.S Dollar,US Gallon,2024-09-17
Arizona,AZ,3.394,3.71,4.029,3.647,U.S Dollar,US Gallon,2024-09-17
California,CA,4.78,4.978,5.155,4.962,U.S Dollar,US Gallon,2024-09-17
Colorado,CO,3.48,3.873,4.194,3.481,U.S Dollar,US Gallon,2024-09-17
Connecticut,CT,3.192,3.82,4.173,3.75,U.S Dollar,US Gallon,2024-09-17
District of Columbia,DC,3.408,3.93,4.398,4.009,U.S Dollar,US Gallon,2024-09-17
Delaware,DE,2.981,3.555,3.855,3.284,U.S Dollar,US Gallon,2024-09-17
Florida,FL,3.125,3.555,3.885,3.469,U.S Dollar,US Gallon,2024-09-17
Georgia,GA,2.957,3.397,3.797,3.527,U.S Dollar,US Gallon,2024-09-17
Hawaii,HI,4.632,4.858,5.1,5.407,U.S Dollar,US Gallon,2024-09-17
Iowa,IA,2.973,3.302,3.713,3.34,U.S Dollar,US Gallon,2024-09-17
Idaho,ID,3.575,3.828,4.066,3.635,U.S Dollar,US Gallon,2024-09-17
Illinois,IL,3.428,4.008,4.442,3.687,U.S Dollar,US Gallon,2024-09-17
Indiana,IN,3.055,3.601,4.105,3.696,U.S Dollar,US Gallon,2024-09-17
Kansas,KS,2.926,3.238,3.544,3.315,U.S Dollar,US Gallon,2024-09-17
Kentucky,KY,2.829,3.345,3.758,3.352,U.S Dollar,US Gallon,2024-09-17
Louisiana,LA,2.823,3.232,3.609,3.275,U.S Dollar,US Gallon,2024-09-17
Massachusetts,MA,3.193,3.781,4.138,3.83,U.S Dollar,US Gallon,2024-09-17
Maryland,MD,3.079,3.697,4.007,3.453,U.S Dollar,US Gallon,2024-09-17
Maine,ME,3.209,3.744,4.215,3.856,U.S Dollar,US Gallon,2024-09-17
Michigan,MI,3.226,3.784,4.349,3.671,U.S Dollar,US Gallon,2024-09-17
Minnesota,MN,3.047,3.45,3.869,3.492,U.S Dollar,US Gallon,2024-09-17
Missouri,MO,2.895,3.231,3.541,3.25,U.S Dollar,US Gallon,2024-09-17
Mississippi,MS,2.732,3.143,3.498,3.228,U.S Dollar,US Gallon,2024-09-17
Montana,MT,3.357,3.652,3.977,3.662,U.S Dollar,US Gallon,2024-09-17
North Carolina,NC,2.914,3.355,3.741,3.514,U.S Dollar,US Gallon,2024-09-17
North Dakota,ND,3.15,3.467,3.819,3.518,U.S Dollar,US Gallon,2024-09-17
Nebraska,NE,3.046,3.265,3.692,3.324,U.S Dollar,US Gallon,2024-09-17
New Hampshire,NH,3.123,3.671,4.103,3.811,U.S Dollar,US Gallon,2024-09-17
New Jersey,NJ,3.086,3.69,3.955,3.471,U.S Dollar,US Gallon,2024-09-17
New Mexico,NM,3.098,3.499,3.799,3.437,U.S Dollar,US Gallon,2024-09-17
Nevada,NV,4.005,4.292,4.53,3.758,U.S Dollar,US Gallon,2024-09-17
New York,NY,3.355,3.868,4.259,4.041,U.S Dollar,US Gallon,2024-09-17
Ohio,OH,2.898,3.438,3.96,3.606,U.S Dollar,US Gallon,2024-09-17
Oklahoma,OK,2.793,3.141,3.412,3.118,U.S Dollar,US Gallon,2024-09-17
Oregon,OR,3.749,3.968,4.202,3.922,U.S Dollar,US Gallon,2024-09-17
Pennsylvania,PA,3.355,3.797,4.157,4.036,U.S Dollar,US Gallon,2024-09-17
Rhode Island,RI,3.064,3.729,4.081,3.803,U.S Dollar,US Gallon,2024-09-17
South Carolina,SC,2.745,3.173,3.536,3.305,U.S Dollar,US Gallon,2024-09-17
South Dakota,SD,3.116,3.315,3.739,3.306,U.S Dollar,US Gallon,2024-09-17
Tennessee,TN,2.783,3.204,3.584,3.349,U.S Dollar,US Gallon,2024-09-17
Texas,TX,2.739,3.167,3.516,3.075,U.S Dollar,US Gallon,2024-09-17
Utah,UT,3.606,3.859,4.073,3.548,U.S Dollar,US Gallon,2024-09-17
Virginia,VA,3.036,3.514,3.891,3.564,U.S Dollar,US Gallon,2024-09-17
Vermont,VT,3.267,3.83,4.231,3.673,U.S Dollar,US Gallon,2024-09-17
Washington,WA,4.145,4.396,4.627,4.414,U.S Dollar,US Gallon,2024-09-17
Wisconsin,WI,2.964,3.466,3.963,3.387,U.S Dollar,US Gallon,2024-09-17
West Virginia,WV,3.098,3.495,3.935,3.632,U.S Dollar,US Gallon,2024-09-17
Wyoming,WY,3.312,3.582,3.86,3.57,U.S Dollar,US Gallon,2024-09-17
