State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.665,4.908,5.12,5.249,U.S Dollar,US Gallon,2026-07-19
Alabama,AL,3.633,4.103,4.517,4.873,U.S Dollar,US Gallon,2026-07-19
Arkansas,AR,3.596,4.075,4.436,4.623,U.S Dollar,US Gallon,2026-07-19
Arizona,AZ,4.259,4.633,4.959,5.257,U.S Dollar,US Gallon,2026-07-19
California,CA,5.483,5.703,5.904,6.69,U.S Dollar,US Gallon,2026-07-19
Colorado,CO,3.96,4.359,4.704,4.836,U.S Dollar,US Gallon,2026-07-19
Connecticut,CT,4.093,4.668,5.075,5.336,U.S Dollar,US Gallon,2026-07-19
District of Columbia,DC,4.116,4.748,5.172,5.493,U.S Dollar,US Gallon,2026-07-19
Delaware,DE,3.971,4.564,4.866,5.176,U.S Dollar,US Gallon,2026-07-19
Florida,FL,3.942,4.407,4.74,5.225,U.S Dollar,US Gallon,2026-07-19
Georgia,GA,3.77,4.237,4.658,5.019,U.S Dollar,US Gallon,2026-07-19
Hawaii,HI,5.423,5.682,5.904,6.935,U.S Dollar,US Gallon,2026-07-19
Iowa,IA,3.824,4.106,4.672,4.817,U.S Dollar,US Gallon,2026-07-19
Idaho,ID,4.054,4.331,4.621,4.796,U.S Dollar,US Gallon,2026-07-19
Illinois,IL,4.157,4.737,5.256,5.022,U.S Dollar,US Gallon,2026-07-19
Indiana,IN,3.36,3.939,4.459,5.002,U.S Dollar,US Gallon,2026-07-19
Kansas,KS,3.675,4.008,4.361,4.561,U.S Dollar,US Gallon,2026-07-19
Kentucky,KY,3.669,4.215,4.65,4.695,U.S Dollar,US Gallon,2026-07-19
Louisiana,LA,3.581,4.036,4.439,4.778,U.S Dollar,US Gallon,2026-07-19
Massachusetts,MA,4.022,4.64,5.036,5.286,U.S Dollar,US Gallon,2026-07-19
Maryland,MD,3.999,4.606,4.923,5.226,U.S Dollar,US Gallon,2026-07-19
Maine,ME,4.018,4.568,5.041,5.376,U.S Dollar,US Gallon,2026-07-19
Michigan,MI,4.154,4.773,5.362,5.017,U.S Dollar,US Gallon,2026-07-19
Minnesota,MN,3.879,4.313,4.804,4.883,U.S Dollar,US Gallon,2026-07-19
Missouri,MO,3.653,4.021,4.362,4.538,U.S Dollar,US Gallon,2026-07-19
Mississippi,MS,3.566,4.022,4.418,4.761,U.S Dollar,US Gallon,2026-07-19
Montana,MT,4.11,4.407,4.783,4.707,U.S Dollar,US Gallon,2026-07-19
North Carolina,NC,3.681,4.149,4.55,4.981,U.S Dollar,US Gallon,2026-07-19
North Dakota,ND,3.757,4.105,4.525,4.614,U.S Dollar,US Gallon,2026-07-19
Nebraska,NE,3.857,4.057,4.561,4.625,U.S Dollar,US Gallon,2026-07-19
New Hampshire,NH,3.994,4.563,5.001,5.233,U.S Dollar,US Gallon,2026-07-19
New Jersey,NJ,4.053,4.622,4.893,5.253,U.S Dollar,US Gallon,2026-07-19
New Mexico,NM,3.979,4.407,4.724,4.944,U.S Dollar,US Gallon,2026-07-19
Nevada,NV,4.614,4.898,5.212,5.451,U.S Dollar,US Gallon,2026-07-19
New York,NY,4.142,4.67,5.063,5.468,U.S Dollar,US Gallon,2026-07-19
Ohio,OH,3.888,4.434,4.951,4.922,U.S Dollar,US Gallon,2026-07-19
Oklahoma,OK,3.589,4.011,4.317,4.472,U.S Dollar,US Gallon,2026-07-19
Oregon,OR,4.553,4.811,5.108,5.364,U.S Dollar,US Gallon,2026-07-19
Pennsylvania,PA,4.185,4.633,5.016,5.498,U.S Dollar,US Gallon,2026-07-19
Rhode Island,RI,4.034,4.737,5.17,5.162,U.S Dollar,US Gallon,2026-07-19
South Carolina,SC,3.681,4.155,4.559,4.964,U.S Dollar,US Gallon,2026-07-19
South Dakota,SD,3.881,4.066,4.583,4.602,U.S Dollar,US Gallon,2026-07-19
Tennessee,TN,3.61,4.085,4.489,4.827,U.S Dollar,US Gallon,2026-07-19
Texas,TX,3.564,4.064,4.432,4.735,U.S Dollar,US Gallon,2026-07-19
Utah,UT,4.003,4.285,4.535,4.834,U.S Dollar,US Gallon,2026-07-19
Virginia,VA,3.91,4.402,4.78,5.145,U.S Dollar,US Gallon,2026-07-19
Vermont,VT,4.112,4.689,5.117,5.281,U.S Dollar,US Gallon,2026-07-19
Washington,WA,5.007,5.296,5.545,5.96,U.S Dollar,US Gallon,2026-07-19
Wisconsin,WI,3.788,4.327,4.935,4.874,U.S Dollar,US Gallon,2026-07-19
West Virginia,WV,3.832,4.266,4.712,4.864,U.S Dollar,US Gallon,2026-07-19
Wyoming,WY,4.023,4.325,4.617,4.762,U.S Dollar,US Gallon,2026-07-19
