State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.444,3.712,3.931,3.794,U.S Dollar,US Gallon,2026-02-03
Alabama,AL,2.53,2.964,3.373,3.345,U.S Dollar,US Gallon,2026-02-03
Arkansas,AR,2.438,2.907,3.261,3.257,U.S Dollar,US Gallon,2026-02-03
Arizona,AZ,3.065,3.441,3.757,3.528,U.S Dollar,US Gallon,2026-02-03
California,CA,4.368,4.593,4.779,4.981,U.S Dollar,US Gallon,2026-02-03
Colorado,CO,2.717,3.123,3.456,3.398,U.S Dollar,US Gallon,2026-02-03
Connecticut,CT,2.885,3.542,3.936,3.926,U.S Dollar,US Gallon,2026-02-03
District of Columbia,DC,3.1,3.671,4.137,3.905,U.S Dollar,US Gallon,2026-02-03
Delaware,DE,2.933,3.498,3.798,3.849,U.S Dollar,US Gallon,2026-02-03
Florida,FL,2.884,3.344,3.666,3.548,U.S Dollar,US Gallon,2026-02-03
Georgia,GA,2.667,3.124,3.537,3.48,U.S Dollar,US Gallon,2026-02-03
Hawaii,HI,4.404,4.635,4.87,5.197,U.S Dollar,US Gallon,2026-02-03
Iowa,IA,2.501,2.784,3.362,3.377,U.S Dollar,US Gallon,2026-02-03
Idaho,ID,2.883,3.179,3.449,3.464,U.S Dollar,US Gallon,2026-02-03
Illinois,IL,2.975,3.585,4.045,3.671,U.S Dollar,US Gallon,2026-02-03
Indiana,IN,2.816,3.384,3.876,3.701,U.S Dollar,US Gallon,2026-02-03
Kansas,KS,2.473,2.813,3.175,3.272,U.S Dollar,US Gallon,2026-02-03
Kentucky,KY,2.567,3.122,3.543,3.315,U.S Dollar,US Gallon,2026-02-03
Louisiana,LA,2.472,2.894,3.296,3.191,U.S Dollar,US Gallon,2026-02-03
Massachusetts,MA,2.909,3.549,3.922,3.92,U.S Dollar,US Gallon,2026-02-03
Maryland,MD,2.992,3.6,3.892,3.787,U.S Dollar,US Gallon,2026-02-03
Maine,ME,2.898,3.456,3.917,4.178,U.S Dollar,US Gallon,2026-02-03
Michigan,MI,2.88,3.475,4.04,3.634,U.S Dollar,US Gallon,2026-02-03
Minnesota,MN,2.623,3.076,3.553,3.566,U.S Dollar,US Gallon,2026-02-03
Missouri,MO,2.494,2.889,3.207,3.261,U.S Dollar,US Gallon,2026-02-03
Mississippi,MS,2.448,2.896,3.247,3.207,U.S Dollar,US Gallon,2026-02-03
Montana,MT,2.743,3.042,3.358,3.205,U.S Dollar,US Gallon,2026-02-03
North Carolina,NC,2.693,3.154,3.543,3.472,U.S Dollar,US Gallon,2026-02-03
North Dakota,ND,2.549,2.868,3.212,3.517,U.S Dollar,US Gallon,2026-02-03
Nebraska,NE,2.645,2.832,3.35,3.356,U.S Dollar,US Gallon,2026-02-03
New Hampshire,NH,2.83,3.435,3.873,3.962,U.S Dollar,US Gallon,2026-02-03
New Jersey,NJ,2.866,3.444,3.692,3.859,U.S Dollar,US Gallon,2026-02-03
New Mexico,NM,2.597,3.013,3.329,3.328,U.S Dollar,US Gallon,2026-02-03
Nevada,NV,3.494,3.801,4.066,3.792,U.S Dollar,US Gallon,2026-02-03
New York,NY,2.992,3.528,3.903,3.956,U.S Dollar,US Gallon,2026-02-03
Ohio,OH,2.812,3.371,3.878,3.658,U.S Dollar,US Gallon,2026-02-03
Oklahoma,OK,2.37,2.798,3.09,3.119,U.S Dollar,US Gallon,2026-02-03
Oregon,OR,3.48,3.705,3.989,4.074,U.S Dollar,US Gallon,2026-02-03
Pennsylvania,PA,3.077,3.537,3.908,4.039,U.S Dollar,US Gallon,2026-02-03
Rhode Island,RI,2.864,3.666,4.023,3.917,U.S Dollar,US Gallon,2026-02-03
South Carolina,SC,2.568,3.033,3.415,3.382,U.S Dollar,US Gallon,2026-02-03
South Dakota,SD,2.613,2.785,3.272,3.358,U.S Dollar,US Gallon,2026-02-03
Tennessee,TN,2.505,2.974,3.357,3.334,U.S Dollar,US Gallon,2026-02-03
Texas,TX,2.458,2.942,3.311,3.166,U.S Dollar,US Gallon,2026-02-03
Utah,UT,2.749,3.023,3.26,3.51,U.S Dollar,US Gallon,2026-02-03
Virginia,VA,2.881,3.387,3.757,3.622,U.S Dollar,US Gallon,2026-02-03
Vermont,VT,2.99,3.548,3.961,3.996,U.S Dollar,US Gallon,2026-02-03
Washington,WA,3.957,4.224,4.449,4.751,U.S Dollar,US Gallon,2026-02-03
Wisconsin,WI,2.51,3.04,3.609,3.482,U.S Dollar,US Gallon,2026-02-03
West Virginia,WV,2.845,3.314,3.741,3.586,U.S Dollar,US Gallon,2026-02-03
Wyoming,WY,2.605,2.924,3.218,3.378,U.S Dollar,US Gallon,2026-02-03
