State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,5.153,5.387,5.605,5.701,U.S Dollar,US Gallon,2026-06-11
Alabama,AL,3.739,4.215,4.593,4.894,U.S Dollar,US Gallon,2026-06-11
Arkansas,AR,3.745,4.232,4.601,4.794,U.S Dollar,US Gallon,2026-06-11
Arizona,AZ,4.484,4.852,5.164,5.585,U.S Dollar,US Gallon,2026-06-11
California,CA,5.809,6.048,6.23,7.098,U.S Dollar,US Gallon,2026-06-11
Colorado,CO,4.206,4.597,4.928,4.974,U.S Dollar,US Gallon,2026-06-11
Connecticut,CT,4.293,4.882,5.282,5.562,U.S Dollar,US Gallon,2026-06-11
District of Columbia,DC,4.401,5.008,5.412,5.707,U.S Dollar,US Gallon,2026-06-11
Delaware,DE,3.884,4.484,4.789,5.012,U.S Dollar,US Gallon,2026-06-11
Florida,FL,3.936,4.411,4.747,4.993,U.S Dollar,US Gallon,2026-06-11
Georgia,GA,3.793,4.257,4.674,4.944,U.S Dollar,US Gallon,2026-06-11
Hawaii,HI,5.583,5.829,6.082,7.107,U.S Dollar,US Gallon,2026-06-11
Iowa,IA,3.756,4.087,4.586,4.85,U.S Dollar,US Gallon,2026-06-11
Idaho,ID,4.463,4.746,5.024,5.301,U.S Dollar,US Gallon,2026-06-11
Illinois,IL,4.448,5.04,5.52,5.58,U.S Dollar,US Gallon,2026-06-11
Indiana,IN,3.394,3.962,4.477,5.579,U.S Dollar,US Gallon,2026-06-11
Kansas,KS,3.769,4.126,4.452,4.758,U.S Dollar,US Gallon,2026-06-11
Kentucky,KY,3.694,4.252,4.686,4.898,U.S Dollar,US Gallon,2026-06-11
Louisiana,LA,3.69,4.142,4.54,4.754,U.S Dollar,US Gallon,2026-06-11
Massachusetts,MA,4.235,4.856,5.247,5.521,U.S Dollar,US Gallon,2026-06-11
Maryland,MD,3.901,4.515,4.814,5.069,U.S Dollar,US Gallon,2026-06-11
Maine,ME,4.206,4.818,5.283,5.592,U.S Dollar,US Gallon,2026-06-11
Michigan,MI,4.253,4.891,5.469,5.647,U.S Dollar,US Gallon,2026-06-11
Minnesota,MN,3.916,4.358,4.846,5.013,U.S Dollar,US Gallon,2026-06-11
Missouri,MO,3.795,4.201,4.524,4.845,U.S Dollar,US Gallon,2026-06-11
Mississippi,MS,3.713,4.173,4.546,4.786,U.S Dollar,US Gallon,2026-06-11
Montana,MT,4.289,4.636,4.973,5.079,U.S Dollar,US Gallon,2026-06-11
North Carolina,NC,3.757,4.232,4.63,4.938,U.S Dollar,US Gallon,2026-06-11
North Dakota,ND,3.88,4.257,4.673,4.822,U.S Dollar,US Gallon,2026-06-11
Nebraska,NE,3.938,4.156,4.629,4.821,U.S Dollar,US Gallon,2026-06-11
New Hampshire,NH,4.214,4.798,5.248,5.521,U.S Dollar,US Gallon,2026-06-11
New Jersey,NJ,4.175,4.76,5.035,5.272,U.S Dollar,US Gallon,2026-06-11
New Mexico,NM,3.973,4.381,4.694,5.113,U.S Dollar,US Gallon,2026-06-11
Nevada,NV,4.965,5.287,5.574,5.84,U.S Dollar,US Gallon,2026-06-11
New York,NY,4.404,4.919,5.304,5.766,U.S Dollar,US Gallon,2026-06-11
Ohio,OH,4.156,4.712,5.23,5.505,U.S Dollar,US Gallon,2026-06-11
Oklahoma,OK,3.619,4.028,4.333,4.581,U.S Dollar,US Gallon,2026-06-11
Oregon,OR,5.048,5.322,5.596,5.914,U.S Dollar,US Gallon,2026-06-11
Pennsylvania,PA,4.267,4.725,5.116,5.663,U.S Dollar,US Gallon,2026-06-11
Rhode Island,RI,4.112,4.837,5.238,5.287,U.S Dollar,US Gallon,2026-06-11
South Carolina,SC,3.73,4.212,4.606,4.868,U.S Dollar,US Gallon,2026-06-11
South Dakota,SD,4.011,4.225,4.692,4.736,U.S Dollar,US Gallon,2026-06-11
Tennessee,TN,3.681,4.154,4.56,4.887,U.S Dollar,US Gallon,2026-06-11
Texas,TX,3.584,4.071,4.44,4.687,U.S Dollar,US Gallon,2026-06-11
Utah,UT,4.367,4.656,4.903,5.223,U.S Dollar,US Gallon,2026-06-11
Virginia,VA,3.883,4.391,4.768,5.115,U.S Dollar,US Gallon,2026-06-11
Vermont,VT,4.347,4.901,5.35,5.573,U.S Dollar,US Gallon,2026-06-11
Washington,WA,5.567,5.853,6.102,6.533,U.S Dollar,US Gallon,2026-06-11
Wisconsin,WI,3.911,4.485,5.058,5.202,U.S Dollar,US Gallon,2026-06-11
West Virginia,WV,4.092,4.49,4.937,5.237,U.S Dollar,US Gallon,2026-06-11
Wyoming,WY,4.26,4.538,4.834,5.167,U.S Dollar,US Gallon,2026-06-11
