State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.907,4.14,4.373,4.08,U.S Dollar,US Gallon,2025-09-14
Alabama,AL,2.806,3.256,3.646,3.439,U.S Dollar,US Gallon,2025-09-14
Arkansas,AR,2.774,3.221,3.589,3.362,U.S Dollar,US Gallon,2025-09-14
Arizona,AZ,3.575,3.949,4.265,3.667,U.S Dollar,US Gallon,2025-09-14
California,CA,4.646,4.877,5.066,5.157,U.S Dollar,US Gallon,2025-09-14
Colorado,CO,3.133,3.524,3.851,3.523,U.S Dollar,US Gallon,2025-09-14
Connecticut,CT,3.213,3.781,4.143,3.775,U.S Dollar,US Gallon,2025-09-14
District of Columbia,DC,3.241,3.831,4.209,3.802,U.S Dollar,US Gallon,2025-09-14
Delaware,DE,3.078,3.628,3.909,3.737,U.S Dollar,US Gallon,2025-09-14
Florida,FL,2.945,3.386,3.708,3.545,U.S Dollar,US Gallon,2025-09-14
Georgia,GA,2.892,3.336,3.737,3.55,U.S Dollar,US Gallon,2025-09-14
Hawaii,HI,4.477,4.697,4.945,5.248,U.S Dollar,US Gallon,2025-09-14
Iowa,IA,2.945,3.204,3.727,3.523,U.S Dollar,US Gallon,2025-09-14
Idaho,ID,3.513,3.772,4.065,3.815,U.S Dollar,US Gallon,2025-09-14
Illinois,IL,3.449,4.042,4.506,3.774,U.S Dollar,US Gallon,2025-09-14
Indiana,IN,3.152,3.701,4.195,3.788,U.S Dollar,US Gallon,2025-09-14
Kansas,KS,2.887,3.215,3.544,3.439,U.S Dollar,US Gallon,2025-09-14
Kentucky,KY,2.826,3.367,3.793,3.391,U.S Dollar,US Gallon,2025-09-14
Louisiana,LA,2.775,3.215,3.593,3.309,U.S Dollar,US Gallon,2025-09-14
Massachusetts,MA,3.127,3.724,4.087,3.862,U.S Dollar,US Gallon,2025-09-14
Maryland,MD,3.07,3.652,3.943,3.749,U.S Dollar,US Gallon,2025-09-14
Maine,ME,3.141,3.661,4.131,3.877,U.S Dollar,US Gallon,2025-09-14
Michigan,MI,3.051,3.596,4.156,3.662,U.S Dollar,US Gallon,2025-09-14
Minnesota,MN,3.039,3.434,3.876,3.606,U.S Dollar,US Gallon,2025-09-14
Missouri,MO,2.866,3.21,3.54,3.406,U.S Dollar,US Gallon,2025-09-14
Mississippi,MS,2.706,3.142,3.521,3.273,U.S Dollar,US Gallon,2025-09-14
Montana,MT,3.242,3.548,3.873,3.653,U.S Dollar,US Gallon,2025-09-14
North Carolina,NC,2.851,3.296,3.686,3.47,U.S Dollar,US Gallon,2025-09-14
North Dakota,ND,2.929,3.244,3.613,3.464,U.S Dollar,US Gallon,2025-09-14
Nebraska,NE,2.988,3.169,3.695,3.412,U.S Dollar,US Gallon,2025-09-14
New Hampshire,NH,3.089,3.653,4.07,3.803,U.S Dollar,US Gallon,2025-09-14
New Jersey,NJ,3.146,3.679,3.934,3.64,U.S Dollar,US Gallon,2025-09-14
New Mexico,NM,3.082,3.485,3.793,3.542,U.S Dollar,US Gallon,2025-09-14
Nevada,NV,3.915,4.204,4.48,3.968,U.S Dollar,US Gallon,2025-09-14
New York,NY,3.253,3.763,4.14,3.916,U.S Dollar,US Gallon,2025-09-14
Ohio,OH,2.892,3.423,3.934,3.619,U.S Dollar,US Gallon,2025-09-14
Oklahoma,OK,2.779,3.179,3.46,3.283,U.S Dollar,US Gallon,2025-09-14
Oregon,OR,4.297,4.518,4.794,4.498,U.S Dollar,US Gallon,2025-09-14
Pennsylvania,PA,3.333,3.768,4.142,3.979,U.S Dollar,US Gallon,2025-09-14
Rhode Island,RI,3.159,3.858,4.259,3.819,U.S Dollar,US Gallon,2025-09-14
South Carolina,SC,2.82,3.258,3.637,3.413,U.S Dollar,US Gallon,2025-09-14
South Dakota,SD,2.984,3.168,3.638,3.401,U.S Dollar,US Gallon,2025-09-14
Tennessee,TN,2.778,3.244,3.637,3.411,U.S Dollar,US Gallon,2025-09-14
Texas,TX,2.791,3.269,3.624,3.21,U.S Dollar,US Gallon,2025-09-14
Utah,UT,3.302,3.568,3.807,3.644,U.S Dollar,US Gallon,2025-09-14
Virginia,VA,2.977,3.455,3.832,3.609,U.S Dollar,US Gallon,2025-09-14
Vermont,VT,3.211,3.735,4.155,3.815,U.S Dollar,US Gallon,2025-09-14
Washington,WA,4.662,4.902,5.134,5.069,U.S Dollar,US Gallon,2025-09-14
Wisconsin,WI,2.903,3.418,3.913,3.461,U.S Dollar,US Gallon,2025-09-14
West Virginia,WV,3.005,3.415,3.862,3.572,U.S Dollar,US Gallon,2025-09-14
Wyoming,WY,3.122,3.377,3.666,3.61,U.S Dollar,US Gallon,2025-09-14
