State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.332,3.522,3.756,3.54,U.S Dollar,US Gallon,2025-02-06
Alabama,AL,2.824,3.27,3.662,3.492,U.S Dollar,US Gallon,2025-02-06
Arkansas,AR,2.803,3.216,3.586,3.31,U.S Dollar,US Gallon,2025-02-06
Arizona,AZ,3.269,3.599,3.913,3.643,U.S Dollar,US Gallon,2025-02-06
California,CA,4.526,4.745,4.925,5.003,U.S Dollar,US Gallon,2025-02-06
Colorado,CO,3.022,3.402,3.723,3.384,U.S Dollar,US Gallon,2025-02-06
Connecticut,CT,3.09,3.711,4.041,3.872,U.S Dollar,US Gallon,2025-02-06
District of Columbia,DC,3.261,3.779,4.302,3.841,U.S Dollar,US Gallon,2025-02-06
Delaware,DE,3.096,3.624,3.925,3.719,U.S Dollar,US Gallon,2025-02-06
Florida,FL,3.223,3.665,3.978,3.647,U.S Dollar,US Gallon,2025-02-06
Georgia,GA,2.954,3.398,3.796,3.649,U.S Dollar,US Gallon,2025-02-06
Hawaii,HI,4.551,4.774,5.027,5.316,U.S Dollar,US Gallon,2025-02-06
Iowa,IA,3.001,3.238,3.737,3.48,U.S Dollar,US Gallon,2025-02-06
Idaho,ID,3.179,3.445,3.675,3.548,U.S Dollar,US Gallon,2025-02-06
Illinois,IL,3.26,3.813,4.264,3.625,U.S Dollar,US Gallon,2025-02-06
Indiana,IN,2.95,3.477,3.971,3.659,U.S Dollar,US Gallon,2025-02-06
Kansas,KS,2.83,3.155,3.455,3.324,U.S Dollar,US Gallon,2025-02-06
Kentucky,KY,2.814,3.325,3.743,3.333,U.S Dollar,US Gallon,2025-02-06
Louisiana,LA,2.777,3.211,3.594,3.369,U.S Dollar,US Gallon,2025-02-06
Massachusetts,MA,3.033,3.622,3.993,3.819,U.S Dollar,US Gallon,2025-02-06
Maryland,MD,3.212,3.779,4.089,3.803,U.S Dollar,US Gallon,2025-02-06
Maine,ME,3.083,3.623,4.06,3.96,U.S Dollar,US Gallon,2025-02-06
Michigan,MI,3.07,3.595,4.148,3.555,U.S Dollar,US Gallon,2025-02-06
Minnesota,MN,3.055,3.413,3.839,3.542,U.S Dollar,US Gallon,2025-02-06
Missouri,MO,2.852,3.2,3.516,3.318,U.S Dollar,US Gallon,2025-02-06
Mississippi,MS,2.684,3.108,3.485,3.316,U.S Dollar,US Gallon,2025-02-06
Montana,MT,3.02,3.326,3.648,3.379,U.S Dollar,US Gallon,2025-02-06
North Carolina,NC,2.933,3.369,3.76,3.57,U.S Dollar,US Gallon,2025-02-06
North Dakota,ND,2.964,3.251,3.589,3.547,U.S Dollar,US Gallon,2025-02-06
Nebraska,NE,2.967,3.177,3.613,3.361,U.S Dollar,US Gallon,2025-02-06
New Hampshire,NH,2.972,3.536,3.945,3.806,U.S Dollar,US Gallon,2025-02-06
New Jersey,NJ,3.054,3.616,3.861,3.764,U.S Dollar,US Gallon,2025-02-06
New Mexico,NM,2.971,3.367,3.671,3.572,U.S Dollar,US Gallon,2025-02-06
Nevada,NV,3.719,4.006,4.261,3.791,U.S Dollar,US Gallon,2025-02-06
New York,NY,3.18,3.686,4.07,3.976,U.S Dollar,US Gallon,2025-02-06
Ohio,OH,2.971,3.488,3.994,3.546,U.S Dollar,US Gallon,2025-02-06
Oklahoma,OK,2.779,3.16,3.458,3.193,U.S Dollar,US Gallon,2025-02-06
Oregon,OR,3.628,3.857,4.094,3.856,U.S Dollar,US Gallon,2025-02-06
Pennsylvania,PA,3.368,3.801,4.154,4.098,U.S Dollar,US Gallon,2025-02-06
Rhode Island,RI,3.001,3.711,4.05,3.817,U.S Dollar,US Gallon,2025-02-06
South Carolina,SC,2.907,3.35,3.721,3.512,U.S Dollar,US Gallon,2025-02-06
South Dakota,SD,2.985,3.159,3.599,3.409,U.S Dollar,US Gallon,2025-02-06
Tennessee,TN,2.789,3.217,3.598,3.419,U.S Dollar,US Gallon,2025-02-06
Texas,TX,2.743,3.2,3.553,3.309,U.S Dollar,US Gallon,2025-02-06
Utah,UT,3.086,3.333,3.555,3.542,U.S Dollar,US Gallon,2025-02-06
Virginia,VA,3.06,3.542,3.901,3.707,U.S Dollar,US Gallon,2025-02-06
Vermont,VT,3.143,3.664,4.11,3.79,U.S Dollar,US Gallon,2025-02-06
Washington,WA,3.996,4.257,4.477,4.38,U.S Dollar,US Gallon,2025-02-06
Wisconsin,WI,2.942,3.422,3.937,3.399,U.S Dollar,US Gallon,2025-02-06
West Virginia,WV,2.926,3.32,3.735,3.591,U.S Dollar,US Gallon,2025-02-06
Wyoming,WY,2.999,3.279,3.586,3.43,U.S Dollar,US Gallon,2025-02-06
