State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.512,4.716,4.966,5.328,U.S Dollar,US Gallon,2026-03-21
Alabama,AL,3.608,4.051,4.464,5.061,U.S Dollar,US Gallon,2026-03-21
Arkansas,AR,3.376,3.832,4.191,4.708,U.S Dollar,US Gallon,2026-03-21
Arizona,AZ,4.474,4.854,5.176,5.472,U.S Dollar,US Gallon,2026-03-21
California,CA,5.7,5.921,6.115,6.767,U.S Dollar,US Gallon,2026-03-21
Colorado,CO,3.921,4.327,4.66,4.932,U.S Dollar,US Gallon,2026-03-21
Connecticut,CT,3.796,4.315,4.722,5.443,U.S Dollar,US Gallon,2026-03-21
District of Columbia,DC,4.042,4.621,4.979,5.387,U.S Dollar,US Gallon,2026-03-21
Delaware,DE,3.774,4.364,4.64,5.183,U.S Dollar,US Gallon,2026-03-21
Florida,FL,3.943,4.373,4.7,5.455,U.S Dollar,US Gallon,2026-03-21
Georgia,GA,3.732,4.174,4.598,5.208,U.S Dollar,US Gallon,2026-03-21
Hawaii,HI,5.167,5.358,5.607,6.138,U.S Dollar,US Gallon,2026-03-21
Iowa,IA,3.327,3.56,4.183,4.686,U.S Dollar,US Gallon,2026-03-21
Idaho,ID,4.085,4.358,4.642,5.198,U.S Dollar,US Gallon,2026-03-21
Illinois,IL,4.141,4.696,5.165,5.099,U.S Dollar,US Gallon,2026-03-21
Indiana,IN,3.816,4.343,4.832,4.989,U.S Dollar,US Gallon,2026-03-21
Kansas,KS,3.26,3.587,3.912,4.472,U.S Dollar,US Gallon,2026-03-21
Kentucky,KY,3.737,4.276,4.706,4.961,U.S Dollar,US Gallon,2026-03-21
Louisiana,LA,3.559,3.988,4.381,4.911,U.S Dollar,US Gallon,2026-03-21
Massachusetts,MA,3.677,4.258,4.638,5.357,U.S Dollar,US Gallon,2026-03-21
Maryland,MD,3.848,4.417,4.74,5.331,U.S Dollar,US Gallon,2026-03-21
Maine,ME,3.759,4.291,4.763,5.468,U.S Dollar,US Gallon,2026-03-21
Michigan,MI,3.924,4.484,5.048,4.919,U.S Dollar,US Gallon,2026-03-21
Minnesota,MN,3.442,3.873,4.36,4.816,U.S Dollar,US Gallon,2026-03-21
Missouri,MO,3.411,3.819,4.121,4.546,U.S Dollar,US Gallon,2026-03-21
Mississippi,MS,3.529,3.954,4.352,4.906,U.S Dollar,US Gallon,2026-03-21
Montana,MT,3.531,3.867,4.188,4.496,U.S Dollar,US Gallon,2026-03-21
North Carolina,NC,3.688,4.138,4.533,5.257,U.S Dollar,US Gallon,2026-03-21
North Dakota,ND,3.38,3.732,4.132,4.53,U.S Dollar,US Gallon,2026-03-21
Nebraska,NE,3.38,3.56,4.024,4.537,U.S Dollar,US Gallon,2026-03-21
New Hampshire,NH,3.659,4.189,4.655,5.351,U.S Dollar,US Gallon,2026-03-21
New Jersey,NJ,3.843,4.337,4.61,5.308,U.S Dollar,US Gallon,2026-03-21
New Mexico,NM,3.826,4.25,4.58,5.006,U.S Dollar,US Gallon,2026-03-21
Nevada,NV,4.714,5.001,5.279,5.441,U.S Dollar,US Gallon,2026-03-21
New York,NY,3.809,4.299,4.684,5.429,U.S Dollar,US Gallon,2026-03-21
Ohio,OH,3.716,4.23,4.74,4.91,U.S Dollar,US Gallon,2026-03-21
Oklahoma,OK,3.257,3.674,3.975,4.413,U.S Dollar,US Gallon,2026-03-21
Oregon,OR,4.821,5.027,5.317,5.758,U.S Dollar,US Gallon,2026-03-21
Pennsylvania,PA,3.919,4.336,4.717,5.556,U.S Dollar,US Gallon,2026-03-21
Rhode Island,RI,3.699,4.364,4.788,5.352,U.S Dollar,US Gallon,2026-03-21
South Carolina,SC,3.63,4.071,4.471,5.188,U.S Dollar,US Gallon,2026-03-21
South Dakota,SD,3.378,3.546,4.04,4.511,U.S Dollar,US Gallon,2026-03-21
Tennessee,TN,3.631,4.091,4.498,5.084,U.S Dollar,US Gallon,2026-03-21
Texas,TX,3.61,4.09,4.469,4.877,U.S Dollar,US Gallon,2026-03-21
Utah,UT,3.911,4.184,4.436,5.218,U.S Dollar,US Gallon,2026-03-21
Virginia,VA,3.802,4.251,4.631,5.225,U.S Dollar,US Gallon,2026-03-21
Vermont,VT,3.797,4.269,4.727,5.505,U.S Dollar,US Gallon,2026-03-21
Washington,WA,5.25,5.489,5.718,6.346,U.S Dollar,US Gallon,2026-03-21
Wisconsin,WI,3.644,4.108,4.721,4.665,U.S Dollar,US Gallon,2026-03-21
West Virginia,WV,3.691,4.098,4.544,5.09,U.S Dollar,US Gallon,2026-03-21
Wyoming,WY,3.712,4.031,4.334,4.808,U.S Dollar,US Gallon,2026-03-21
