State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.655,4.878,5.126,5.946,U.S Dollar,US Gallon,2026-04-10
Alabama,AL,3.879,4.332,4.749,5.475,U.S Dollar,US Gallon,2026-04-10
Arkansas,AR,3.655,4.099,4.454,5.201,U.S Dollar,US Gallon,2026-04-10
Arizona,AZ,4.723,5.116,5.426,6.19,U.S Dollar,US Gallon,2026-04-10
California,CA,5.916,6.164,6.348,7.727,U.S Dollar,US Gallon,2026-04-10
Colorado,CO,3.787,4.18,4.503,5.086,U.S Dollar,US Gallon,2026-04-10
Connecticut,CT,4.104,4.639,5.037,5.944,U.S Dollar,US Gallon,2026-04-10
District of Columbia,DC,4.289,4.886,5.24,5.849,U.S Dollar,US Gallon,2026-04-10
Delaware,DE,4.033,4.629,4.939,5.899,U.S Dollar,US Gallon,2026-04-10
Florida,FL,4.092,4.55,4.883,5.733,U.S Dollar,US Gallon,2026-04-10
Georgia,GA,3.734,4.203,4.621,5.318,U.S Dollar,US Gallon,2026-04-10
Hawaii,HI,5.634,5.88,6.119,7.068,U.S Dollar,US Gallon,2026-04-10
Iowa,IA,3.706,3.862,4.534,5.117,U.S Dollar,US Gallon,2026-04-10
Idaho,ID,4.322,4.626,4.892,5.507,U.S Dollar,US Gallon,2026-04-10
Illinois,IL,4.41,4.995,5.462,5.45,U.S Dollar,US Gallon,2026-04-10
Indiana,IN,4.046,4.589,5.084,5.48,U.S Dollar,US Gallon,2026-04-10
Kansas,KS,3.498,3.816,4.159,4.788,U.S Dollar,US Gallon,2026-04-10
Kentucky,KY,4.065,4.615,5.049,5.403,U.S Dollar,US Gallon,2026-04-10
Louisiana,LA,3.792,4.239,4.628,5.335,U.S Dollar,US Gallon,2026-04-10
Massachusetts,MA,3.978,4.564,4.958,5.894,U.S Dollar,US Gallon,2026-04-10
Maryland,MD,4.162,4.743,5.077,5.942,U.S Dollar,US Gallon,2026-04-10
Maine,ME,4.066,4.613,5.113,5.929,U.S Dollar,US Gallon,2026-04-10
Michigan,MI,4.029,4.633,5.193,5.333,U.S Dollar,US Gallon,2026-04-10
Minnesota,MN,3.751,4.172,4.678,5.13,U.S Dollar,US Gallon,2026-04-10
Missouri,MO,3.676,4.085,4.399,4.912,U.S Dollar,US Gallon,2026-04-10
Mississippi,MS,3.771,4.214,4.614,5.309,U.S Dollar,US Gallon,2026-04-10
Montana,MT,3.91,4.228,4.563,5.058,U.S Dollar,US Gallon,2026-04-10
North Carolina,NC,3.935,4.377,4.777,5.789,U.S Dollar,US Gallon,2026-04-10
North Dakota,ND,3.608,3.98,4.397,4.901,U.S Dollar,US Gallon,2026-04-10
Nebraska,NE,3.642,3.804,4.282,4.93,U.S Dollar,US Gallon,2026-04-10
New Hampshire,NH,3.994,4.533,4.989,5.857,U.S Dollar,US Gallon,2026-04-10
New Jersey,NJ,4.067,4.604,4.871,5.899,U.S Dollar,US Gallon,2026-04-10
New Mexico,NM,4.059,4.495,4.804,5.574,U.S Dollar,US Gallon,2026-04-10
Nevada,NV,5.003,5.337,5.628,6.394,U.S Dollar,US Gallon,2026-04-10
New York,NY,4.145,4.636,5.015,5.97,U.S Dollar,US Gallon,2026-04-10
Ohio,OH,3.912,4.447,4.963,5.423,U.S Dollar,US Gallon,2026-04-10
Oklahoma,OK,3.479,3.904,4.193,4.807,U.S Dollar,US Gallon,2026-04-10
Oregon,OR,5.009,5.231,5.532,6.368,U.S Dollar,US Gallon,2026-04-10
Pennsylvania,PA,4.179,4.614,4.995,6.11,U.S Dollar,US Gallon,2026-04-10
Rhode Island,RI,4.011,4.69,5.111,5.842,U.S Dollar,US Gallon,2026-04-10
South Carolina,SC,3.872,4.318,4.719,5.685,U.S Dollar,US Gallon,2026-04-10
South Dakota,SD,3.694,3.854,4.334,4.876,U.S Dollar,US Gallon,2026-04-10
Tennessee,TN,3.926,4.399,4.798,5.491,U.S Dollar,US Gallon,2026-04-10
Texas,TX,3.851,4.334,4.706,5.367,U.S Dollar,US Gallon,2026-04-10
Utah,UT,4.243,4.534,4.772,5.381,U.S Dollar,US Gallon,2026-04-10
Virginia,VA,4.046,4.514,4.886,5.801,U.S Dollar,US Gallon,2026-04-10
Vermont,VT,4.132,4.599,5.054,5.895,U.S Dollar,US Gallon,2026-04-10
Washington,WA,5.401,5.681,5.917,6.963,U.S Dollar,US Gallon,2026-04-10
Wisconsin,WI,3.82,4.321,4.917,5.022,U.S Dollar,US Gallon,2026-04-10
West Virginia,WV,3.972,4.407,4.859,5.575,U.S Dollar,US Gallon,2026-04-10
Wyoming,WY,3.861,4.176,4.466,5.059,U.S Dollar,US Gallon,2026-04-10
