State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.726,4.012,4.224,4.015,U.S Dollar,US Gallon,2025-11-22
Alabama,AL,2.721,3.178,3.571,3.496,U.S Dollar,US Gallon,2025-11-22
Arkansas,AR,2.668,3.151,3.523,3.472,U.S Dollar,US Gallon,2025-11-22
Arizona,AZ,3.362,3.728,4.048,3.699,U.S Dollar,US Gallon,2025-11-22
California,CA,4.611,4.866,5.043,5.163,U.S Dollar,US Gallon,2025-11-22
Colorado,CO,2.708,3.093,3.414,3.574,U.S Dollar,US Gallon,2025-11-22
Connecticut,CT,3.099,3.714,4.087,3.854,U.S Dollar,US Gallon,2025-11-22
District of Columbia,DC,3.217,3.717,4.159,3.905,U.S Dollar,US Gallon,2025-11-22
Delaware,DE,3.045,3.622,3.927,3.828,U.S Dollar,US Gallon,2025-11-22
Florida,FL,3.108,3.576,3.891,3.757,U.S Dollar,US Gallon,2025-11-22
Georgia,GA,2.879,3.35,3.746,3.642,U.S Dollar,US Gallon,2025-11-22
Hawaii,HI,4.462,4.705,4.951,5.261,U.S Dollar,US Gallon,2025-11-22
Iowa,IA,2.798,3.038,3.617,3.687,U.S Dollar,US Gallon,2025-11-22
Idaho,ID,3.28,3.581,3.845,3.798,U.S Dollar,US Gallon,2025-11-22
Illinois,IL,3.269,3.879,4.338,3.926,U.S Dollar,US Gallon,2025-11-22
Indiana,IN,2.923,3.486,3.98,3.976,U.S Dollar,US Gallon,2025-11-22
Kansas,KS,2.705,3.035,3.401,3.616,U.S Dollar,US Gallon,2025-11-22
Kentucky,KY,2.716,3.269,3.694,3.558,U.S Dollar,US Gallon,2025-11-22
Louisiana,LA,2.638,3.095,3.47,3.366,U.S Dollar,US Gallon,2025-11-22
Massachusetts,MA,3.041,3.664,4.026,3.855,U.S Dollar,US Gallon,2025-11-22
Maryland,MD,3.056,3.629,3.922,3.838,U.S Dollar,US Gallon,2025-11-22
Maine,ME,3.039,3.571,4.05,3.96,U.S Dollar,US Gallon,2025-11-22
Michigan,MI,3.132,3.752,4.319,3.936,U.S Dollar,US Gallon,2025-11-22
Minnesota,MN,2.93,3.4,3.841,3.813,U.S Dollar,US Gallon,2025-11-22
Missouri,MO,2.729,3.11,3.433,3.515,U.S Dollar,US Gallon,2025-11-22
Mississippi,MS,2.608,3.076,3.44,3.336,U.S Dollar,US Gallon,2025-11-22
Montana,MT,3.009,3.326,3.637,3.56,U.S Dollar,US Gallon,2025-11-22
North Carolina,NC,2.829,3.292,3.684,3.587,U.S Dollar,US Gallon,2025-11-22
North Dakota,ND,2.807,3.16,3.485,3.711,U.S Dollar,US Gallon,2025-11-22
Nebraska,NE,2.787,2.988,3.492,3.565,U.S Dollar,US Gallon,2025-11-22
New Hampshire,NH,2.961,3.545,3.959,3.838,U.S Dollar,US Gallon,2025-11-22
New Jersey,NJ,3.041,3.617,3.871,3.8,U.S Dollar,US Gallon,2025-11-22
New Mexico,NM,2.872,3.288,3.598,3.667,U.S Dollar,US Gallon,2025-11-22
Nevada,NV,3.816,4.117,4.383,3.991,U.S Dollar,US Gallon,2025-11-22
New York,NY,3.15,3.672,4.05,3.946,U.S Dollar,US Gallon,2025-11-22
Ohio,OH,2.916,3.456,3.97,3.824,U.S Dollar,US Gallon,2025-11-22
Oklahoma,OK,2.542,2.971,3.252,3.42,U.S Dollar,US Gallon,2025-11-22
Oregon,OR,3.814,4.053,4.319,4.341,U.S Dollar,US Gallon,2025-11-22
Pennsylvania,PA,3.28,3.733,4.101,4.12,U.S Dollar,US Gallon,2025-11-22
Rhode Island,RI,3.022,3.763,4.151,3.882,U.S Dollar,US Gallon,2025-11-22
South Carolina,SC,2.766,3.236,3.605,3.486,U.S Dollar,US Gallon,2025-11-22
South Dakota,SD,2.817,2.991,3.471,3.513,U.S Dollar,US Gallon,2025-11-22
Tennessee,TN,2.65,3.125,3.508,3.466,U.S Dollar,US Gallon,2025-11-22
Texas,TX,2.677,3.169,3.53,3.296,U.S Dollar,US Gallon,2025-11-22
Utah,UT,3.157,3.431,3.665,3.755,U.S Dollar,US Gallon,2025-11-22
Virginia,VA,2.933,3.426,3.801,3.71,U.S Dollar,US Gallon,2025-11-22
Vermont,VT,3.145,3.685,4.118,3.897,U.S Dollar,US Gallon,2025-11-22
Washington,WA,4.179,4.47,4.697,4.944,U.S Dollar,US Gallon,2025-11-22
Wisconsin,WI,2.769,3.293,3.796,3.702,U.S Dollar,US Gallon,2025-11-22
West Virginia,WV,2.977,3.404,3.843,3.784,U.S Dollar,US Gallon,2025-11-22
Wyoming,WY,2.863,3.163,3.447,3.658,U.S Dollar,US Gallon,2025-11-22
