State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.862,4.128,4.344,4.07,U.S Dollar,US Gallon,2025-10-21
Alabama,AL,2.686,3.124,3.518,3.37,U.S Dollar,US Gallon,2025-10-21
Arkansas,AR,2.614,3.066,3.434,3.28,U.S Dollar,US Gallon,2025-10-21
Arizona,AZ,3.385,3.761,4.076,3.58,U.S Dollar,US Gallon,2025-10-21
California,CA,4.624,4.862,5.042,5.118,U.S Dollar,US Gallon,2025-10-21
Colorado,CO,2.906,3.3,3.631,3.429,U.S Dollar,US Gallon,2025-10-21
Connecticut,CT,3.054,3.675,4.058,3.749,U.S Dollar,US Gallon,2025-10-21
District of Columbia,DC,3.181,3.717,4.189,3.861,U.S Dollar,US Gallon,2025-10-21
Delaware,DE,2.89,3.489,3.778,3.595,U.S Dollar,US Gallon,2025-10-21
Florida,FL,2.866,3.315,3.642,3.495,U.S Dollar,US Gallon,2025-10-21
Georgia,GA,2.803,3.244,3.642,3.471,U.S Dollar,US Gallon,2025-10-21
Hawaii,HI,4.478,4.729,4.976,5.249,U.S Dollar,US Gallon,2025-10-21
Iowa,IA,2.678,2.987,3.459,3.411,U.S Dollar,US Gallon,2025-10-21
Idaho,ID,3.434,3.732,3.99,3.754,U.S Dollar,US Gallon,2025-10-21
Illinois,IL,3.182,3.791,4.253,3.668,U.S Dollar,US Gallon,2025-10-21
Indiana,IN,2.98,3.563,4.052,3.756,U.S Dollar,US Gallon,2025-10-21
Kansas,KS,2.739,3.079,3.419,3.387,U.S Dollar,US Gallon,2025-10-21
Kentucky,KY,2.666,3.222,3.639,3.336,U.S Dollar,US Gallon,2025-10-21
Louisiana,LA,2.623,3.04,3.422,3.226,U.S Dollar,US Gallon,2025-10-21
Massachusetts,MA,3.011,3.634,4.003,3.812,U.S Dollar,US Gallon,2025-10-21
Maryland,MD,2.968,3.567,3.875,3.63,U.S Dollar,US Gallon,2025-10-21
Maine,ME,3.011,3.547,4.03,3.864,U.S Dollar,US Gallon,2025-10-21
Michigan,MI,2.915,3.543,4.109,3.618,U.S Dollar,US Gallon,2025-10-21
Minnesota,MN,2.845,3.26,3.697,3.535,U.S Dollar,US Gallon,2025-10-21
Missouri,MO,2.684,3.041,3.372,3.313,U.S Dollar,US Gallon,2025-10-21
Mississippi,MS,2.618,3.058,3.42,3.222,U.S Dollar,US Gallon,2025-10-21
Montana,MT,3.069,3.369,3.683,3.54,U.S Dollar,US Gallon,2025-10-21
North Carolina,NC,2.793,3.275,3.662,3.432,U.S Dollar,US Gallon,2025-10-21
North Dakota,ND,2.851,3.173,3.526,3.428,U.S Dollar,US Gallon,2025-10-21
Nebraska,NE,2.785,2.988,3.486,3.302,U.S Dollar,US Gallon,2025-10-21
New Hampshire,NH,2.947,3.55,3.963,3.769,U.S Dollar,US Gallon,2025-10-21
New Jersey,NJ,2.968,3.554,3.816,3.553,U.S Dollar,US Gallon,2025-10-21
New Mexico,NM,2.757,3.145,3.452,3.38,U.S Dollar,US Gallon,2025-10-21
Nevada,NV,3.834,4.137,4.388,3.901,U.S Dollar,US Gallon,2025-10-21
New York,NY,3.128,3.655,4.031,3.874,U.S Dollar,US Gallon,2025-10-21
Ohio,OH,3.022,3.575,4.079,3.579,U.S Dollar,US Gallon,2025-10-21
Oklahoma,OK,2.557,2.968,3.265,3.133,U.S Dollar,US Gallon,2025-10-21
Oregon,OR,4.011,4.263,4.535,4.402,U.S Dollar,US Gallon,2025-10-21
Pennsylvania,PA,3.233,3.694,4.067,3.953,U.S Dollar,US Gallon,2025-10-21
Rhode Island,RI,2.94,3.705,4.096,3.765,U.S Dollar,US Gallon,2025-10-21
South Carolina,SC,2.732,3.196,3.566,3.355,U.S Dollar,US Gallon,2025-10-21
South Dakota,SD,2.83,3.007,3.492,3.301,U.S Dollar,US Gallon,2025-10-21
Tennessee,TN,2.67,3.13,3.523,3.342,U.S Dollar,US Gallon,2025-10-21
Texas,TX,2.595,3.065,3.428,3.101,U.S Dollar,US Gallon,2025-10-21
Utah,UT,3.333,3.605,3.844,3.654,U.S Dollar,US Gallon,2025-10-21
Virginia,VA,2.896,3.38,3.759,3.563,U.S Dollar,US Gallon,2025-10-21
Vermont,VT,3.117,3.662,4.092,3.811,U.S Dollar,US Gallon,2025-10-21
Washington,WA,4.402,4.689,4.929,5.0,U.S Dollar,US Gallon,2025-10-21
Wisconsin,WI,2.708,3.22,3.777,3.382,U.S Dollar,US Gallon,2025-10-21
West Virginia,WV,2.933,3.343,3.772,3.579,U.S Dollar,US Gallon,2025-10-21
Wyoming,WY,2.97,3.24,3.551,3.481,U.S Dollar,US Gallon,2025-10-21
