State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.348,3.561,3.762,3.54,U.S Dollar,US Gallon,2025-02-09
Alabama,AL,2.809,3.252,3.639,3.483,U.S Dollar,US Gallon,2025-02-09
Arkansas,AR,2.802,3.211,3.579,3.307,U.S Dollar,US Gallon,2025-02-09
Arizona,AZ,3.272,3.598,3.918,3.637,U.S Dollar,US Gallon,2025-02-09
California,CA,4.607,4.817,5.0,5.007,U.S Dollar,US Gallon,2025-02-09
Colorado,CO,2.996,3.373,3.699,3.35,U.S Dollar,US Gallon,2025-02-09
Connecticut,CT,3.085,3.701,4.046,3.862,U.S Dollar,US Gallon,2025-02-09
District of Columbia,DC,3.26,3.816,4.261,3.811,U.S Dollar,US Gallon,2025-02-09
Delaware,DE,3.083,3.623,3.918,3.718,U.S Dollar,US Gallon,2025-02-09
Florida,FL,3.171,3.612,3.924,3.618,U.S Dollar,US Gallon,2025-02-09
Georgia,GA,2.949,3.383,3.795,3.641,U.S Dollar,US Gallon,2025-02-09
Hawaii,HI,4.551,4.787,5.014,5.297,U.S Dollar,US Gallon,2025-02-09
Iowa,IA,2.979,3.244,3.728,3.492,U.S Dollar,US Gallon,2025-02-09
Idaho,ID,3.192,3.445,3.684,3.551,U.S Dollar,US Gallon,2025-02-09
Illinois,IL,3.258,3.816,4.267,3.624,U.S Dollar,US Gallon,2025-02-09
Indiana,IN,2.946,3.468,3.96,3.656,U.S Dollar,US Gallon,2025-02-09
Kansas,KS,2.827,3.148,3.459,3.322,U.S Dollar,US Gallon,2025-02-09
Kentucky,KY,2.82,3.341,3.754,3.323,U.S Dollar,US Gallon,2025-02-09
Louisiana,LA,2.77,3.182,3.581,3.364,U.S Dollar,US Gallon,2025-02-09
Massachusetts,MA,3.03,3.622,3.996,3.822,U.S Dollar,US Gallon,2025-02-09
Maryland,MD,3.198,3.765,4.078,3.801,U.S Dollar,US Gallon,2025-02-09
Maine,ME,3.075,3.612,4.065,3.962,U.S Dollar,US Gallon,2025-02-09
Michigan,MI,3.099,3.635,4.185,3.553,U.S Dollar,US Gallon,2025-02-09
Minnesota,MN,3.03,3.391,3.807,3.536,U.S Dollar,US Gallon,2025-02-09
Missouri,MO,2.843,3.192,3.505,3.312,U.S Dollar,US Gallon,2025-02-09
Mississippi,MS,2.677,3.104,3.484,3.315,U.S Dollar,US Gallon,2025-02-09
Montana,MT,3.027,3.305,3.645,3.397,U.S Dollar,US Gallon,2025-02-09
North Carolina,NC,2.893,3.323,3.713,3.555,U.S Dollar,US Gallon,2025-02-09
North Dakota,ND,2.977,3.274,3.592,3.57,U.S Dollar,US Gallon,2025-02-09
Nebraska,NE,2.947,3.155,3.602,3.352,U.S Dollar,US Gallon,2025-02-09
New Hampshire,NH,2.972,3.536,3.952,3.814,U.S Dollar,US Gallon,2025-02-09
New Jersey,NJ,3.045,3.608,3.858,3.756,U.S Dollar,US Gallon,2025-02-09
New Mexico,NM,2.941,3.339,3.645,3.541,U.S Dollar,US Gallon,2025-02-09
Nevada,NV,3.753,4.066,4.32,3.797,U.S Dollar,US Gallon,2025-02-09
New York,NY,3.177,3.692,4.072,3.978,U.S Dollar,US Gallon,2025-02-09
Ohio,OH,3.039,3.568,4.065,3.551,U.S Dollar,US Gallon,2025-02-09
Oklahoma,OK,2.764,3.143,3.443,3.194,U.S Dollar,US Gallon,2025-02-09
Oregon,OR,3.667,3.902,4.131,3.873,U.S Dollar,US Gallon,2025-02-09
Pennsylvania,PA,3.36,3.793,4.149,4.095,U.S Dollar,US Gallon,2025-02-09
Rhode Island,RI,3.004,3.713,4.067,3.816,U.S Dollar,US Gallon,2025-02-09
South Carolina,SC,2.858,3.286,3.661,3.49,U.S Dollar,US Gallon,2025-02-09
South Dakota,SD,2.964,3.14,3.577,3.43,U.S Dollar,US Gallon,2025-02-09
Tennessee,TN,2.761,3.176,3.568,3.408,U.S Dollar,US Gallon,2025-02-09
Texas,TX,2.713,3.16,3.514,3.288,U.S Dollar,US Gallon,2025-02-09
Utah,UT,3.056,3.304,3.523,3.522,U.S Dollar,US Gallon,2025-02-09
Virginia,VA,3.05,3.523,3.891,3.706,U.S Dollar,US Gallon,2025-02-09
Vermont,VT,3.141,3.704,4.122,3.795,U.S Dollar,US Gallon,2025-02-09
Washington,WA,4.036,4.274,4.514,4.387,U.S Dollar,US Gallon,2025-02-09
Wisconsin,WI,2.935,3.433,3.926,3.397,U.S Dollar,US Gallon,2025-02-09
West Virginia,WV,2.975,3.386,3.804,3.594,U.S Dollar,US Gallon,2025-02-09
Wyoming,WY,2.986,3.247,3.541,3.415,U.S Dollar,US Gallon,2025-02-09
