State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.652,3.837,4.042,3.612,U.S Dollar,US Gallon,2025-04-06
Alabama,AL,2.869,3.303,3.696,3.408,U.S Dollar,US Gallon,2025-04-06
Arkansas,AR,2.876,3.285,3.654,3.309,U.S Dollar,US Gallon,2025-04-06
Arizona,AZ,3.418,3.761,4.081,3.578,U.S Dollar,US Gallon,2025-04-06
California,CA,4.951,5.152,5.335,5.043,U.S Dollar,US Gallon,2025-04-06
Colorado,CO,3.125,3.505,3.827,3.398,U.S Dollar,US Gallon,2025-04-06
Connecticut,CT,3.1,3.678,4.035,3.833,U.S Dollar,US Gallon,2025-04-06
District of Columbia,DC,3.255,3.812,4.2,3.858,U.S Dollar,US Gallon,2025-04-06
Delaware,DE,3.155,3.678,3.959,3.701,U.S Dollar,US Gallon,2025-04-06
Florida,FL,3.187,3.631,3.943,3.635,U.S Dollar,US Gallon,2025-04-06
Georgia,GA,3.047,3.49,3.891,3.564,U.S Dollar,US Gallon,2025-04-06
Hawaii,HI,4.523,4.762,5.015,5.259,U.S Dollar,US Gallon,2025-04-06
Iowa,IA,3.107,3.358,3.822,3.404,U.S Dollar,US Gallon,2025-04-06
Idaho,ID,3.371,3.59,3.825,3.549,U.S Dollar,US Gallon,2025-04-06
Illinois,IL,3.504,4.059,4.516,3.617,U.S Dollar,US Gallon,2025-04-06
Indiana,IN,3.274,3.79,4.286,3.663,U.S Dollar,US Gallon,2025-04-06
Kansas,KS,2.884,3.199,3.486,3.331,U.S Dollar,US Gallon,2025-04-06
Kentucky,KY,2.881,3.407,3.822,3.283,U.S Dollar,US Gallon,2025-04-06
Louisiana,LA,2.837,3.267,3.655,3.269,U.S Dollar,US Gallon,2025-04-06
Massachusetts,MA,2.993,3.579,3.938,3.822,U.S Dollar,US Gallon,2025-04-06
Maryland,MD,3.278,3.833,4.141,3.781,U.S Dollar,US Gallon,2025-04-06
Maine,ME,3.027,3.528,3.985,3.916,U.S Dollar,US Gallon,2025-04-06
Michigan,MI,3.228,3.761,4.307,3.542,U.S Dollar,US Gallon,2025-04-06
Minnesota,MN,3.203,3.562,3.978,3.481,U.S Dollar,US Gallon,2025-04-06
Missouri,MO,2.921,3.266,3.574,3.269,U.S Dollar,US Gallon,2025-04-06
Mississippi,MS,2.758,3.192,3.566,3.252,U.S Dollar,US Gallon,2025-04-06
Montana,MT,3.18,3.474,3.795,3.464,U.S Dollar,US Gallon,2025-04-06
North Carolina,NC,2.976,3.407,3.799,3.528,U.S Dollar,US Gallon,2025-04-06
North Dakota,ND,3.112,3.398,3.744,3.452,U.S Dollar,US Gallon,2025-04-06
Nebraska,NE,3.135,3.305,3.755,3.35,U.S Dollar,US Gallon,2025-04-06
New Hampshire,NH,2.9,3.47,3.872,3.784,U.S Dollar,US Gallon,2025-04-06
New Jersey,NJ,3.067,3.621,3.864,3.687,U.S Dollar,US Gallon,2025-04-06
New Mexico,NM,3.049,3.453,3.755,3.434,U.S Dollar,US Gallon,2025-04-06
Nevada,NV,4.012,4.271,4.545,3.865,U.S Dollar,US Gallon,2025-04-06
New York,NY,3.139,3.64,4.024,3.941,U.S Dollar,US Gallon,2025-04-06
Ohio,OH,3.142,3.67,4.172,3.548,U.S Dollar,US Gallon,2025-04-06
Oklahoma,OK,2.798,3.163,3.457,3.189,U.S Dollar,US Gallon,2025-04-06
Oregon,OR,4.008,4.213,4.459,3.938,U.S Dollar,US Gallon,2025-04-06
Pennsylvania,PA,3.406,3.831,4.192,4.059,U.S Dollar,US Gallon,2025-04-06
Rhode Island,RI,2.997,3.699,4.058,3.798,U.S Dollar,US Gallon,2025-04-06
South Carolina,SC,2.861,3.296,3.667,3.384,U.S Dollar,US Gallon,2025-04-06
South Dakota,SD,3.107,3.304,3.758,3.333,U.S Dollar,US Gallon,2025-04-06
Tennessee,TN,2.794,3.212,3.608,3.38,U.S Dollar,US Gallon,2025-04-06
Texas,TX,2.865,3.31,3.664,3.22,U.S Dollar,US Gallon,2025-04-06
Utah,UT,3.234,3.475,3.695,3.438,U.S Dollar,US Gallon,2025-04-06
Virginia,VA,3.079,3.544,3.908,3.61,U.S Dollar,US Gallon,2025-04-06
Vermont,VT,3.15,3.685,4.096,3.821,U.S Dollar,US Gallon,2025-04-06
Washington,WA,4.388,4.61,4.833,4.5,U.S Dollar,US Gallon,2025-04-06
Wisconsin,WI,3.165,3.632,4.146,3.366,U.S Dollar,US Gallon,2025-04-06
West Virginia,WV,3.111,3.547,3.974,3.574,U.S Dollar,US Gallon,2025-04-06
Wyoming,WY,3.181,3.45,3.72,3.477,U.S Dollar,US Gallon,2025-04-06
