State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.769,3.977,4.214,4.066,U.S Dollar,US Gallon,2025-08-21
Alabama,AL,2.756,3.205,3.6,3.437,U.S Dollar,US Gallon,2025-08-21
Arkansas,AR,2.8,3.258,3.631,3.367,U.S Dollar,US Gallon,2025-08-21
Arizona,AZ,3.307,3.68,3.994,3.607,U.S Dollar,US Gallon,2025-08-21
California,CA,4.496,4.726,4.907,5.11,U.S Dollar,US Gallon,2025-08-21
Colorado,CO,3.094,3.493,3.818,3.51,U.S Dollar,US Gallon,2025-08-21
Connecticut,CT,3.101,3.714,4.085,3.761,U.S Dollar,US Gallon,2025-08-21
District of Columbia,DC,3.296,3.805,4.208,3.772,U.S Dollar,US Gallon,2025-08-21
Delaware,DE,3.031,3.604,3.877,3.808,U.S Dollar,US Gallon,2025-08-21
Florida,FL,2.982,3.428,3.758,3.579,U.S Dollar,US Gallon,2025-08-21
Georgia,GA,2.907,3.37,3.772,3.562,U.S Dollar,US Gallon,2025-08-21
Hawaii,HI,4.464,4.711,4.949,5.252,U.S Dollar,US Gallon,2025-08-21
Iowa,IA,2.896,3.146,3.684,3.503,U.S Dollar,US Gallon,2025-08-21
Idaho,ID,3.503,3.789,4.051,3.907,U.S Dollar,US Gallon,2025-08-21
Illinois,IL,3.39,3.968,4.433,3.744,U.S Dollar,US Gallon,2025-08-21
Indiana,IN,3.16,3.71,4.208,3.803,U.S Dollar,US Gallon,2025-08-21
Kansas,KS,2.831,3.151,3.502,3.433,U.S Dollar,US Gallon,2025-08-21
Kentucky,KY,2.919,3.456,3.879,3.418,U.S Dollar,US Gallon,2025-08-21
Louisiana,LA,2.726,3.168,3.546,3.29,U.S Dollar,US Gallon,2025-08-21
Massachusetts,MA,3.054,3.686,4.048,3.851,U.S Dollar,US Gallon,2025-08-21
Maryland,MD,3.096,3.677,3.971,3.831,U.S Dollar,US Gallon,2025-08-21
Maine,ME,3.098,3.648,4.118,3.887,U.S Dollar,US Gallon,2025-08-21
Michigan,MI,3.264,3.814,4.364,3.701,U.S Dollar,US Gallon,2025-08-21
Minnesota,MN,2.926,3.322,3.761,3.58,U.S Dollar,US Gallon,2025-08-21
Missouri,MO,2.836,3.198,3.524,3.418,U.S Dollar,US Gallon,2025-08-21
Mississippi,MS,2.687,3.136,3.494,3.275,U.S Dollar,US Gallon,2025-08-21
Montana,MT,3.233,3.54,3.873,3.634,U.S Dollar,US Gallon,2025-08-21
North Carolina,NC,2.899,3.36,3.746,3.468,U.S Dollar,US Gallon,2025-08-21
North Dakota,ND,2.895,3.238,3.577,3.417,U.S Dollar,US Gallon,2025-08-21
Nebraska,NE,2.938,3.128,3.64,3.393,U.S Dollar,US Gallon,2025-08-21
New Hampshire,NH,3.011,3.6,4.022,3.813,U.S Dollar,US Gallon,2025-08-21
New Jersey,NJ,3.058,3.627,3.868,3.665,U.S Dollar,US Gallon,2025-08-21
New Mexico,NM,2.873,3.269,3.57,3.448,U.S Dollar,US Gallon,2025-08-21
Nevada,NV,3.732,4.039,4.299,3.896,U.S Dollar,US Gallon,2025-08-21
New York,NY,3.157,3.683,4.057,3.909,U.S Dollar,US Gallon,2025-08-21
Ohio,OH,2.975,3.509,4.02,3.661,U.S Dollar,US Gallon,2025-08-21
Oklahoma,OK,2.708,3.098,3.382,3.216,U.S Dollar,US Gallon,2025-08-21
Oregon,OR,3.975,4.211,4.466,4.469,U.S Dollar,US Gallon,2025-08-21
Pennsylvania,PA,3.265,3.724,4.088,4.001,U.S Dollar,US Gallon,2025-08-21
Rhode Island,RI,3.027,3.743,4.129,3.802,U.S Dollar,US Gallon,2025-08-21
South Carolina,SC,2.817,3.278,3.646,3.429,U.S Dollar,US Gallon,2025-08-21
South Dakota,SD,2.967,3.168,3.615,3.366,U.S Dollar,US Gallon,2025-08-21
Tennessee,TN,2.779,3.253,3.645,3.409,U.S Dollar,US Gallon,2025-08-21
Texas,TX,2.745,3.223,3.581,3.198,U.S Dollar,US Gallon,2025-08-21
Utah,UT,3.329,3.601,3.83,3.718,U.S Dollar,US Gallon,2025-08-21
Virginia,VA,3.012,3.51,3.874,3.645,U.S Dollar,US Gallon,2025-08-21
Vermont,VT,3.096,3.668,4.071,3.808,U.S Dollar,US Gallon,2025-08-21
Washington,WA,4.399,4.663,4.895,5.022,U.S Dollar,US Gallon,2025-08-21
Wisconsin,WI,2.892,3.395,3.915,3.485,U.S Dollar,US Gallon,2025-08-21
West Virginia,WV,3.001,3.42,3.863,3.595,U.S Dollar,US Gallon,2025-08-21
Wyoming,WY,3.115,3.387,3.681,3.593,U.S Dollar,US Gallon,2025-08-21
