State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.733,4.02,4.226,4.025,U.S Dollar,US Gallon,2025-11-23
Alabama,AL,2.714,3.158,3.556,3.493,U.S Dollar,US Gallon,2025-11-23
Arkansas,AR,2.658,3.147,3.515,3.475,U.S Dollar,US Gallon,2025-11-23
Arizona,AZ,3.357,3.724,4.041,3.697,U.S Dollar,US Gallon,2025-11-23
California,CA,4.607,4.852,5.036,5.162,U.S Dollar,US Gallon,2025-11-23
Colorado,CO,2.688,3.072,3.393,3.561,U.S Dollar,US Gallon,2025-11-23
Connecticut,CT,3.098,3.708,4.08,3.857,U.S Dollar,US Gallon,2025-11-23
District of Columbia,DC,3.225,3.714,4.159,3.852,U.S Dollar,US Gallon,2025-11-23
Delaware,DE,3.024,3.62,3.913,3.824,U.S Dollar,US Gallon,2025-11-23
Florida,FL,3.102,3.568,3.881,3.758,U.S Dollar,US Gallon,2025-11-23
Georgia,GA,2.875,3.337,3.735,3.639,U.S Dollar,US Gallon,2025-11-23
Hawaii,HI,4.449,4.647,4.896,5.24,U.S Dollar,US Gallon,2025-11-23
Iowa,IA,2.779,3.061,3.6,3.686,U.S Dollar,US Gallon,2025-11-23
Idaho,ID,3.277,3.572,3.845,3.793,U.S Dollar,US Gallon,2025-11-23
Illinois,IL,3.258,3.868,4.321,3.925,U.S Dollar,US Gallon,2025-11-23
Indiana,IN,2.906,3.467,3.957,3.974,U.S Dollar,US Gallon,2025-11-23
Kansas,KS,2.704,3.034,3.395,3.623,U.S Dollar,US Gallon,2025-11-23
Kentucky,KY,2.706,3.256,3.678,3.556,U.S Dollar,US Gallon,2025-11-23
Louisiana,LA,2.632,3.076,3.459,3.363,U.S Dollar,US Gallon,2025-11-23
Massachusetts,MA,3.041,3.655,4.017,3.857,U.S Dollar,US Gallon,2025-11-23
Maryland,MD,3.042,3.62,3.901,3.834,U.S Dollar,US Gallon,2025-11-23
Maine,ME,3.039,3.567,4.043,3.968,U.S Dollar,US Gallon,2025-11-23
Michigan,MI,3.113,3.733,4.304,3.928,U.S Dollar,US Gallon,2025-11-23
Minnesota,MN,2.918,3.394,3.838,3.808,U.S Dollar,US Gallon,2025-11-23
Missouri,MO,2.725,3.104,3.427,3.517,U.S Dollar,US Gallon,2025-11-23
Mississippi,MS,2.602,3.057,3.421,3.33,U.S Dollar,US Gallon,2025-11-23
Montana,MT,3.01,3.311,3.638,3.556,U.S Dollar,US Gallon,2025-11-23
North Carolina,NC,2.814,3.273,3.667,3.591,U.S Dollar,US Gallon,2025-11-23
North Dakota,ND,2.8,3.144,3.483,3.702,U.S Dollar,US Gallon,2025-11-23
Nebraska,NE,2.779,2.99,3.505,3.56,U.S Dollar,US Gallon,2025-11-23
New Hampshire,NH,2.96,3.545,3.963,3.839,U.S Dollar,US Gallon,2025-11-23
New Jersey,NJ,3.038,3.614,3.871,3.803,U.S Dollar,US Gallon,2025-11-23
New Mexico,NM,2.859,3.262,3.582,3.659,U.S Dollar,US Gallon,2025-11-23
Nevada,NV,3.805,4.096,4.374,3.986,U.S Dollar,US Gallon,2025-11-23
New York,NY,3.149,3.669,4.045,3.944,U.S Dollar,US Gallon,2025-11-23
Ohio,OH,2.885,3.417,3.93,3.82,U.S Dollar,US Gallon,2025-11-23
Oklahoma,OK,2.534,2.953,3.235,3.417,U.S Dollar,US Gallon,2025-11-23
Oregon,OR,3.813,4.044,4.314,4.34,U.S Dollar,US Gallon,2025-11-23
Pennsylvania,PA,3.275,3.725,4.091,4.123,U.S Dollar,US Gallon,2025-11-23
Rhode Island,RI,3.02,3.778,4.132,3.878,U.S Dollar,US Gallon,2025-11-23
South Carolina,SC,2.755,3.216,3.594,3.48,U.S Dollar,US Gallon,2025-11-23
South Dakota,SD,2.808,2.985,3.473,3.509,U.S Dollar,US Gallon,2025-11-23
Tennessee,TN,2.644,3.114,3.494,3.465,U.S Dollar,US Gallon,2025-11-23
Texas,TX,2.665,3.147,3.51,3.289,U.S Dollar,US Gallon,2025-11-23
Utah,UT,3.145,3.416,3.649,3.742,U.S Dollar,US Gallon,2025-11-23
Virginia,VA,2.925,3.414,3.79,3.715,U.S Dollar,US Gallon,2025-11-23
Vermont,VT,3.141,3.701,4.119,3.895,U.S Dollar,US Gallon,2025-11-23
Washington,WA,4.183,4.459,4.691,4.947,U.S Dollar,US Gallon,2025-11-23
Wisconsin,WI,2.757,3.285,3.778,3.694,U.S Dollar,US Gallon,2025-11-23
West Virginia,WV,2.972,3.388,3.837,3.79,U.S Dollar,US Gallon,2025-11-23
Wyoming,WY,2.859,3.138,3.431,3.641,U.S Dollar,US Gallon,2025-11-23
