State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.636,3.849,4.093,3.662,U.S Dollar,US Gallon,2024-10-18
Alabama,AL,2.875,3.31,3.698,3.403,U.S Dollar,US Gallon,2024-10-18
Arkansas,AR,2.857,3.273,3.653,3.324,U.S Dollar,US Gallon,2024-10-18
Arizona,AZ,3.319,3.64,3.969,3.559,U.S Dollar,US Gallon,2024-10-18
California,CA,4.653,4.88,5.051,4.951,U.S Dollar,US Gallon,2024-10-18
Colorado,CO,3.222,3.598,3.921,3.508,U.S Dollar,US Gallon,2024-10-18
Connecticut,CT,3.096,3.711,4.063,3.702,U.S Dollar,US Gallon,2024-10-18
District of Columbia,DC,3.292,3.874,4.257,3.815,U.S Dollar,US Gallon,2024-10-18
Delaware,DE,3.092,3.629,3.935,3.508,U.S Dollar,US Gallon,2024-10-18
Florida,FL,3.095,3.527,3.862,3.448,U.S Dollar,US Gallon,2024-10-18
Georgia,GA,2.854,3.284,3.677,3.389,U.S Dollar,US Gallon,2024-10-18
Hawaii,HI,4.595,4.825,5.075,5.382,U.S Dollar,US Gallon,2024-10-18
Iowa,IA,3.01,3.3,3.772,3.444,U.S Dollar,US Gallon,2024-10-18
Idaho,ID,3.418,3.671,3.916,3.64,U.S Dollar,US Gallon,2024-10-18
Illinois,IL,3.431,4.024,4.461,3.708,U.S Dollar,US Gallon,2024-10-18
Indiana,IN,3.126,3.678,4.178,3.735,U.S Dollar,US Gallon,2024-10-18
Kansas,KS,2.832,3.145,3.444,3.312,U.S Dollar,US Gallon,2024-10-18
Kentucky,KY,2.885,3.411,3.828,3.381,U.S Dollar,US Gallon,2024-10-18
Louisiana,LA,2.821,3.258,3.635,3.286,U.S Dollar,US Gallon,2024-10-18
Massachusetts,MA,3.075,3.662,4.024,3.737,U.S Dollar,US Gallon,2024-10-18
Maryland,MD,3.173,3.777,4.094,3.605,U.S Dollar,US Gallon,2024-10-18
Maine,ME,3.102,3.634,4.085,3.792,U.S Dollar,US Gallon,2024-10-18
Michigan,MI,3.31,3.879,4.436,3.706,U.S Dollar,US Gallon,2024-10-18
Minnesota,MN,3.103,3.524,3.926,3.507,U.S Dollar,US Gallon,2024-10-18
Missouri,MO,2.855,3.196,3.507,3.273,U.S Dollar,US Gallon,2024-10-18
Mississippi,MS,2.745,3.168,3.536,3.218,U.S Dollar,US Gallon,2024-10-18
Montana,MT,3.221,3.511,3.817,3.613,U.S Dollar,US Gallon,2024-10-18
North Carolina,NC,2.983,3.424,3.809,3.486,U.S Dollar,US Gallon,2024-10-18
North Dakota,ND,3.098,3.417,3.737,3.527,U.S Dollar,US Gallon,2024-10-18
Nebraska,NE,3.04,3.264,3.715,3.35,U.S Dollar,US Gallon,2024-10-18
New Hampshire,NH,3.036,3.591,4.018,3.733,U.S Dollar,US Gallon,2024-10-18
New Jersey,NJ,2.979,3.583,3.838,3.524,U.S Dollar,US Gallon,2024-10-18
New Mexico,NM,2.984,3.365,3.67,3.384,U.S Dollar,US Gallon,2024-10-18
Nevada,NV,3.903,4.191,4.425,3.791,U.S Dollar,US Gallon,2024-10-18
New York,NY,3.233,3.751,4.128,3.942,U.S Dollar,US Gallon,2024-10-18
Ohio,OH,3.03,3.589,4.111,3.658,U.S Dollar,US Gallon,2024-10-18
Oklahoma,OK,2.784,3.136,3.398,3.189,U.S Dollar,US Gallon,2024-10-18
Oregon,OR,3.676,3.904,4.15,3.939,U.S Dollar,US Gallon,2024-10-18
Pennsylvania,PA,3.352,3.793,4.149,4.04,U.S Dollar,US Gallon,2024-10-18
Rhode Island,RI,3.006,3.684,4.029,3.735,U.S Dollar,US Gallon,2024-10-18
South Carolina,SC,2.923,3.361,3.726,3.362,U.S Dollar,US Gallon,2024-10-18
South Dakota,SD,3.078,3.284,3.701,3.322,U.S Dollar,US Gallon,2024-10-18
Tennessee,TN,2.819,3.241,3.621,3.354,U.S Dollar,US Gallon,2024-10-18
Texas,TX,2.789,3.24,3.592,3.141,U.S Dollar,US Gallon,2024-10-18
Utah,UT,3.471,3.724,3.942,3.643,U.S Dollar,US Gallon,2024-10-18
Virginia,VA,3.103,3.573,3.945,3.563,U.S Dollar,US Gallon,2024-10-18
Vermont,VT,3.187,3.75,4.149,3.613,U.S Dollar,US Gallon,2024-10-18
Washington,WA,4.072,4.332,4.564,4.413,U.S Dollar,US Gallon,2024-10-18
Wisconsin,WI,2.989,3.498,3.987,3.423,U.S Dollar,US Gallon,2024-10-18
West Virginia,WV,3.111,3.538,3.977,3.642,U.S Dollar,US Gallon,2024-10-18
Wyoming,WY,3.229,3.484,3.784,3.571,U.S Dollar,US Gallon,2024-10-18
