State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.623,4.852,5.082,5.819,U.S Dollar,US Gallon,2026-04-07
Alabama,AL,3.858,4.298,4.715,5.439,U.S Dollar,US Gallon,2026-04-07
Arkansas,AR,3.628,4.061,4.413,5.139,U.S Dollar,US Gallon,2026-04-07
Arizona,AZ,4.749,5.126,5.444,6.203,U.S Dollar,US Gallon,2026-04-07
California,CA,5.93,6.168,6.354,7.728,U.S Dollar,US Gallon,2026-04-07
Colorado,CO,3.809,4.203,4.527,5.122,U.S Dollar,US Gallon,2026-04-07
Connecticut,CT,4.096,4.605,5.006,5.937,U.S Dollar,US Gallon,2026-04-07
District of Columbia,DC,4.289,4.837,5.245,5.84,U.S Dollar,US Gallon,2026-04-07
Delaware,DE,3.983,4.529,4.83,5.879,U.S Dollar,US Gallon,2026-04-07
Florida,FL,4.181,4.626,4.959,5.802,U.S Dollar,US Gallon,2026-04-07
Georgia,GA,3.733,4.2,4.61,5.308,U.S Dollar,US Gallon,2026-04-07
Hawaii,HI,5.604,5.872,6.082,6.985,U.S Dollar,US Gallon,2026-04-07
Iowa,IA,3.484,3.702,4.341,5.098,U.S Dollar,US Gallon,2026-04-07
Idaho,ID,4.3,4.585,4.862,5.511,U.S Dollar,US Gallon,2026-04-07
Illinois,IL,4.362,4.931,5.402,5.291,U.S Dollar,US Gallon,2026-04-07
Indiana,IN,4.053,4.577,5.069,5.378,U.S Dollar,US Gallon,2026-04-07
Kansas,KS,3.39,3.709,4.029,4.725,U.S Dollar,US Gallon,2026-04-07
Kentucky,KY,3.974,4.539,4.961,5.255,U.S Dollar,US Gallon,2026-04-07
Louisiana,LA,3.796,4.224,4.609,5.316,U.S Dollar,US Gallon,2026-04-07
Massachusetts,MA,3.956,4.51,4.909,5.872,U.S Dollar,US Gallon,2026-04-07
Maryland,MD,4.168,4.712,5.048,5.953,U.S Dollar,US Gallon,2026-04-07
Maine,ME,4.031,4.589,5.069,5.897,U.S Dollar,US Gallon,2026-04-07
Michigan,MI,4.01,4.564,5.119,5.21,U.S Dollar,US Gallon,2026-04-07
Minnesota,MN,3.585,4.029,4.518,5.096,U.S Dollar,US Gallon,2026-04-07
Missouri,MO,3.568,3.997,4.302,4.858,U.S Dollar,US Gallon,2026-04-07
Mississippi,MS,3.764,4.191,4.581,5.288,U.S Dollar,US Gallon,2026-04-07
Montana,MT,3.842,4.152,4.51,4.963,U.S Dollar,US Gallon,2026-04-07
North Carolina,NC,3.928,4.366,4.761,5.813,U.S Dollar,US Gallon,2026-04-07
North Dakota,ND,3.484,3.848,4.296,4.771,U.S Dollar,US Gallon,2026-04-07
Nebraska,NE,3.538,3.706,4.176,4.909,U.S Dollar,US Gallon,2026-04-07
New Hampshire,NH,3.97,4.51,4.973,5.827,U.S Dollar,US Gallon,2026-04-07
New Jersey,NJ,4.091,4.613,4.876,5.905,U.S Dollar,US Gallon,2026-04-07
New Mexico,NM,4.025,4.459,4.778,5.484,U.S Dollar,US Gallon,2026-04-07
Nevada,NV,5.009,5.317,5.612,6.401,U.S Dollar,US Gallon,2026-04-07
New York,NY,4.102,4.599,4.979,5.942,U.S Dollar,US Gallon,2026-04-07
Ohio,OH,3.864,4.392,4.905,5.318,U.S Dollar,US Gallon,2026-04-07
Oklahoma,OK,3.347,3.753,4.037,4.636,U.S Dollar,US Gallon,2026-04-07
Oregon,OR,5.002,5.231,5.508,6.284,U.S Dollar,US Gallon,2026-04-07
Pennsylvania,PA,4.185,4.618,4.995,6.105,U.S Dollar,US Gallon,2026-04-07
Rhode Island,RI,4.013,4.674,5.09,5.851,U.S Dollar,US Gallon,2026-04-07
South Carolina,SC,3.827,4.259,4.658,5.6,U.S Dollar,US Gallon,2026-04-07
South Dakota,SD,3.586,3.746,4.294,4.793,U.S Dollar,US Gallon,2026-04-07
Tennessee,TN,3.887,4.367,4.761,5.459,U.S Dollar,US Gallon,2026-04-07
Texas,TX,3.844,4.324,4.697,5.286,U.S Dollar,US Gallon,2026-04-07
Utah,UT,4.239,4.52,4.775,5.428,U.S Dollar,US Gallon,2026-04-07
Virginia,VA,4.073,4.527,4.91,5.805,U.S Dollar,US Gallon,2026-04-07
Vermont,VT,4.112,4.574,5.029,5.918,U.S Dollar,US Gallon,2026-04-07
Washington,WA,5.392,5.634,5.881,6.854,U.S Dollar,US Gallon,2026-04-07
Wisconsin,WI,3.816,4.307,4.905,4.969,U.S Dollar,US Gallon,2026-04-07
West Virginia,WV,3.99,4.425,4.857,5.563,U.S Dollar,US Gallon,2026-04-07
Wyoming,WY,3.858,4.169,4.472,5.04,U.S Dollar,US Gallon,2026-04-07
