State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.633,3.824,4.049,3.627,U.S Dollar,US Gallon,2025-05-20
Alabama,AL,2.752,3.188,3.581,3.3,U.S Dollar,US Gallon,2025-05-20
Arkansas,AR,2.804,3.25,3.596,3.222,U.S Dollar,US Gallon,2025-05-20
Arizona,AZ,3.388,3.737,4.05,3.456,U.S Dollar,US Gallon,2025-05-20
California,CA,4.895,5.11,5.285,5.091,U.S Dollar,US Gallon,2025-05-20
Colorado,CO,3.161,3.557,3.879,3.403,U.S Dollar,US Gallon,2025-05-20
Connecticut,CT,3.111,3.694,4.053,3.752,U.S Dollar,US Gallon,2025-05-20
District of Columbia,DC,3.196,3.721,4.182,3.727,U.S Dollar,US Gallon,2025-05-20
Delaware,DE,2.979,3.536,3.833,3.552,U.S Dollar,US Gallon,2025-05-20
Florida,FL,3.013,3.448,3.765,3.354,U.S Dollar,US Gallon,2025-05-20
Georgia,GA,2.917,3.354,3.757,3.449,U.S Dollar,US Gallon,2025-05-20
Hawaii,HI,4.483,4.739,4.989,5.272,U.S Dollar,US Gallon,2025-05-20
Iowa,IA,2.934,3.214,3.697,3.351,U.S Dollar,US Gallon,2025-05-20
Idaho,ID,3.307,3.551,3.792,3.502,U.S Dollar,US Gallon,2025-05-20
Illinois,IL,3.408,3.974,4.436,3.53,U.S Dollar,US Gallon,2025-05-20
Indiana,IN,3.147,3.684,4.182,3.559,U.S Dollar,US Gallon,2025-05-20
Kansas,KS,2.874,3.211,3.538,3.269,U.S Dollar,US Gallon,2025-05-20
Kentucky,KY,2.863,3.394,3.817,3.227,U.S Dollar,US Gallon,2025-05-20
Louisiana,LA,2.72,3.146,3.533,3.153,U.S Dollar,US Gallon,2025-05-20
Massachusetts,MA,3.003,3.585,3.955,3.764,U.S Dollar,US Gallon,2025-05-20
Maryland,MD,3.091,3.683,4.012,3.623,U.S Dollar,US Gallon,2025-05-20
Maine,ME,3.024,3.577,4.048,3.817,U.S Dollar,US Gallon,2025-05-20
Michigan,MI,3.142,3.713,4.266,3.471,U.S Dollar,US Gallon,2025-05-20
Minnesota,MN,3.011,3.408,3.849,3.423,U.S Dollar,US Gallon,2025-05-20
Missouri,MO,2.865,3.228,3.541,3.209,U.S Dollar,US Gallon,2025-05-20
Mississippi,MS,2.665,3.108,3.462,3.146,U.S Dollar,US Gallon,2025-05-20
Montana,MT,3.176,3.496,3.799,3.455,U.S Dollar,US Gallon,2025-05-20
North Carolina,NC,2.872,3.33,3.718,3.381,U.S Dollar,US Gallon,2025-05-20
North Dakota,ND,2.935,3.281,3.712,3.338,U.S Dollar,US Gallon,2025-05-20
Nebraska,NE,2.988,3.171,3.712,3.314,U.S Dollar,US Gallon,2025-05-20
New Hampshire,NH,2.899,3.48,3.889,3.7,U.S Dollar,US Gallon,2025-05-20
New Jersey,NJ,3.026,3.592,3.832,3.544,U.S Dollar,US Gallon,2025-05-20
New Mexico,NM,2.972,3.376,3.68,3.317,U.S Dollar,US Gallon,2025-05-20
Nevada,NV,3.951,4.235,4.511,3.764,U.S Dollar,US Gallon,2025-05-20
New York,NY,3.13,3.64,4.021,3.88,U.S Dollar,US Gallon,2025-05-20
Ohio,OH,3.009,3.545,4.051,3.478,U.S Dollar,US Gallon,2025-05-20
Oklahoma,OK,2.795,3.2,3.495,3.115,U.S Dollar,US Gallon,2025-05-20
Oregon,OR,3.966,4.181,4.432,4.034,U.S Dollar,US Gallon,2025-05-20
Pennsylvania,PA,3.309,3.754,4.115,3.961,U.S Dollar,US Gallon,2025-05-20
Rhode Island,RI,3.006,3.709,4.084,3.758,U.S Dollar,US Gallon,2025-05-20
South Carolina,SC,2.803,3.251,3.618,3.253,U.S Dollar,US Gallon,2025-05-20
South Dakota,SD,3.004,3.206,3.69,3.25,U.S Dollar,US Gallon,2025-05-20
Tennessee,TN,2.758,3.208,3.605,3.267,U.S Dollar,US Gallon,2025-05-20
Texas,TX,2.795,3.252,3.609,3.103,U.S Dollar,US Gallon,2025-05-20
Utah,UT,3.303,3.563,3.8,3.432,U.S Dollar,US Gallon,2025-05-20
Virginia,VA,2.98,3.449,3.827,3.511,U.S Dollar,US Gallon,2025-05-20
Vermont,VT,3.08,3.64,4.071,3.774,U.S Dollar,US Gallon,2025-05-20
Washington,WA,4.352,4.609,4.836,4.57,U.S Dollar,US Gallon,2025-05-20
Wisconsin,WI,2.973,3.475,3.98,3.271,U.S Dollar,US Gallon,2025-05-20
West Virginia,WV,2.996,3.424,3.849,3.5,U.S Dollar,US Gallon,2025-05-20
Wyoming,WY,3.159,3.443,3.741,3.431,U.S Dollar,US Gallon,2025-05-20
