State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.721,3.933,4.161,3.723,U.S Dollar,US Gallon,2024-09-14
Alabama,AL,2.793,3.235,3.623,3.385,U.S Dollar,US Gallon,2024-09-14
Arkansas,AR,2.86,3.273,3.643,3.313,U.S Dollar,US Gallon,2024-09-14
Arizona,AZ,3.405,3.725,4.048,3.657,U.S Dollar,US Gallon,2024-09-14
California,CA,4.769,4.974,5.149,4.968,U.S Dollar,US Gallon,2024-09-14
Colorado,CO,3.432,3.825,4.147,3.508,U.S Dollar,US Gallon,2024-09-14
Connecticut,CT,3.211,3.85,4.202,3.773,U.S Dollar,US Gallon,2024-09-14
District of Columbia,DC,3.43,4.021,4.397,3.992,U.S Dollar,US Gallon,2024-09-14
Delaware,DE,2.991,3.557,3.863,3.311,U.S Dollar,US Gallon,2024-09-14
Florida,FL,3.127,3.579,3.912,3.493,U.S Dollar,US Gallon,2024-09-14
Georgia,GA,2.98,3.428,3.825,3.554,U.S Dollar,US Gallon,2024-09-14
Hawaii,HI,4.635,4.856,5.112,5.439,U.S Dollar,US Gallon,2024-09-14
Iowa,IA,2.998,3.312,3.743,3.359,U.S Dollar,US Gallon,2024-09-14
Idaho,ID,3.584,3.846,4.081,3.648,U.S Dollar,US Gallon,2024-09-14
Illinois,IL,3.455,4.036,4.47,3.704,U.S Dollar,US Gallon,2024-09-14
Indiana,IN,3.105,3.662,4.158,3.712,U.S Dollar,US Gallon,2024-09-14
Kansas,KS,2.939,3.256,3.563,3.328,U.S Dollar,US Gallon,2024-09-14
Kentucky,KY,2.832,3.36,3.779,3.374,U.S Dollar,US Gallon,2024-09-14
Louisiana,LA,2.841,3.26,3.635,3.299,U.S Dollar,US Gallon,2024-09-14
Massachusetts,MA,3.213,3.803,4.157,3.847,U.S Dollar,US Gallon,2024-09-14
Maryland,MD,3.095,3.699,4.017,3.48,U.S Dollar,US Gallon,2024-09-14
Maine,ME,3.233,3.764,4.226,3.878,U.S Dollar,US Gallon,2024-09-14
Michigan,MI,3.257,3.827,4.386,3.692,U.S Dollar,US Gallon,2024-09-14
Minnesota,MN,3.06,3.455,3.871,3.495,U.S Dollar,US Gallon,2024-09-14
Missouri,MO,2.913,3.253,3.561,3.264,U.S Dollar,US Gallon,2024-09-14
Mississippi,MS,2.749,3.167,3.53,3.25,U.S Dollar,US Gallon,2024-09-14
Montana,MT,3.368,3.693,3.999,3.677,U.S Dollar,US Gallon,2024-09-14
North Carolina,NC,2.934,3.382,3.772,3.533,U.S Dollar,US Gallon,2024-09-14
North Dakota,ND,3.169,3.49,3.809,3.528,U.S Dollar,US Gallon,2024-09-14
Nebraska,NE,3.086,3.296,3.715,3.336,U.S Dollar,US Gallon,2024-09-14
New Hampshire,NH,3.144,3.707,4.129,3.833,U.S Dollar,US Gallon,2024-09-14
New Jersey,NJ,3.106,3.719,3.981,3.49,U.S Dollar,US Gallon,2024-09-14
New Mexico,NM,3.127,3.526,3.824,3.459,U.S Dollar,US Gallon,2024-09-14
Nevada,NV,4.003,4.257,4.494,3.763,U.S Dollar,US Gallon,2024-09-14
New York,NY,3.37,3.892,4.278,4.062,U.S Dollar,US Gallon,2024-09-14
Ohio,OH,2.942,3.494,4.011,3.63,U.S Dollar,US Gallon,2024-09-14
Oklahoma,OK,2.827,3.183,3.442,3.135,U.S Dollar,US Gallon,2024-09-14
Oregon,OR,3.754,3.979,4.201,3.934,U.S Dollar,US Gallon,2024-09-14
Pennsylvania,PA,3.361,3.808,4.158,4.051,U.S Dollar,US Gallon,2024-09-14
Rhode Island,RI,3.085,3.754,4.104,3.827,U.S Dollar,US Gallon,2024-09-14
South Carolina,SC,2.762,3.199,3.561,3.325,U.S Dollar,US Gallon,2024-09-14
South Dakota,SD,3.135,3.338,3.734,3.323,U.S Dollar,US Gallon,2024-09-14
Tennessee,TN,2.758,3.163,3.549,3.355,U.S Dollar,US Gallon,2024-09-14
Texas,TX,2.759,3.199,3.548,3.108,U.S Dollar,US Gallon,2024-09-14
Utah,UT,3.626,3.879,4.095,3.561,U.S Dollar,US Gallon,2024-09-14
Virginia,VA,3.062,3.543,3.912,3.578,U.S Dollar,US Gallon,2024-09-14
Vermont,VT,3.284,3.866,4.246,3.701,U.S Dollar,US Gallon,2024-09-14
Washington,WA,4.152,4.415,4.635,4.429,U.S Dollar,US Gallon,2024-09-14
Wisconsin,WI,2.997,3.499,3.992,3.406,U.S Dollar,US Gallon,2024-09-14
West Virginia,WV,3.114,3.52,3.957,3.648,U.S Dollar,US Gallon,2024-09-14
Wyoming,WY,3.323,3.565,3.852,3.577,U.S Dollar,US Gallon,2024-09-14
