State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.715,3.963,4.194,3.991,U.S Dollar,US Gallon,2025-11-26
Alabama,AL,2.696,3.156,3.545,3.482,U.S Dollar,US Gallon,2025-11-26
Arkansas,AR,2.622,3.099,3.465,3.453,U.S Dollar,US Gallon,2025-11-26
Arizona,AZ,3.336,3.703,4.023,3.684,U.S Dollar,US Gallon,2025-11-26
California,CA,4.578,4.828,5.002,5.147,U.S Dollar,US Gallon,2025-11-26
Colorado,CO,2.634,3.014,3.334,3.521,U.S Dollar,US Gallon,2025-11-26
Connecticut,CT,3.088,3.709,4.074,3.858,U.S Dollar,US Gallon,2025-11-26
District of Columbia,DC,3.205,3.712,4.179,3.853,U.S Dollar,US Gallon,2025-11-26
Delaware,DE,2.98,3.552,3.842,3.798,U.S Dollar,US Gallon,2025-11-26
Florida,FL,3.063,3.533,3.849,3.742,U.S Dollar,US Gallon,2025-11-26
Georgia,GA,2.853,3.314,3.716,3.633,U.S Dollar,US Gallon,2025-11-26
Hawaii,HI,4.455,4.658,4.923,5.222,U.S Dollar,US Gallon,2025-11-26
Iowa,IA,2.725,2.977,3.542,3.658,U.S Dollar,US Gallon,2025-11-26
Idaho,ID,3.268,3.562,3.827,3.78,U.S Dollar,US Gallon,2025-11-26
Illinois,IL,3.209,3.818,4.274,3.901,U.S Dollar,US Gallon,2025-11-26
Indiana,IN,2.845,3.405,3.899,3.942,U.S Dollar,US Gallon,2025-11-26
Kansas,KS,2.691,3.036,3.381,3.582,U.S Dollar,US Gallon,2025-11-26
Kentucky,KY,2.668,3.224,3.642,3.537,U.S Dollar,US Gallon,2025-11-26
Louisiana,LA,2.619,3.081,3.459,3.359,U.S Dollar,US Gallon,2025-11-26
Massachusetts,MA,3.042,3.659,4.024,3.863,U.S Dollar,US Gallon,2025-11-26
Maryland,MD,3.018,3.586,3.876,3.817,U.S Dollar,US Gallon,2025-11-26
Maine,ME,3.033,3.573,4.04,3.978,U.S Dollar,US Gallon,2025-11-26
Michigan,MI,3.035,3.661,4.225,3.878,U.S Dollar,US Gallon,2025-11-26
Minnesota,MN,2.915,3.402,3.86,3.803,U.S Dollar,US Gallon,2025-11-26
Missouri,MO,2.703,3.092,3.404,3.493,U.S Dollar,US Gallon,2025-11-26
Mississippi,MS,2.597,3.049,3.421,3.333,U.S Dollar,US Gallon,2025-11-26
Montana,MT,2.986,3.298,3.624,3.555,U.S Dollar,US Gallon,2025-11-26
North Carolina,NC,2.81,3.285,3.672,3.554,U.S Dollar,US Gallon,2025-11-26
North Dakota,ND,2.772,3.122,3.464,3.729,U.S Dollar,US Gallon,2025-11-26
Nebraska,NE,2.76,2.98,3.427,3.551,U.S Dollar,US Gallon,2025-11-26
New Hampshire,NH,2.956,3.551,3.97,3.84,U.S Dollar,US Gallon,2025-11-26
New Jersey,NJ,3.029,3.614,3.867,3.794,U.S Dollar,US Gallon,2025-11-26
New Mexico,NM,2.787,3.195,3.503,3.621,U.S Dollar,US Gallon,2025-11-26
Nevada,NV,3.762,4.063,4.323,3.958,U.S Dollar,US Gallon,2025-11-26
New York,NY,3.145,3.67,4.047,3.942,U.S Dollar,US Gallon,2025-11-26
Ohio,OH,2.789,3.321,3.836,3.788,U.S Dollar,US Gallon,2025-11-26
Oklahoma,OK,2.491,2.915,3.198,3.38,U.S Dollar,US Gallon,2025-11-26
Oregon,OR,3.81,4.063,4.337,4.335,U.S Dollar,US Gallon,2025-11-26
Pennsylvania,PA,3.256,3.71,4.077,4.108,U.S Dollar,US Gallon,2025-11-26
Rhode Island,RI,3.018,3.778,4.154,3.866,U.S Dollar,US Gallon,2025-11-26
South Carolina,SC,2.712,3.169,3.544,3.463,U.S Dollar,US Gallon,2025-11-26
South Dakota,SD,2.774,2.956,3.429,3.533,U.S Dollar,US Gallon,2025-11-26
Tennessee,TN,2.652,3.127,3.514,3.457,U.S Dollar,US Gallon,2025-11-26
Texas,TX,2.638,3.129,3.488,3.279,U.S Dollar,US Gallon,2025-11-26
Utah,UT,3.14,3.42,3.65,3.753,U.S Dollar,US Gallon,2025-11-26
Virginia,VA,2.889,3.38,3.76,3.7,U.S Dollar,US Gallon,2025-11-26
Vermont,VT,3.135,3.677,4.108,3.898,U.S Dollar,US Gallon,2025-11-26
Washington,WA,4.183,4.466,4.7,4.931,U.S Dollar,US Gallon,2025-11-26
Wisconsin,WI,2.72,3.26,3.754,3.667,U.S Dollar,US Gallon,2025-11-26
West Virginia,WV,2.95,3.363,3.806,3.763,U.S Dollar,US Gallon,2025-11-26
Wyoming,WY,2.848,3.136,3.408,3.621,U.S Dollar,US Gallon,2025-11-26
