State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.326,3.588,3.786,3.526,U.S Dollar,US Gallon,2024-12-29
Alabama,AL,2.726,3.149,3.541,3.315,U.S Dollar,US Gallon,2024-12-29
Arkansas,AR,2.636,3.036,3.413,3.156,U.S Dollar,US Gallon,2024-12-29
Arizona,AZ,3.057,3.379,3.705,3.459,U.S Dollar,US Gallon,2024-12-29
California,CA,4.349,4.57,4.748,4.811,U.S Dollar,US Gallon,2024-12-29
Colorado,CO,2.899,3.286,3.616,3.221,U.S Dollar,US Gallon,2024-12-29
Connecticut,CT,3.026,3.656,4.01,3.668,U.S Dollar,US Gallon,2024-12-29
District of Columbia,DC,3.238,3.774,4.152,3.769,U.S Dollar,US Gallon,2024-12-29
Delaware,DE,2.758,3.326,3.61,3.362,U.S Dollar,US Gallon,2024-12-29
Florida,FL,3.069,3.506,3.822,3.469,U.S Dollar,US Gallon,2024-12-29
Georgia,GA,2.896,3.325,3.719,3.476,U.S Dollar,US Gallon,2024-12-29
Hawaii,HI,4.53,4.777,5.021,5.271,U.S Dollar,US Gallon,2024-12-29
Iowa,IA,2.745,3.121,3.522,3.273,U.S Dollar,US Gallon,2024-12-29
Idaho,ID,3.085,3.358,3.607,3.48,U.S Dollar,US Gallon,2024-12-29
Illinois,IL,3.217,3.802,4.244,3.545,U.S Dollar,US Gallon,2024-12-29
Indiana,IN,2.996,3.554,4.054,3.636,U.S Dollar,US Gallon,2024-12-29
Kansas,KS,2.662,2.986,3.306,3.187,U.S Dollar,US Gallon,2024-12-29
Kentucky,KY,2.737,3.248,3.668,3.24,U.S Dollar,US Gallon,2024-12-29
Louisiana,LA,2.69,3.101,3.496,3.192,U.S Dollar,US Gallon,2024-12-29
Massachusetts,MA,3.023,3.603,3.965,3.686,U.S Dollar,US Gallon,2024-12-29
Maryland,MD,2.901,3.495,3.812,3.454,U.S Dollar,US Gallon,2024-12-29
Maine,ME,3.035,3.55,4.016,3.783,U.S Dollar,US Gallon,2024-12-29
Michigan,MI,3.027,3.596,4.159,3.561,U.S Dollar,US Gallon,2024-12-29
Minnesota,MN,2.847,3.289,3.695,3.405,U.S Dollar,US Gallon,2024-12-29
Missouri,MO,2.731,3.1,3.401,3.155,U.S Dollar,US Gallon,2024-12-29
Mississippi,MS,2.588,2.992,3.375,3.106,U.S Dollar,US Gallon,2024-12-29
Montana,MT,2.772,3.069,3.386,3.161,U.S Dollar,US Gallon,2024-12-29
North Carolina,NC,2.831,3.266,3.648,3.402,U.S Dollar,US Gallon,2024-12-29
North Dakota,ND,2.803,3.123,3.445,3.42,U.S Dollar,US Gallon,2024-12-29
Nebraska,NE,2.771,3.002,3.455,3.2,U.S Dollar,US Gallon,2024-12-29
New Hampshire,NH,2.926,3.503,3.901,3.668,U.S Dollar,US Gallon,2024-12-29
New Jersey,NJ,2.921,3.478,3.746,3.445,U.S Dollar,US Gallon,2024-12-29
New Mexico,NM,2.781,3.176,3.478,3.256,U.S Dollar,US Gallon,2024-12-29
Nevada,NV,3.611,3.903,4.152,3.629,U.S Dollar,US Gallon,2024-12-29
New York,NY,3.126,3.632,4.018,3.838,U.S Dollar,US Gallon,2024-12-29
Ohio,OH,2.985,3.534,4.051,3.491,U.S Dollar,US Gallon,2024-12-29
Oklahoma,OK,2.575,2.953,3.252,2.978,U.S Dollar,US Gallon,2024-12-29
Oregon,OR,3.45,3.666,3.912,3.755,U.S Dollar,US Gallon,2024-12-29
Pennsylvania,PA,3.209,3.647,4.0,3.922,U.S Dollar,US Gallon,2024-12-29
Rhode Island,RI,2.95,3.621,3.937,3.706,U.S Dollar,US Gallon,2024-12-29
South Carolina,SC,2.737,3.163,3.54,3.279,U.S Dollar,US Gallon,2024-12-29
South Dakota,SD,2.779,2.994,3.457,3.2,U.S Dollar,US Gallon,2024-12-29
Tennessee,TN,2.679,3.097,3.483,3.247,U.S Dollar,US Gallon,2024-12-29
Texas,TX,2.622,3.061,3.421,3.081,U.S Dollar,US Gallon,2024-12-29
Utah,UT,3.026,3.273,3.492,3.413,U.S Dollar,US Gallon,2024-12-29
Virginia,VA,2.888,3.357,3.726,3.45,U.S Dollar,US Gallon,2024-12-29
Vermont,VT,3.101,3.636,4.042,3.595,U.S Dollar,US Gallon,2024-12-29
Washington,WA,3.901,4.156,4.391,4.302,U.S Dollar,US Gallon,2024-12-29
Wisconsin,WI,2.763,3.254,3.752,3.284,U.S Dollar,US Gallon,2024-12-29
West Virginia,WV,2.909,3.32,3.781,3.53,U.S Dollar,US Gallon,2024-12-29
Wyoming,WY,2.89,3.14,3.441,3.341,U.S Dollar,US Gallon,2024-12-29
