State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.832,4.081,4.298,4.063,U.S Dollar,US Gallon,2025-10-29
Alabama,AL,2.671,3.136,3.519,3.421,U.S Dollar,US Gallon,2025-10-29
Arkansas,AR,2.63,3.107,3.463,3.32,U.S Dollar,US Gallon,2025-10-29
Arizona,AZ,3.322,3.696,4.013,3.608,U.S Dollar,US Gallon,2025-10-29
California,CA,4.576,4.815,4.995,5.126,U.S Dollar,US Gallon,2025-10-29
Colorado,CO,2.872,3.264,3.586,3.541,U.S Dollar,US Gallon,2025-10-29
Connecticut,CT,3.036,3.673,4.041,3.756,U.S Dollar,US Gallon,2025-10-29
District of Columbia,DC,3.202,3.762,4.189,3.841,U.S Dollar,US Gallon,2025-10-29
Delaware,DE,2.859,3.433,3.738,3.593,U.S Dollar,US Gallon,2025-10-29
Florida,FL,2.873,3.332,3.654,3.523,U.S Dollar,US Gallon,2025-10-29
Georgia,GA,2.796,3.254,3.663,3.494,U.S Dollar,US Gallon,2025-10-29
Hawaii,HI,4.48,4.708,4.96,5.262,U.S Dollar,US Gallon,2025-10-29
Iowa,IA,2.802,3.066,3.603,3.53,U.S Dollar,US Gallon,2025-10-29
Idaho,ID,3.389,3.69,3.951,3.743,U.S Dollar,US Gallon,2025-10-29
Illinois,IL,3.233,3.826,4.295,3.747,U.S Dollar,US Gallon,2025-10-29
Indiana,IN,2.987,3.549,4.047,3.841,U.S Dollar,US Gallon,2025-10-29
Kansas,KS,2.723,3.054,3.405,3.457,U.S Dollar,US Gallon,2025-10-29
Kentucky,KY,2.698,3.26,3.681,3.42,U.S Dollar,US Gallon,2025-10-29
Louisiana,LA,2.625,3.095,3.462,3.264,U.S Dollar,US Gallon,2025-10-29
Massachusetts,MA,2.991,3.625,3.987,3.81,U.S Dollar,US Gallon,2025-10-29
Maryland,MD,2.957,3.563,3.862,3.649,U.S Dollar,US Gallon,2025-10-29
Maine,ME,3.003,3.544,4.016,3.853,U.S Dollar,US Gallon,2025-10-29
Michigan,MI,3.024,3.631,4.186,3.739,U.S Dollar,US Gallon,2025-10-29
Minnesota,MN,2.89,3.297,3.752,3.634,U.S Dollar,US Gallon,2025-10-29
Missouri,MO,2.693,3.052,3.38,3.398,U.S Dollar,US Gallon,2025-10-29
Mississippi,MS,2.599,3.065,3.434,3.244,U.S Dollar,US Gallon,2025-10-29
Montana,MT,3.036,3.346,3.666,3.525,U.S Dollar,US Gallon,2025-10-29
North Carolina,NC,2.814,3.297,3.677,3.482,U.S Dollar,US Gallon,2025-10-29
North Dakota,ND,2.845,3.186,3.5,3.466,U.S Dollar,US Gallon,2025-10-29
Nebraska,NE,2.857,3.064,3.544,3.434,U.S Dollar,US Gallon,2025-10-29
New Hampshire,NH,2.926,3.526,3.951,3.762,U.S Dollar,US Gallon,2025-10-29
New Jersey,NJ,2.944,3.539,3.786,3.567,U.S Dollar,US Gallon,2025-10-29
New Mexico,NM,2.824,3.232,3.54,3.483,U.S Dollar,US Gallon,2025-10-29
Nevada,NV,3.78,4.084,4.346,3.927,U.S Dollar,US Gallon,2025-10-29
New York,NY,3.11,3.645,4.019,3.88,U.S Dollar,US Gallon,2025-10-29
Ohio,OH,2.852,3.382,3.895,3.721,U.S Dollar,US Gallon,2025-10-29
Oklahoma,OK,2.597,3.012,3.295,3.215,U.S Dollar,US Gallon,2025-10-29
Oregon,OR,3.922,4.185,4.458,4.384,U.S Dollar,US Gallon,2025-10-29
Pennsylvania,PA,3.222,3.679,4.054,4.016,U.S Dollar,US Gallon,2025-10-29
Rhode Island,RI,2.922,3.683,4.059,3.779,U.S Dollar,US Gallon,2025-10-29
South Carolina,SC,2.713,3.185,3.56,3.401,U.S Dollar,US Gallon,2025-10-29
South Dakota,SD,2.852,3.039,3.491,3.345,U.S Dollar,US Gallon,2025-10-29
Tennessee,TN,2.666,3.152,3.537,3.397,U.S Dollar,US Gallon,2025-10-29
Texas,TX,2.602,3.091,3.452,3.205,U.S Dollar,US Gallon,2025-10-29
Utah,UT,3.247,3.517,3.757,3.646,U.S Dollar,US Gallon,2025-10-29
Virginia,VA,2.853,3.346,3.715,3.583,U.S Dollar,US Gallon,2025-10-29
Vermont,VT,3.09,3.651,4.07,3.817,U.S Dollar,US Gallon,2025-10-29
Washington,WA,4.319,4.615,4.865,4.993,U.S Dollar,US Gallon,2025-10-29
Wisconsin,WI,2.788,3.318,3.801,3.544,U.S Dollar,US Gallon,2025-10-29
West Virginia,WV,3.006,3.445,3.884,3.631,U.S Dollar,US Gallon,2025-10-29
Wyoming,WY,2.963,3.235,3.536,3.556,U.S Dollar,US Gallon,2025-10-29
