State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.766,3.994,4.204,4.041,U.S Dollar,US Gallon,2025-08-14
Alabama,AL,2.788,3.239,3.632,3.459,U.S Dollar,US Gallon,2025-08-14
Arkansas,AR,2.767,3.211,3.59,3.373,U.S Dollar,US Gallon,2025-08-14
Arizona,AZ,3.225,3.59,3.902,3.623,U.S Dollar,US Gallon,2025-08-14
California,CA,4.492,4.725,4.905,5.137,U.S Dollar,US Gallon,2025-08-14
Colorado,CO,3.093,3.483,3.818,3.534,U.S Dollar,US Gallon,2025-08-14
Connecticut,CT,3.113,3.72,4.079,3.788,U.S Dollar,US Gallon,2025-08-14
District of Columbia,DC,3.311,3.804,4.269,3.823,U.S Dollar,US Gallon,2025-08-14
Delaware,DE,3.081,3.645,3.936,3.829,U.S Dollar,US Gallon,2025-08-14
Florida,FL,3.132,3.587,3.9,3.668,U.S Dollar,US Gallon,2025-08-14
Georgia,GA,2.926,3.393,3.796,3.576,U.S Dollar,US Gallon,2025-08-14
Hawaii,HI,4.466,4.716,4.955,5.273,U.S Dollar,US Gallon,2025-08-14
Iowa,IA,2.931,3.183,3.721,3.549,U.S Dollar,US Gallon,2025-08-14
Idaho,ID,3.527,3.807,4.089,3.954,U.S Dollar,US Gallon,2025-08-14
Illinois,IL,3.435,4.02,4.488,3.766,U.S Dollar,US Gallon,2025-08-14
Indiana,IN,3.273,3.799,4.3,3.827,U.S Dollar,US Gallon,2025-08-14
Kansas,KS,2.848,3.18,3.521,3.457,U.S Dollar,US Gallon,2025-08-14
Kentucky,KY,2.883,3.437,3.86,3.413,U.S Dollar,US Gallon,2025-08-14
Louisiana,LA,2.765,3.211,3.596,3.319,U.S Dollar,US Gallon,2025-08-14
Massachusetts,MA,3.062,3.683,4.05,3.861,U.S Dollar,US Gallon,2025-08-14
Maryland,MD,3.135,3.73,4.033,3.85,U.S Dollar,US Gallon,2025-08-14
Maine,ME,3.09,3.635,4.112,3.899,U.S Dollar,US Gallon,2025-08-14
Michigan,MI,3.173,3.742,4.293,3.733,U.S Dollar,US Gallon,2025-08-14
Minnesota,MN,2.96,3.361,3.8,3.594,U.S Dollar,US Gallon,2025-08-14
Missouri,MO,2.843,3.204,3.525,3.439,U.S Dollar,US Gallon,2025-08-14
Mississippi,MS,2.7,3.146,3.516,3.293,U.S Dollar,US Gallon,2025-08-14
Montana,MT,3.24,3.556,3.892,3.65,U.S Dollar,US Gallon,2025-08-14
North Carolina,NC,2.906,3.368,3.759,3.495,U.S Dollar,US Gallon,2025-08-14
North Dakota,ND,2.914,3.252,3.597,3.428,U.S Dollar,US Gallon,2025-08-14
Nebraska,NE,2.948,3.142,3.661,3.424,U.S Dollar,US Gallon,2025-08-14
New Hampshire,NH,3.002,3.59,4.004,3.812,U.S Dollar,US Gallon,2025-08-14
New Jersey,NJ,3.046,3.618,3.854,3.69,U.S Dollar,US Gallon,2025-08-14
New Mexico,NM,2.93,3.323,3.619,3.5,U.S Dollar,US Gallon,2025-08-14
Nevada,NV,3.739,4.041,4.319,3.918,U.S Dollar,US Gallon,2025-08-14
New York,NY,3.165,3.681,4.06,3.912,U.S Dollar,US Gallon,2025-08-14
Ohio,OH,3.159,3.687,4.201,3.707,U.S Dollar,US Gallon,2025-08-14
Oklahoma,OK,2.722,3.113,3.409,3.264,U.S Dollar,US Gallon,2025-08-14
Oregon,OR,3.992,4.226,4.484,4.472,U.S Dollar,US Gallon,2025-08-14
Pennsylvania,PA,3.22,3.665,4.026,4.009,U.S Dollar,US Gallon,2025-08-14
Rhode Island,RI,3.04,3.753,4.144,3.813,U.S Dollar,US Gallon,2025-08-14
South Carolina,SC,2.798,3.267,3.634,3.417,U.S Dollar,US Gallon,2025-08-14
South Dakota,SD,2.986,3.195,3.638,3.399,U.S Dollar,US Gallon,2025-08-14
Tennessee,TN,2.755,3.223,3.614,3.428,U.S Dollar,US Gallon,2025-08-14
Texas,TX,2.786,3.269,3.624,3.2,U.S Dollar,US Gallon,2025-08-14
Utah,UT,3.377,3.65,3.884,3.761,U.S Dollar,US Gallon,2025-08-14
Virginia,VA,3.006,3.481,3.851,3.665,U.S Dollar,US Gallon,2025-08-14
Vermont,VT,3.098,3.657,4.066,3.82,U.S Dollar,US Gallon,2025-08-14
Washington,WA,4.407,4.668,4.9,5.036,U.S Dollar,US Gallon,2025-08-14
Wisconsin,WI,2.861,3.382,3.88,3.535,U.S Dollar,US Gallon,2025-08-14
West Virginia,WV,3.056,3.486,3.924,3.606,U.S Dollar,US Gallon,2025-08-14
Wyoming,WY,3.109,3.398,3.675,3.627,U.S Dollar,US Gallon,2025-08-14
