State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.467,3.695,3.931,3.778,U.S Dollar,US Gallon,2026-02-05
Alabama,AL,2.558,3.021,3.427,3.374,U.S Dollar,US Gallon,2026-02-05
Arkansas,AR,2.446,2.926,3.293,3.269,U.S Dollar,US Gallon,2026-02-05
Arizona,AZ,3.087,3.463,3.777,3.536,U.S Dollar,US Gallon,2026-02-05
California,CA,4.399,4.627,4.813,4.998,U.S Dollar,US Gallon,2026-02-05
Colorado,CO,2.728,3.123,3.453,3.381,U.S Dollar,US Gallon,2026-02-05
Connecticut,CT,2.89,3.554,3.944,3.95,U.S Dollar,US Gallon,2026-02-05
District of Columbia,DC,3.097,3.726,4.122,3.924,U.S Dollar,US Gallon,2026-02-05
Delaware,DE,2.928,3.496,3.801,3.847,U.S Dollar,US Gallon,2026-02-05
Florida,FL,2.882,3.348,3.67,3.574,U.S Dollar,US Gallon,2026-02-05
Georgia,GA,2.672,3.144,3.555,3.486,U.S Dollar,US Gallon,2026-02-05
Hawaii,HI,4.409,4.625,4.871,5.217,U.S Dollar,US Gallon,2026-02-05
Iowa,IA,2.544,2.769,3.412,3.37,U.S Dollar,US Gallon,2026-02-05
Idaho,ID,2.897,3.213,3.471,3.54,U.S Dollar,US Gallon,2026-02-05
Illinois,IL,3.033,3.631,4.1,3.672,U.S Dollar,US Gallon,2026-02-05
Indiana,IN,2.873,3.432,3.922,3.735,U.S Dollar,US Gallon,2026-02-05
Kansas,KS,2.471,2.828,3.168,3.271,U.S Dollar,US Gallon,2026-02-05
Kentucky,KY,2.594,3.167,3.584,3.317,U.S Dollar,US Gallon,2026-02-05
Louisiana,LA,2.496,2.938,3.311,3.208,U.S Dollar,US Gallon,2026-02-05
Massachusetts,MA,2.906,3.556,3.924,3.935,U.S Dollar,US Gallon,2026-02-05
Maryland,MD,2.986,3.572,3.877,3.792,U.S Dollar,US Gallon,2026-02-05
Maine,ME,2.903,3.448,3.927,4.197,U.S Dollar,US Gallon,2026-02-05
Michigan,MI,2.848,3.447,4.009,3.623,U.S Dollar,US Gallon,2026-02-05
Minnesota,MN,2.661,3.112,3.608,3.555,U.S Dollar,US Gallon,2026-02-05
Missouri,MO,2.502,2.893,3.211,3.269,U.S Dollar,US Gallon,2026-02-05
Mississippi,MS,2.459,2.919,3.292,3.219,U.S Dollar,US Gallon,2026-02-05
Montana,MT,2.742,3.052,3.379,3.225,U.S Dollar,US Gallon,2026-02-05
North Carolina,NC,2.684,3.152,3.544,3.461,U.S Dollar,US Gallon,2026-02-05
North Dakota,ND,2.569,2.896,3.221,3.498,U.S Dollar,US Gallon,2026-02-05
Nebraska,NE,2.651,2.84,3.344,3.342,U.S Dollar,US Gallon,2026-02-05
New Hampshire,NH,2.832,3.432,3.863,3.978,U.S Dollar,US Gallon,2026-02-05
New Jersey,NJ,2.862,3.451,3.708,3.86,U.S Dollar,US Gallon,2026-02-05
New Mexico,NM,2.578,2.985,3.298,3.308,U.S Dollar,US Gallon,2026-02-05
Nevada,NV,3.515,3.828,4.098,3.806,U.S Dollar,US Gallon,2026-02-05
New York,NY,2.99,3.531,3.907,3.969,U.S Dollar,US Gallon,2026-02-05
Ohio,OH,2.871,3.413,3.914,3.687,U.S Dollar,US Gallon,2026-02-05
Oklahoma,OK,2.362,2.791,3.081,3.121,U.S Dollar,US Gallon,2026-02-05
Oregon,OR,3.495,3.737,4.007,4.088,U.S Dollar,US Gallon,2026-02-05
Pennsylvania,PA,3.08,3.55,3.923,4.066,U.S Dollar,US Gallon,2026-02-05
Rhode Island,RI,2.867,3.638,4.034,3.914,U.S Dollar,US Gallon,2026-02-05
South Carolina,SC,2.56,3.031,3.42,3.362,U.S Dollar,US Gallon,2026-02-05
South Dakota,SD,2.653,2.811,3.281,3.324,U.S Dollar,US Gallon,2026-02-05
Tennessee,TN,2.507,2.991,3.383,3.339,U.S Dollar,US Gallon,2026-02-05
Texas,TX,2.453,2.936,3.309,3.16,U.S Dollar,US Gallon,2026-02-05
Utah,UT,2.778,3.059,3.295,3.571,U.S Dollar,US Gallon,2026-02-05
Virginia,VA,2.875,3.377,3.748,3.618,U.S Dollar,US Gallon,2026-02-05
Vermont,VT,2.991,3.556,3.958,4.014,U.S Dollar,US Gallon,2026-02-05
Washington,WA,3.978,4.248,4.488,4.763,U.S Dollar,US Gallon,2026-02-05
Wisconsin,WI,2.564,3.074,3.665,3.483,U.S Dollar,US Gallon,2026-02-05
West Virginia,WV,2.874,3.333,3.768,3.596,U.S Dollar,US Gallon,2026-02-05
Wyoming,WY,2.632,2.939,3.235,3.409,U.S Dollar,US Gallon,2026-02-05
