State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.782,4.11,4.32,4.042,U.S Dollar,US Gallon,2025-11-15
Alabama,AL,2.729,3.184,3.581,3.476,U.S Dollar,US Gallon,2025-11-15
Arkansas,AR,2.629,3.107,3.48,3.41,U.S Dollar,US Gallon,2025-11-15
Arizona,AZ,3.363,3.728,4.048,3.694,U.S Dollar,US Gallon,2025-11-15
California,CA,4.665,4.915,5.095,5.172,U.S Dollar,US Gallon,2025-11-15
Colorado,CO,2.811,3.198,3.529,3.646,U.S Dollar,US Gallon,2025-11-15
Connecticut,CT,3.08,3.701,4.07,3.825,U.S Dollar,US Gallon,2025-11-15
District of Columbia,DC,3.209,3.736,4.147,3.856,U.S Dollar,US Gallon,2025-11-15
Delaware,DE,3.123,3.664,3.957,3.827,U.S Dollar,US Gallon,2025-11-15
Florida,FL,2.929,3.39,3.711,3.671,U.S Dollar,US Gallon,2025-11-15
Georgia,GA,2.819,3.28,3.681,3.569,U.S Dollar,US Gallon,2025-11-15
Hawaii,HI,4.469,4.707,4.968,5.248,U.S Dollar,US Gallon,2025-11-15
Iowa,IA,2.716,2.979,3.505,3.7,U.S Dollar,US Gallon,2025-11-15
Idaho,ID,3.31,3.618,3.881,3.838,U.S Dollar,US Gallon,2025-11-15
Illinois,IL,3.247,3.849,4.309,3.909,U.S Dollar,US Gallon,2025-11-15
Indiana,IN,3.044,3.603,4.096,3.991,U.S Dollar,US Gallon,2025-11-15
Kansas,KS,2.724,3.061,3.416,3.532,U.S Dollar,US Gallon,2025-11-15
Kentucky,KY,2.765,3.323,3.748,3.558,U.S Dollar,US Gallon,2025-11-15
Louisiana,LA,2.648,3.099,3.48,3.345,U.S Dollar,US Gallon,2025-11-15
Massachusetts,MA,3.021,3.641,4.006,3.834,U.S Dollar,US Gallon,2025-11-15
Maryland,MD,3.115,3.679,3.976,3.826,U.S Dollar,US Gallon,2025-11-15
Maine,ME,3.032,3.567,4.038,3.909,U.S Dollar,US Gallon,2025-11-15
Michigan,MI,3.024,3.616,4.175,3.94,U.S Dollar,US Gallon,2025-11-15
Minnesota,MN,2.948,3.403,3.827,3.815,U.S Dollar,US Gallon,2025-11-15
Missouri,MO,2.709,3.077,3.4,3.443,U.S Dollar,US Gallon,2025-11-15
Mississippi,MS,2.621,3.083,3.445,3.31,U.S Dollar,US Gallon,2025-11-15
Montana,MT,3.01,3.333,3.646,3.535,U.S Dollar,US Gallon,2025-11-15
North Carolina,NC,2.83,3.297,3.682,3.533,U.S Dollar,US Gallon,2025-11-15
North Dakota,ND,2.824,3.177,3.496,3.644,U.S Dollar,US Gallon,2025-11-15
Nebraska,NE,2.76,2.959,3.44,3.54,U.S Dollar,US Gallon,2025-11-15
New Hampshire,NH,2.945,3.528,3.954,3.81,U.S Dollar,US Gallon,2025-11-15
New Jersey,NJ,3.02,3.613,3.864,3.759,U.S Dollar,US Gallon,2025-11-15
New Mexico,NM,2.775,3.174,3.489,3.563,U.S Dollar,US Gallon,2025-11-15
Nevada,NV,3.896,4.209,4.468,4.012,U.S Dollar,US Gallon,2025-11-15
New York,NY,3.134,3.663,4.041,3.916,U.S Dollar,US Gallon,2025-11-15
Ohio,OH,3.143,3.688,4.193,3.837,U.S Dollar,US Gallon,2025-11-15
Oklahoma,OK,2.524,2.941,3.221,3.373,U.S Dollar,US Gallon,2025-11-15
Oregon,OR,3.783,4.044,4.312,4.322,U.S Dollar,US Gallon,2025-11-15
Pennsylvania,PA,3.288,3.741,4.11,4.077,U.S Dollar,US Gallon,2025-11-15
Rhode Island,RI,2.986,3.738,4.125,3.831,U.S Dollar,US Gallon,2025-11-15
South Carolina,SC,2.753,3.218,3.595,3.442,U.S Dollar,US Gallon,2025-11-15
South Dakota,SD,2.828,3.008,3.458,3.491,U.S Dollar,US Gallon,2025-11-15
Tennessee,TN,2.69,3.175,3.566,3.468,U.S Dollar,US Gallon,2025-11-15
Texas,TX,2.638,3.124,3.489,3.258,U.S Dollar,US Gallon,2025-11-15
Utah,UT,3.201,3.475,3.712,3.797,U.S Dollar,US Gallon,2025-11-15
Virginia,VA,2.913,3.405,3.78,3.679,U.S Dollar,US Gallon,2025-11-15
Vermont,VT,3.114,3.665,4.067,3.863,U.S Dollar,US Gallon,2025-11-15
Washington,WA,4.187,4.488,4.729,4.941,U.S Dollar,US Gallon,2025-11-15
Wisconsin,WI,2.797,3.326,3.821,3.724,U.S Dollar,US Gallon,2025-11-15
West Virginia,WV,3.015,3.45,3.894,3.744,U.S Dollar,US Gallon,2025-11-15
Wyoming,WY,2.92,3.212,3.508,3.668,U.S Dollar,US Gallon,2025-11-15
