State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.779,4.077,4.313,4.044,U.S Dollar,US Gallon,2025-11-17
Alabama,AL,2.724,3.172,3.561,3.467,U.S Dollar,US Gallon,2025-11-17
Arkansas,AR,2.621,3.059,3.459,3.414,U.S Dollar,US Gallon,2025-11-17
Arizona,AZ,3.36,3.725,4.042,3.689,U.S Dollar,US Gallon,2025-11-17
California,CA,4.666,4.899,5.087,5.157,U.S Dollar,US Gallon,2025-11-17
Colorado,CO,2.784,3.158,3.484,3.626,U.S Dollar,US Gallon,2025-11-17
Connecticut,CT,3.08,3.685,4.062,3.827,U.S Dollar,US Gallon,2025-11-17
District of Columbia,DC,3.217,3.75,4.145,3.898,U.S Dollar,US Gallon,2025-11-17
Delaware,DE,3.133,3.664,3.95,3.834,U.S Dollar,US Gallon,2025-11-17
Florida,FL,2.917,3.359,3.687,3.661,U.S Dollar,US Gallon,2025-11-17
Georgia,GA,2.816,3.25,3.644,3.564,U.S Dollar,US Gallon,2025-11-17
Hawaii,HI,4.456,4.695,4.941,5.177,U.S Dollar,US Gallon,2025-11-17
Iowa,IA,2.691,2.997,3.481,3.711,U.S Dollar,US Gallon,2025-11-17
Idaho,ID,3.305,3.585,3.86,3.833,U.S Dollar,US Gallon,2025-11-17
Illinois,IL,3.236,3.825,4.289,3.921,U.S Dollar,US Gallon,2025-11-17
Indiana,IN,3.009,3.568,4.055,3.999,U.S Dollar,US Gallon,2025-11-17
Kansas,KS,2.716,3.048,3.413,3.547,U.S Dollar,US Gallon,2025-11-17
Kentucky,KY,2.763,3.316,3.724,3.564,U.S Dollar,US Gallon,2025-11-17
Louisiana,LA,2.639,3.07,3.448,3.333,U.S Dollar,US Gallon,2025-11-17
Massachusetts,MA,3.02,3.627,4.008,3.825,U.S Dollar,US Gallon,2025-11-17
Maryland,MD,3.117,3.666,3.981,3.833,U.S Dollar,US Gallon,2025-11-17
Maine,ME,3.029,3.575,4.037,3.921,U.S Dollar,US Gallon,2025-11-17
Michigan,MI,3.01,3.589,4.148,3.955,U.S Dollar,US Gallon,2025-11-17
Minnesota,MN,2.935,3.401,3.831,3.831,U.S Dollar,US Gallon,2025-11-17
Missouri,MO,2.702,3.068,3.391,3.451,U.S Dollar,US Gallon,2025-11-17
Mississippi,MS,2.608,3.061,3.445,3.311,U.S Dollar,US Gallon,2025-11-17
Montana,MT,3.007,3.317,3.64,3.541,U.S Dollar,US Gallon,2025-11-17
North Carolina,NC,2.821,3.283,3.669,3.546,U.S Dollar,US Gallon,2025-11-17
North Dakota,ND,2.811,3.163,3.506,3.648,U.S Dollar,US Gallon,2025-11-17
Nebraska,NE,2.726,2.968,3.434,3.55,U.S Dollar,US Gallon,2025-11-17
New Hampshire,NH,2.943,3.524,3.961,3.818,U.S Dollar,US Gallon,2025-11-17
New Jersey,NJ,3.034,3.61,3.866,3.771,U.S Dollar,US Gallon,2025-11-17
New Mexico,NM,2.752,3.14,3.46,3.553,U.S Dollar,US Gallon,2025-11-17
Nevada,NV,3.889,4.162,4.442,3.993,U.S Dollar,US Gallon,2025-11-17
New York,NY,3.134,3.656,4.038,3.903,U.S Dollar,US Gallon,2025-11-17
Ohio,OH,3.118,3.663,4.166,3.836,U.S Dollar,US Gallon,2025-11-17
Oklahoma,OK,2.49,2.888,3.173,3.397,U.S Dollar,US Gallon,2025-11-17
Oregon,OR,3.782,4.004,4.293,4.302,U.S Dollar,US Gallon,2025-11-17
Pennsylvania,PA,3.286,3.729,4.109,4.082,U.S Dollar,US Gallon,2025-11-17
Rhode Island,RI,2.992,3.74,4.123,3.83,U.S Dollar,US Gallon,2025-11-17
South Carolina,SC,2.741,3.186,3.56,3.436,U.S Dollar,US Gallon,2025-11-17
South Dakota,SD,2.81,3.013,3.496,3.489,U.S Dollar,US Gallon,2025-11-17
Tennessee,TN,2.687,3.148,3.539,3.459,U.S Dollar,US Gallon,2025-11-17
Texas,TX,2.628,3.097,3.463,3.254,U.S Dollar,US Gallon,2025-11-17
Utah,UT,3.188,3.458,3.698,3.789,U.S Dollar,US Gallon,2025-11-17
Virginia,VA,2.914,3.401,3.783,3.691,U.S Dollar,US Gallon,2025-11-17
Vermont,VT,3.109,3.651,4.086,3.865,U.S Dollar,US Gallon,2025-11-17
Washington,WA,4.186,4.446,4.684,4.912,U.S Dollar,US Gallon,2025-11-17
Wisconsin,WI,2.789,3.311,3.803,3.717,U.S Dollar,US Gallon,2025-11-17
West Virginia,WV,3.009,3.435,3.878,3.751,U.S Dollar,US Gallon,2025-11-17
Wyoming,WY,2.892,3.177,3.473,3.665,U.S Dollar,US Gallon,2025-11-17
