State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.643,3.903,4.139,3.938,U.S Dollar,US Gallon,2026-03-03
Alabama,AL,2.771,3.258,3.64,3.603,U.S Dollar,US Gallon,2026-03-03
Arkansas,AR,2.702,3.141,3.538,3.557,U.S Dollar,US Gallon,2026-03-03
Arizona,AZ,3.393,3.784,4.098,3.754,U.S Dollar,US Gallon,2026-03-03
California,CA,4.674,4.894,5.082,5.149,U.S Dollar,US Gallon,2026-03-03
Colorado,CO,3.023,3.442,3.78,3.689,U.S Dollar,US Gallon,2026-03-03
Connecticut,CT,2.962,3.584,3.983,4.034,U.S Dollar,US Gallon,2026-03-03
District of Columbia,DC,3.151,3.768,4.139,3.923,U.S Dollar,US Gallon,2026-03-03
Delaware,DE,3.015,3.583,3.861,4.024,U.S Dollar,US Gallon,2026-03-03
Florida,FL,3.068,3.542,3.866,3.844,U.S Dollar,US Gallon,2026-03-03
Georgia,GA,3.01,3.487,3.885,3.801,U.S Dollar,US Gallon,2026-03-03
Hawaii,HI,4.403,4.611,4.852,5.181,U.S Dollar,US Gallon,2026-03-03
Iowa,IA,2.809,2.991,3.707,3.753,U.S Dollar,US Gallon,2026-03-03
Idaho,ID,3.078,3.339,3.602,3.779,U.S Dollar,US Gallon,2026-03-03
Illinois,IL,3.2,3.767,4.245,3.947,U.S Dollar,US Gallon,2026-03-03
Indiana,IN,2.999,3.528,4.034,3.995,U.S Dollar,US Gallon,2026-03-03
Kansas,KS,2.698,3.03,3.392,3.525,U.S Dollar,US Gallon,2026-03-03
Kentucky,KY,2.727,3.283,3.719,3.486,U.S Dollar,US Gallon,2026-03-03
Louisiana,LA,2.717,3.188,3.575,3.456,U.S Dollar,US Gallon,2026-03-03
Massachusetts,MA,2.977,3.587,3.959,4.043,U.S Dollar,US Gallon,2026-03-03
Maryland,MD,3.059,3.647,3.949,4.031,U.S Dollar,US Gallon,2026-03-03
Maine,ME,2.997,3.56,4.01,4.376,U.S Dollar,US Gallon,2026-03-03
Michigan,MI,3.128,3.68,4.234,3.994,U.S Dollar,US Gallon,2026-03-03
Minnesota,MN,2.999,3.454,3.979,3.872,U.S Dollar,US Gallon,2026-03-03
Missouri,MO,2.793,3.197,3.514,3.586,U.S Dollar,US Gallon,2026-03-03
Mississippi,MS,2.644,3.107,3.472,3.409,U.S Dollar,US Gallon,2026-03-03
Montana,MT,2.891,3.219,3.53,3.507,U.S Dollar,US Gallon,2026-03-03
North Carolina,NC,2.911,3.385,3.768,3.746,U.S Dollar,US Gallon,2026-03-03
North Dakota,ND,2.747,3.092,3.46,3.688,U.S Dollar,US Gallon,2026-03-03
Nebraska,NE,2.877,3.043,3.579,3.591,U.S Dollar,US Gallon,2026-03-03
New Hampshire,NH,2.933,3.521,3.947,4.086,U.S Dollar,US Gallon,2026-03-03
New Jersey,NJ,2.988,3.573,3.825,4.077,U.S Dollar,US Gallon,2026-03-03
New Mexico,NM,2.955,3.431,3.726,3.752,U.S Dollar,US Gallon,2026-03-03
Nevada,NV,3.731,4.032,4.302,3.94,U.S Dollar,US Gallon,2026-03-03
New York,NY,3.04,3.553,3.94,4.05,U.S Dollar,US Gallon,2026-03-03
Ohio,OH,3.004,3.526,4.034,4.009,U.S Dollar,US Gallon,2026-03-03
Oklahoma,OK,2.624,3.037,3.356,3.437,U.S Dollar,US Gallon,2026-03-03
Oregon,OR,3.948,4.196,4.455,4.304,U.S Dollar,US Gallon,2026-03-03
Pennsylvania,PA,3.207,3.662,4.034,4.329,U.S Dollar,US Gallon,2026-03-03
Rhode Island,RI,2.956,3.675,4.084,4.026,U.S Dollar,US Gallon,2026-03-03
South Carolina,SC,2.832,3.301,3.684,3.745,U.S Dollar,US Gallon,2026-03-03
South Dakota,SD,2.862,2.99,3.555,3.608,U.S Dollar,US Gallon,2026-03-03
Tennessee,TN,2.721,3.201,3.593,3.58,U.S Dollar,US Gallon,2026-03-03
Texas,TX,2.736,3.247,3.607,3.485,U.S Dollar,US Gallon,2026-03-03
Utah,UT,2.893,3.181,3.416,3.772,U.S Dollar,US Gallon,2026-03-03
Virginia,VA,2.939,3.425,3.789,3.801,U.S Dollar,US Gallon,2026-03-03
Vermont,VT,3.045,3.589,3.997,4.208,U.S Dollar,US Gallon,2026-03-03
Washington,WA,4.381,4.641,4.881,4.934,U.S Dollar,US Gallon,2026-03-03
Wisconsin,WI,2.863,3.302,3.977,3.695,U.S Dollar,US Gallon,2026-03-03
West Virginia,WV,2.997,3.419,3.858,3.864,U.S Dollar,US Gallon,2026-03-03
Wyoming,WY,2.785,3.1,3.404,3.643,U.S Dollar,US Gallon,2026-03-03
