State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.622,3.826,4.065,3.655,U.S Dollar,US Gallon,2024-10-25
Alabama,AL,2.817,3.241,3.636,3.371,U.S Dollar,US Gallon,2024-10-25
Arkansas,AR,2.812,3.229,3.606,3.294,U.S Dollar,US Gallon,2024-10-25
Arizona,AZ,3.274,3.595,3.918,3.541,U.S Dollar,US Gallon,2024-10-25
California,CA,4.604,4.828,5.002,4.935,U.S Dollar,US Gallon,2024-10-25
Colorado,CO,3.233,3.617,3.934,3.539,U.S Dollar,US Gallon,2024-10-25
Connecticut,CT,3.084,3.724,4.069,3.702,U.S Dollar,US Gallon,2024-10-25
District of Columbia,DC,3.283,3.85,4.28,3.885,U.S Dollar,US Gallon,2024-10-25
Delaware,DE,3.044,3.592,3.889,3.482,U.S Dollar,US Gallon,2024-10-25
Florida,FL,3.155,3.589,3.917,3.493,U.S Dollar,US Gallon,2024-10-25
Georgia,GA,2.93,3.368,3.763,3.456,U.S Dollar,US Gallon,2024-10-25
Hawaii,HI,4.589,4.823,5.066,5.379,U.S Dollar,US Gallon,2024-10-25
Iowa,IA,2.951,3.275,3.712,3.412,U.S Dollar,US Gallon,2024-10-25
Idaho,ID,3.381,3.632,3.898,3.68,U.S Dollar,US Gallon,2024-10-25
Illinois,IL,3.343,3.928,4.369,3.666,U.S Dollar,US Gallon,2024-10-25
Indiana,IN,2.981,3.53,4.043,3.698,U.S Dollar,US Gallon,2024-10-25
Kansas,KS,2.806,3.12,3.422,3.292,U.S Dollar,US Gallon,2024-10-25
Kentucky,KY,2.793,3.322,3.732,3.344,U.S Dollar,US Gallon,2024-10-25
Louisiana,LA,2.777,3.214,3.585,3.249,U.S Dollar,US Gallon,2024-10-25
Massachusetts,MA,3.063,3.654,4.021,3.728,U.S Dollar,US Gallon,2024-10-25
Maryland,MD,3.131,3.728,4.05,3.583,U.S Dollar,US Gallon,2024-10-25
Maine,ME,3.083,3.607,4.061,3.781,U.S Dollar,US Gallon,2024-10-25
Michigan,MI,3.155,3.728,4.29,3.664,U.S Dollar,US Gallon,2024-10-25
Minnesota,MN,3.062,3.478,3.888,3.487,U.S Dollar,US Gallon,2024-10-25
Missouri,MO,2.808,3.15,3.462,3.238,U.S Dollar,US Gallon,2024-10-25
Mississippi,MS,2.71,3.13,3.506,3.196,U.S Dollar,US Gallon,2024-10-25
Montana,MT,3.214,3.514,3.826,3.596,U.S Dollar,US Gallon,2024-10-25
North Carolina,NC,2.925,3.367,3.754,3.477,U.S Dollar,US Gallon,2024-10-25
North Dakota,ND,3.083,3.422,3.716,3.522,U.S Dollar,US Gallon,2024-10-25
Nebraska,NE,3.003,3.222,3.648,3.328,U.S Dollar,US Gallon,2024-10-25
New Hampshire,NH,3.013,3.573,3.992,3.721,U.S Dollar,US Gallon,2024-10-25
New Jersey,NJ,2.958,3.56,3.821,3.499,U.S Dollar,US Gallon,2024-10-25
New Mexico,NM,3.036,3.432,3.736,3.405,U.S Dollar,US Gallon,2024-10-25
Nevada,NV,3.832,4.131,4.369,3.77,U.S Dollar,US Gallon,2024-10-25
New York,NY,3.214,3.723,4.104,3.927,U.S Dollar,US Gallon,2024-10-25
Ohio,OH,2.867,3.423,3.945,3.604,U.S Dollar,US Gallon,2024-10-25
Oklahoma,OK,2.763,3.115,3.369,3.128,U.S Dollar,US Gallon,2024-10-25
Oregon,OR,3.648,3.88,4.133,3.926,U.S Dollar,US Gallon,2024-10-25
Pennsylvania,PA,3.331,3.774,4.13,4.023,U.S Dollar,US Gallon,2024-10-25
Rhode Island,RI,2.983,3.661,4.006,3.714,U.S Dollar,US Gallon,2024-10-25
South Carolina,SC,2.815,3.245,3.614,3.306,U.S Dollar,US Gallon,2024-10-25
South Dakota,SD,3.055,3.265,3.694,3.294,U.S Dollar,US Gallon,2024-10-25
Tennessee,TN,2.807,3.24,3.619,3.331,U.S Dollar,US Gallon,2024-10-25
Texas,TX,2.695,3.132,3.486,3.074,U.S Dollar,US Gallon,2024-10-25
Utah,UT,3.412,3.657,3.879,3.646,U.S Dollar,US Gallon,2024-10-25
Virginia,VA,3.055,3.529,3.9,3.538,U.S Dollar,US Gallon,2024-10-25
Vermont,VT,3.173,3.747,4.144,3.616,U.S Dollar,US Gallon,2024-10-25
Washington,WA,4.059,4.312,4.545,4.414,U.S Dollar,US Gallon,2024-10-25
Wisconsin,WI,2.906,3.403,3.909,3.384,U.S Dollar,US Gallon,2024-10-25
West Virginia,WV,3.036,3.458,3.891,3.624,U.S Dollar,US Gallon,2024-10-25
Wyoming,WY,3.207,3.471,3.764,3.571,U.S Dollar,US Gallon,2024-10-25
