State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.629,3.819,4.041,3.618,U.S Dollar,US Gallon,2025-05-18
Alabama,AL,2.757,3.191,3.58,3.302,U.S Dollar,US Gallon,2025-05-18
Arkansas,AR,2.813,3.26,3.615,3.228,U.S Dollar,US Gallon,2025-05-18
Arizona,AZ,3.388,3.736,4.051,3.46,U.S Dollar,US Gallon,2025-05-18
California,CA,4.908,5.122,5.298,5.089,U.S Dollar,US Gallon,2025-05-18
Colorado,CO,3.128,3.513,3.836,3.369,U.S Dollar,US Gallon,2025-05-18
Connecticut,CT,3.105,3.692,4.047,3.744,U.S Dollar,US Gallon,2025-05-18
District of Columbia,DC,3.191,3.72,4.139,3.71,U.S Dollar,US Gallon,2025-05-18
Delaware,DE,2.991,3.569,3.839,3.557,U.S Dollar,US Gallon,2025-05-18
Florida,FL,3.054,3.498,3.816,3.378,U.S Dollar,US Gallon,2025-05-18
Georgia,GA,2.92,3.359,3.765,3.456,U.S Dollar,US Gallon,2025-05-18
Hawaii,HI,4.496,4.755,4.973,5.267,U.S Dollar,US Gallon,2025-05-18
Iowa,IA,2.951,3.241,3.716,3.36,U.S Dollar,US Gallon,2025-05-18
Idaho,ID,3.283,3.518,3.766,3.489,U.S Dollar,US Gallon,2025-05-18
Illinois,IL,3.38,3.937,4.404,3.523,U.S Dollar,US Gallon,2025-05-18
Indiana,IN,3.178,3.715,4.211,3.563,U.S Dollar,US Gallon,2025-05-18
Kansas,KS,2.863,3.189,3.525,3.272,U.S Dollar,US Gallon,2025-05-18
Kentucky,KY,2.878,3.413,3.826,3.23,U.S Dollar,US Gallon,2025-05-18
Louisiana,LA,2.726,3.159,3.54,3.161,U.S Dollar,US Gallon,2025-05-18
Massachusetts,MA,2.996,3.589,3.948,3.768,U.S Dollar,US Gallon,2025-05-18
Maryland,MD,3.107,3.709,4.017,3.626,U.S Dollar,US Gallon,2025-05-18
Maine,ME,3.011,3.57,4.032,3.814,U.S Dollar,US Gallon,2025-05-18
Michigan,MI,3.177,3.755,4.301,3.478,U.S Dollar,US Gallon,2025-05-18
Minnesota,MN,3.024,3.408,3.84,3.423,U.S Dollar,US Gallon,2025-05-18
Missouri,MO,2.872,3.232,3.543,3.21,U.S Dollar,US Gallon,2025-05-18
Mississippi,MS,2.667,3.113,3.471,3.144,U.S Dollar,US Gallon,2025-05-18
Montana,MT,3.181,3.488,3.829,3.453,U.S Dollar,US Gallon,2025-05-18
North Carolina,NC,2.854,3.298,3.684,3.387,U.S Dollar,US Gallon,2025-05-18
North Dakota,ND,2.932,3.286,3.707,3.341,U.S Dollar,US Gallon,2025-05-18
Nebraska,NE,2.998,3.191,3.715,3.317,U.S Dollar,US Gallon,2025-05-18
New Hampshire,NH,2.9,3.478,3.897,3.71,U.S Dollar,US Gallon,2025-05-18
New Jersey,NJ,2.997,3.543,3.801,3.543,U.S Dollar,US Gallon,2025-05-18
New Mexico,NM,2.962,3.361,3.657,3.324,U.S Dollar,US Gallon,2025-05-18
Nevada,NV,3.955,4.228,4.506,3.769,U.S Dollar,US Gallon,2025-05-18
New York,NY,3.128,3.636,4.014,3.889,U.S Dollar,US Gallon,2025-05-18
Ohio,OH,3.047,3.586,4.089,3.484,U.S Dollar,US Gallon,2025-05-18
Oklahoma,OK,2.812,3.226,3.513,3.127,U.S Dollar,US Gallon,2025-05-18
Oregon,OR,3.957,4.169,4.413,4.013,U.S Dollar,US Gallon,2025-05-18
Pennsylvania,PA,3.301,3.74,4.099,3.965,U.S Dollar,US Gallon,2025-05-18
Rhode Island,RI,3.0,3.716,4.096,3.768,U.S Dollar,US Gallon,2025-05-18
South Carolina,SC,2.773,3.208,3.583,3.256,U.S Dollar,US Gallon,2025-05-18
South Dakota,SD,3.018,3.2,3.692,3.239,U.S Dollar,US Gallon,2025-05-18
Tennessee,TN,2.709,3.151,3.553,3.272,U.S Dollar,US Gallon,2025-05-18
Texas,TX,2.793,3.252,3.607,3.107,U.S Dollar,US Gallon,2025-05-18
Utah,UT,3.272,3.528,3.759,3.405,U.S Dollar,US Gallon,2025-05-18
Virginia,VA,2.982,3.451,3.824,3.513,U.S Dollar,US Gallon,2025-05-18
Vermont,VT,3.078,3.623,4.044,3.776,U.S Dollar,US Gallon,2025-05-18
Washington,WA,4.346,4.597,4.818,4.556,U.S Dollar,US Gallon,2025-05-18
Wisconsin,WI,2.992,3.505,3.995,3.274,U.S Dollar,US Gallon,2025-05-18
West Virginia,WV,3.001,3.433,3.871,3.502,U.S Dollar,US Gallon,2025-05-18
Wyoming,WY,3.154,3.436,3.712,3.433,U.S Dollar,US Gallon,2025-05-18
