State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.761,3.962,4.204,4.054,U.S Dollar,US Gallon,2025-08-30
Alabama,AL,2.816,3.265,3.662,3.453,U.S Dollar,US Gallon,2025-08-30
Arkansas,AR,2.765,3.209,3.583,3.359,U.S Dollar,US Gallon,2025-08-30
Arizona,AZ,3.426,3.81,4.124,3.623,U.S Dollar,US Gallon,2025-08-30
California,CA,4.597,4.833,5.012,5.131,U.S Dollar,US Gallon,2025-08-30
Colorado,CO,3.146,3.543,3.867,3.526,U.S Dollar,US Gallon,2025-08-30
Connecticut,CT,3.126,3.719,4.083,3.757,U.S Dollar,US Gallon,2025-08-30
District of Columbia,DC,3.24,3.869,4.218,3.844,U.S Dollar,US Gallon,2025-08-30
Delaware,DE,3.12,3.686,3.978,3.798,U.S Dollar,US Gallon,2025-08-30
Florida,FL,3.084,3.541,3.856,3.624,U.S Dollar,US Gallon,2025-08-30
Georgia,GA,2.906,3.364,3.764,3.567,U.S Dollar,US Gallon,2025-08-30
Hawaii,HI,4.479,4.695,4.961,5.243,U.S Dollar,US Gallon,2025-08-30
Iowa,IA,2.873,3.164,3.669,3.514,U.S Dollar,US Gallon,2025-08-30
Idaho,ID,3.472,3.755,4.037,3.82,U.S Dollar,US Gallon,2025-08-30
Illinois,IL,3.524,4.119,4.584,3.765,U.S Dollar,US Gallon,2025-08-30
Indiana,IN,3.301,3.837,4.333,3.802,U.S Dollar,US Gallon,2025-08-30
Kansas,KS,2.875,3.214,3.552,3.447,U.S Dollar,US Gallon,2025-08-30
Kentucky,KY,2.986,3.551,3.962,3.417,U.S Dollar,US Gallon,2025-08-30
Louisiana,LA,2.772,3.223,3.596,3.316,U.S Dollar,US Gallon,2025-08-30
Massachusetts,MA,3.067,3.686,4.048,3.847,U.S Dollar,US Gallon,2025-08-30
Maryland,MD,3.139,3.73,4.017,3.819,U.S Dollar,US Gallon,2025-08-30
Maine,ME,3.126,3.668,4.129,3.879,U.S Dollar,US Gallon,2025-08-30
Michigan,MI,3.325,3.89,4.444,3.727,U.S Dollar,US Gallon,2025-08-30
Minnesota,MN,3.047,3.438,3.87,3.581,U.S Dollar,US Gallon,2025-08-30
Missouri,MO,2.865,3.219,3.547,3.429,U.S Dollar,US Gallon,2025-08-30
Mississippi,MS,2.723,3.176,3.544,3.286,U.S Dollar,US Gallon,2025-08-30
Montana,MT,3.242,3.556,3.877,3.64,U.S Dollar,US Gallon,2025-08-30
North Carolina,NC,2.876,3.325,3.716,3.497,U.S Dollar,US Gallon,2025-08-30
North Dakota,ND,2.914,3.233,3.592,3.431,U.S Dollar,US Gallon,2025-08-30
Nebraska,NE,2.979,3.168,3.703,3.429,U.S Dollar,US Gallon,2025-08-30
New Hampshire,NH,3.036,3.615,4.036,3.81,U.S Dollar,US Gallon,2025-08-30
New Jersey,NJ,3.053,3.605,3.856,3.648,U.S Dollar,US Gallon,2025-08-30
New Mexico,NM,3.006,3.408,3.714,3.496,U.S Dollar,US Gallon,2025-08-30
Nevada,NV,3.82,4.125,4.386,3.937,U.S Dollar,US Gallon,2025-08-30
New York,NY,3.171,3.69,4.068,3.907,U.S Dollar,US Gallon,2025-08-30
Ohio,OH,3.216,3.752,4.261,3.648,U.S Dollar,US Gallon,2025-08-30
Oklahoma,OK,2.78,3.188,3.479,3.29,U.S Dollar,US Gallon,2025-08-30
Oregon,OR,3.976,4.209,4.47,4.464,U.S Dollar,US Gallon,2025-08-30
Pennsylvania,PA,3.303,3.748,4.113,3.993,U.S Dollar,US Gallon,2025-08-30
Rhode Island,RI,3.079,3.793,4.174,3.804,U.S Dollar,US Gallon,2025-08-30
South Carolina,SC,2.823,3.279,3.651,3.424,U.S Dollar,US Gallon,2025-08-30
South Dakota,SD,3.003,3.183,3.653,3.371,U.S Dollar,US Gallon,2025-08-30
Tennessee,TN,2.777,3.245,3.64,3.438,U.S Dollar,US Gallon,2025-08-30
Texas,TX,2.785,3.266,3.621,3.223,U.S Dollar,US Gallon,2025-08-30
Utah,UT,3.294,3.564,3.798,3.635,U.S Dollar,US Gallon,2025-08-30
Virginia,VA,3.017,3.491,3.863,3.633,U.S Dollar,US Gallon,2025-08-30
Vermont,VT,3.118,3.66,4.08,3.81,U.S Dollar,US Gallon,2025-08-30
Washington,WA,4.394,4.655,4.901,5.025,U.S Dollar,US Gallon,2025-08-30
Wisconsin,WI,3.009,3.522,4.022,3.463,U.S Dollar,US Gallon,2025-08-30
West Virginia,WV,3.0,3.414,3.85,3.587,U.S Dollar,US Gallon,2025-08-30
Wyoming,WY,3.104,3.388,3.657,3.586,U.S Dollar,US Gallon,2025-08-30
