State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.319,3.527,3.724,3.539,U.S Dollar,US Gallon,2025-02-04
Alabama,AL,2.813,3.247,3.637,3.483,U.S Dollar,US Gallon,2025-02-04
Arkansas,AR,2.747,3.149,3.526,3.305,U.S Dollar,US Gallon,2025-02-04
Arizona,AZ,3.257,3.59,3.903,3.636,U.S Dollar,US Gallon,2025-02-04
California,CA,4.479,4.698,4.878,4.983,U.S Dollar,US Gallon,2025-02-04
Colorado,CO,3.004,3.39,3.724,3.38,U.S Dollar,US Gallon,2025-02-04
Connecticut,CT,3.087,3.693,4.037,3.86,U.S Dollar,US Gallon,2025-02-04
District of Columbia,DC,3.266,3.836,4.259,3.784,U.S Dollar,US Gallon,2025-02-04
Delaware,DE,3.101,3.638,3.937,3.687,U.S Dollar,US Gallon,2025-02-04
Florida,FL,3.159,3.621,3.93,3.663,U.S Dollar,US Gallon,2025-02-04
Georgia,GA,2.947,3.387,3.785,3.646,U.S Dollar,US Gallon,2025-02-04
Hawaii,HI,4.546,4.771,5.029,5.305,U.S Dollar,US Gallon,2025-02-04
Iowa,IA,2.893,3.187,3.639,3.419,U.S Dollar,US Gallon,2025-02-04
Idaho,ID,3.145,3.404,3.653,3.52,U.S Dollar,US Gallon,2025-02-04
Illinois,IL,3.252,3.808,4.256,3.624,U.S Dollar,US Gallon,2025-02-04
Indiana,IN,2.926,3.451,3.939,3.658,U.S Dollar,US Gallon,2025-02-04
Kansas,KS,2.825,3.158,3.452,3.317,U.S Dollar,US Gallon,2025-02-04
Kentucky,KY,2.761,3.263,3.674,3.331,U.S Dollar,US Gallon,2025-02-04
Louisiana,LA,2.781,3.203,3.586,3.37,U.S Dollar,US Gallon,2025-02-04
Massachusetts,MA,3.032,3.623,3.984,3.813,U.S Dollar,US Gallon,2025-02-04
Maryland,MD,3.206,3.762,4.083,3.795,U.S Dollar,US Gallon,2025-02-04
Maine,ME,3.083,3.631,4.084,3.965,U.S Dollar,US Gallon,2025-02-04
Michigan,MI,3.026,3.548,4.104,3.548,U.S Dollar,US Gallon,2025-02-04
Minnesota,MN,2.941,3.303,3.715,3.476,U.S Dollar,US Gallon,2025-02-04
Missouri,MO,2.855,3.212,3.517,3.318,U.S Dollar,US Gallon,2025-02-04
Mississippi,MS,2.68,3.094,3.465,3.309,U.S Dollar,US Gallon,2025-02-04
Montana,MT,3.011,3.303,3.624,3.378,U.S Dollar,US Gallon,2025-02-04
North Carolina,NC,2.878,3.318,3.712,3.564,U.S Dollar,US Gallon,2025-02-04
North Dakota,ND,2.936,3.245,3.564,3.534,U.S Dollar,US Gallon,2025-02-04
Nebraska,NE,2.969,3.172,3.639,3.351,U.S Dollar,US Gallon,2025-02-04
New Hampshire,NH,2.97,3.532,3.946,3.798,U.S Dollar,US Gallon,2025-02-04
New Jersey,NJ,3.064,3.611,3.868,3.768,U.S Dollar,US Gallon,2025-02-04
New Mexico,NM,2.928,3.338,3.634,3.557,U.S Dollar,US Gallon,2025-02-04
Nevada,NV,3.68,3.974,4.229,3.78,U.S Dollar,US Gallon,2025-02-04
New York,NY,3.173,3.679,4.062,3.962,U.S Dollar,US Gallon,2025-02-04
Ohio,OH,2.835,3.351,3.864,3.538,U.S Dollar,US Gallon,2025-02-04
Oklahoma,OK,2.701,3.075,3.369,3.14,U.S Dollar,US Gallon,2025-02-04
Oregon,OR,3.579,3.798,4.022,3.837,U.S Dollar,US Gallon,2025-02-04
Pennsylvania,PA,3.346,3.784,4.133,4.081,U.S Dollar,US Gallon,2025-02-04
Rhode Island,RI,3.002,3.714,4.068,3.817,U.S Dollar,US Gallon,2025-02-04
South Carolina,SC,2.839,3.276,3.65,3.49,U.S Dollar,US Gallon,2025-02-04
South Dakota,SD,2.957,3.141,3.601,3.386,U.S Dollar,US Gallon,2025-02-04
Tennessee,TN,2.8,3.223,3.602,3.424,U.S Dollar,US Gallon,2025-02-04
Texas,TX,2.732,3.184,3.538,3.317,U.S Dollar,US Gallon,2025-02-04
Utah,UT,3.078,3.333,3.548,3.514,U.S Dollar,US Gallon,2025-02-04
Virginia,VA,3.034,3.501,3.872,3.674,U.S Dollar,US Gallon,2025-02-04
Vermont,VT,3.136,3.667,4.099,3.773,U.S Dollar,US Gallon,2025-02-04
Washington,WA,3.965,4.214,4.448,4.374,U.S Dollar,US Gallon,2025-02-04
Wisconsin,WI,2.888,3.376,3.87,3.374,U.S Dollar,US Gallon,2025-02-04
West Virginia,WV,2.935,3.338,3.758,3.587,U.S Dollar,US Gallon,2025-02-04
Wyoming,WY,2.988,3.247,3.552,3.436,U.S Dollar,US Gallon,2025-02-04
