State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,3.639,3.84,4.043,3.676,U.S Dollar,US Gallon,2025-06-12
Alabama,AL,2.734,3.197,3.587,3.283,U.S Dollar,US Gallon,2025-06-12
Arkansas,AR,2.786,3.228,3.607,3.17,U.S Dollar,US Gallon,2025-06-12
Arizona,AZ,3.261,3.599,3.918,3.408,U.S Dollar,US Gallon,2025-06-12
California,CA,4.663,4.889,5.064,5.052,U.S Dollar,US Gallon,2025-06-12
Colorado,CO,3.129,3.517,3.839,3.363,U.S Dollar,US Gallon,2025-06-12
Connecticut,CT,3.083,3.69,4.026,3.713,U.S Dollar,US Gallon,2025-06-12
District of Columbia,DC,3.176,3.758,4.179,3.731,U.S Dollar,US Gallon,2025-06-12
Delaware,DE,2.964,3.504,3.79,3.479,U.S Dollar,US Gallon,2025-06-12
Florida,FL,2.98,3.429,3.749,3.352,U.S Dollar,US Gallon,2025-06-12
Georgia,GA,2.866,3.322,3.722,3.42,U.S Dollar,US Gallon,2025-06-12
Hawaii,HI,4.464,4.723,4.934,5.254,U.S Dollar,US Gallon,2025-06-12
Iowa,IA,2.921,3.175,3.696,3.281,U.S Dollar,US Gallon,2025-06-12
Idaho,ID,3.302,3.564,3.827,3.536,U.S Dollar,US Gallon,2025-06-12
Illinois,IL,3.435,4.015,4.475,3.515,U.S Dollar,US Gallon,2025-06-12
Indiana,IN,3.155,3.671,4.17,3.531,U.S Dollar,US Gallon,2025-06-12
Kansas,KS,2.855,3.192,3.513,3.24,U.S Dollar,US Gallon,2025-06-12
Kentucky,KY,2.834,3.375,3.799,3.214,U.S Dollar,US Gallon,2025-06-12
Louisiana,LA,2.729,3.18,3.555,3.15,U.S Dollar,US Gallon,2025-06-12
Massachusetts,MA,2.986,3.591,3.948,3.757,U.S Dollar,US Gallon,2025-06-12
Maryland,MD,3.043,3.624,3.933,3.557,U.S Dollar,US Gallon,2025-06-12
Maine,ME,2.999,3.56,3.998,3.791,U.S Dollar,US Gallon,2025-06-12
Michigan,MI,3.112,3.667,4.217,3.42,U.S Dollar,US Gallon,2025-06-12
Minnesota,MN,2.917,3.296,3.738,3.399,U.S Dollar,US Gallon,2025-06-12
Missouri,MO,2.834,3.2,3.516,3.167,U.S Dollar,US Gallon,2025-06-12
Mississippi,MS,2.641,3.083,3.458,3.109,U.S Dollar,US Gallon,2025-06-12
Montana,MT,3.203,3.512,3.834,3.451,U.S Dollar,US Gallon,2025-06-12
North Carolina,NC,2.831,3.296,3.685,3.34,U.S Dollar,US Gallon,2025-06-12
North Dakota,ND,2.894,3.247,3.601,3.304,U.S Dollar,US Gallon,2025-06-12
Nebraska,NE,2.942,3.134,3.642,3.218,U.S Dollar,US Gallon,2025-06-12
New Hampshire,NH,2.891,3.488,3.89,3.713,U.S Dollar,US Gallon,2025-06-12
New Jersey,NJ,3.025,3.592,3.83,3.499,U.S Dollar,US Gallon,2025-06-12
New Mexico,NM,2.926,3.336,3.631,3.315,U.S Dollar,US Gallon,2025-06-12
Nevada,NV,3.784,4.074,4.338,3.732,U.S Dollar,US Gallon,2025-06-12
New York,NY,3.102,3.622,4.004,3.858,U.S Dollar,US Gallon,2025-06-12
Ohio,OH,2.947,3.501,3.994,3.414,U.S Dollar,US Gallon,2025-06-12
Oklahoma,OK,2.755,3.146,3.443,3.055,U.S Dollar,US Gallon,2025-06-12
Oregon,OR,3.968,4.197,4.439,4.164,U.S Dollar,US Gallon,2025-06-12
Pennsylvania,PA,3.241,3.691,4.06,3.907,U.S Dollar,US Gallon,2025-06-12
Rhode Island,RI,2.968,3.702,4.054,3.749,U.S Dollar,US Gallon,2025-06-12
South Carolina,SC,2.785,3.241,3.609,3.218,U.S Dollar,US Gallon,2025-06-12
South Dakota,SD,2.942,3.149,3.6,3.191,U.S Dollar,US Gallon,2025-06-12
Tennessee,TN,2.684,3.134,3.54,3.224,U.S Dollar,US Gallon,2025-06-12
Texas,TX,2.747,3.211,3.564,3.018,U.S Dollar,US Gallon,2025-06-12
Utah,UT,3.299,3.56,3.788,3.423,U.S Dollar,US Gallon,2025-06-12
Virginia,VA,3.015,3.499,3.863,3.485,U.S Dollar,US Gallon,2025-06-12
Vermont,VT,3.061,3.621,4.05,3.759,U.S Dollar,US Gallon,2025-06-12
Washington,WA,4.357,4.62,4.851,4.685,U.S Dollar,US Gallon,2025-06-12
Wisconsin,WI,2.937,3.452,3.95,3.257,U.S Dollar,US Gallon,2025-06-12
West Virginia,WV,3.009,3.459,3.891,3.467,U.S Dollar,US Gallon,2025-06-12
Wyoming,WY,3.127,3.417,3.693,3.407,U.S Dollar,US Gallon,2025-06-12
