State-Name,State-Abbreviation,Regular,Mid-Grade,Premium,Diesel,Currency,Unit,Date
Alaska,AK,4.739,4.978,5.206,5.407,U.S Dollar,US Gallon,2026-08-03
Alabama,AL,3.735,4.186,4.595,5.142,U.S Dollar,US Gallon,2026-08-03
Arkansas,AR,3.727,4.176,4.555,4.951,U.S Dollar,US Gallon,2026-08-03
Arizona,AZ,4.443,4.816,5.138,5.593,U.S Dollar,US Gallon,2026-08-03
California,CA,5.659,5.884,6.082,6.919,U.S Dollar,US Gallon,2026-08-03
Colorado,CO,4.114,4.516,4.856,5.178,U.S Dollar,US Gallon,2026-08-03
Connecticut,CT,4.2,4.807,5.184,5.547,U.S Dollar,US Gallon,2026-08-03
District of Columbia,DC,4.242,4.896,5.249,5.627,U.S Dollar,US Gallon,2026-08-03
Delaware,DE,4.158,4.723,5.009,5.375,U.S Dollar,US Gallon,2026-08-03
Florida,FL,3.826,4.267,4.606,5.336,U.S Dollar,US Gallon,2026-08-03
Georgia,GA,3.863,4.306,4.739,5.275,U.S Dollar,US Gallon,2026-08-03
Hawaii,HI,5.452,5.681,5.953,6.986,U.S Dollar,US Gallon,2026-08-03
Iowa,IA,3.811,4.108,4.665,5.029,U.S Dollar,US Gallon,2026-08-03
Idaho,ID,4.307,4.592,4.868,5.311,U.S Dollar,US Gallon,2026-08-03
Illinois,IL,4.343,4.927,5.44,5.322,U.S Dollar,US Gallon,2026-08-03
Indiana,IN,3.605,4.171,4.699,5.36,U.S Dollar,US Gallon,2026-08-03
Kansas,KS,3.748,4.096,4.437,4.865,U.S Dollar,US Gallon,2026-08-03
Kentucky,KY,3.69,4.215,4.647,4.95,U.S Dollar,US Gallon,2026-08-03
Louisiana,LA,3.662,4.091,4.485,5.006,U.S Dollar,US Gallon,2026-08-03
Massachusetts,MA,4.122,4.73,5.142,5.474,U.S Dollar,US Gallon,2026-08-03
Maryland,MD,4.15,4.756,5.077,5.429,U.S Dollar,US Gallon,2026-08-03
Maine,ME,4.121,4.666,5.147,5.555,U.S Dollar,US Gallon,2026-08-03
Michigan,MI,4.349,4.957,5.551,5.419,U.S Dollar,US Gallon,2026-08-03
Minnesota,MN,3.942,4.382,4.875,5.138,U.S Dollar,US Gallon,2026-08-03
Missouri,MO,3.783,4.155,4.501,4.877,U.S Dollar,US Gallon,2026-08-03
Mississippi,MS,3.651,4.085,4.474,5.02,U.S Dollar,US Gallon,2026-08-03
Montana,MT,4.286,4.614,4.975,5.109,U.S Dollar,US Gallon,2026-08-03
North Carolina,NC,3.789,4.239,4.642,5.334,U.S Dollar,US Gallon,2026-08-03
North Dakota,ND,3.88,4.257,4.606,4.953,U.S Dollar,US Gallon,2026-08-03
Nebraska,NE,3.901,4.12,4.652,4.965,U.S Dollar,US Gallon,2026-08-03
New Hampshire,NH,4.076,4.644,5.093,5.423,U.S Dollar,US Gallon,2026-08-03
New Jersey,NJ,4.134,4.69,4.984,5.441,U.S Dollar,US Gallon,2026-08-03
New Mexico,NM,3.973,4.388,4.71,5.218,U.S Dollar,US Gallon,2026-08-03
Nevada,NV,4.801,5.098,5.407,5.698,U.S Dollar,US Gallon,2026-08-03
New York,NY,4.222,4.742,5.139,5.632,U.S Dollar,US Gallon,2026-08-03
Ohio,OH,4.08,4.627,5.145,5.276,U.S Dollar,US Gallon,2026-08-03
Oklahoma,OK,3.689,4.09,4.4,4.787,U.S Dollar,US Gallon,2026-08-03
Oregon,OR,4.646,4.902,5.195,5.512,U.S Dollar,US Gallon,2026-08-03
Pennsylvania,PA,4.21,4.667,5.045,5.581,U.S Dollar,US Gallon,2026-08-03
Rhode Island,RI,4.091,4.823,5.22,5.395,U.S Dollar,US Gallon,2026-08-03
South Carolina,SC,3.663,4.088,4.511,5.214,U.S Dollar,US Gallon,2026-08-03
South Dakota,SD,3.988,4.187,4.724,4.919,U.S Dollar,US Gallon,2026-08-03
Tennessee,TN,3.67,4.106,4.51,5.059,U.S Dollar,US Gallon,2026-08-03
Texas,TX,3.595,4.063,4.442,5.029,U.S Dollar,US Gallon,2026-08-03
Utah,UT,4.245,4.525,4.79,5.283,U.S Dollar,US Gallon,2026-08-03
Virginia,VA,3.922,4.401,4.791,5.324,U.S Dollar,US Gallon,2026-08-03
Vermont,VT,4.204,4.747,5.214,5.474,U.S Dollar,US Gallon,2026-08-03
Washington,WA,5.127,5.39,5.655,6.163,U.S Dollar,US Gallon,2026-08-03
Wisconsin,WI,3.956,4.514,5.114,5.157,U.S Dollar,US Gallon,2026-08-03
West Virginia,WV,3.882,4.301,4.754,5.025,U.S Dollar,US Gallon,2026-08-03
Wyoming,WY,4.129,4.461,4.72,5.105,U.S Dollar,US Gallon,2026-08-03
